"N_Policy","Company","Category","Char","Started","Expired","TK","City","District","Mark","Use","Gender","Gross","Net","Commissions","id"
"103274","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΝΜ1680","14/08/2020","14/08/2021","18758","ΚΕΡΑΤΣΙΝΙ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","2",5,3.62,0.8,42
"116164","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΚΥ2566","08/10/2020","08/04/2021","17672","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","2",2.5,1.81,0.4,146
"61228873","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΖΚΥ2566","08/10/2020","08/04/2021","17672","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","2",128.01,91.45,18.89,146
"279688","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΚΥ2566","08/10/2020","08/04/2021","17672","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","2",10,6.96,0.31,146
"22639","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΖΚΥ2566","08/10/2020","08/04/2021","17672","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","2",9,6.12,0.8,146
"32174983","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΟΗ3307","04/04/2020","04/10/2020","16562","ΓΛΥΦΑΔΑ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","1",158.21,108.54,10.85,140
"114943","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΟΗ3307","04/10/2020","04/04/2021","16562","ΓΛΥΦΑΔΑ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","1",2.5,1.81,0.4,140
"276750","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΟΗ3307","04/10/2020","04/04/2021","16562","ΓΛΥΦΑΔΑ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","1",10,6.96,0.31,140
"84635","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΤΚ4542","01/05/2020","01/05/2021","16675","ΓΛΥΦΑΔΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","3",5,3.62,0.8,140
"79512","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΟΗ3307","04/04/2020","04/10/2020","16562","ΓΛΥΦΑΔΑ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","1",2.5,1.81,0.4,140
"32227008","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΤΚ4542","01/05/2020","01/05/2021","16675","ΓΛΥΦΑΔΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","3",211.89,145.4,14.54,140
"61225844","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΙΟΗ3307","04/10/2020","04/04/2021","16562","ΓΛΥΦΑΔΑ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","1",127.59,91.05,18.81,140
"21426","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΙΟΗ3307","04/10/2020","04/04/2021","16562","ΓΛΥΦΑΔΑ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","1",9,6.12,0.8,140
"11960004","GENERALI","ΑΥΤΟΚΙΝΗΤΟ","ΥΜΧ8113","07/11/2020","07/11/2021","18900","ΣΑΛΑΜΙΝΑ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","1",191.13,130.9,30.11,184
"290429","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΜΧ8113","07/11/2020","07/11/2021","18900","ΣΑΛΑΜΙΝΑ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","1",20,13.91,0.63,184
"419087486","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΤΖΕ820","07/07/2020","07/10/2020","10560","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","1",39.99,27.28,5.73,344
"644256","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΤΖΕ820","07/04/2020","07/07/2020","10560","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","1",5.5,3.68,0.15,344
"419087486","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΤΖΕ820","07/10/2020","07/01/2021","10560","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","1",39.99,27.28,5.73,344
"670577","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΤΖΕ820","07/07/2020","07/10/2020","10560","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","1",5.5,3.68,0.15,344
"269642","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΤΖΕ820","07/10/2020","07/01/2021","10560","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","1",5.5,3.82,0.15,344
"419087486","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΤΖΕ820","07/04/2020","07/07/2020","10560","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","1",26.76,18.37,3.86,344
"315013","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΤΖΝ0090","16/12/2020","16/12/2021","17343","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ","ΑΤΤΙΚΗΣ","KYMCO","ΜΟΤΟ","1",20,13.91,0.63,373
"419152621","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΤΖΝ0090","16/12/2020","16/12/2021","17343","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ","ΑΤΤΙΚΗΣ","KYMCO","ΜΟΤΟ","1",64.03,47.02,9.87,373
"31791896","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΕΒ7883","09/03/2020","09/03/2021","17343","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ","ΑΤΤΙΚΗΣ","SAAB","ΕΙΧ","3",251.23,172.5,17.25,407
"31828506","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΥΒ6559","12/04/2020","12/04/2021","17561","ΠΑΛΑΙΟ ΦΑΛΗΡΟ","ΑΤΤΙΚΗΣ","SMART","ΕΙΧ","2",401.9,276.48,27.65,423
"65450","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΖΙ1387","27/10/2020","27/04/2021","49084","ΚΑΣΤΕΛΛΑΝΟΙ ΜΕΣ","ΚΕΡΚΥΡΑΣ","AUDI","ΕΙΧ","1",1.5,1,0.22,499
"32207909","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΖΙ1387","27/04/2020","27/10/2020","49084","ΚΑΣΤΕΛΛΑΝΟΙ ΜΕΣΗΣ","ΚΕΡΚΥΡΑΣ","AUDI","ΕΙΧ","1",70.74,48.4,4.84,499
"61136644","ΕΘΝΙΚΗ Ασφαλιστική","ΑΥΤΟΚΙΝΗΤΟ","ΥΖΙ1387","27/04/2020","27/10/2020","49084","ΚΑΣΤΕΛΛΑΝΟΙ ΜΕΣΗΣ","ΚΕΡΚΥΡΑΣ","AUDI","ΕΙΧ","1",85.58,61.2,12.24,499
"53102","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΖΙ1387","27/04/2020","27/10/2020","49084","ΚΑΣΤΕΛΛΑΝΟΙ ΜΕΣΗΣ","ΚΕΡΚΥΡΑΣ","AUDI","ΕΙΧ","1",1.5,1,0.22,499
"32207909","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΖΙ1387","27/10/2020","27/04/2021","49084","ΚΑΣΤΕΛΛΑΝΟΙ ΜΕΣ","ΚΕΡΚΥΡΑΣ","AUDI","ΕΙΧ","1",70.37,48.14,4.81,499
"113399","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΒΟΙ3942","15/09/2020","15/03/2021","13562","ΑΓΙΟΙ ΑΝΑΡΓΥΡΟΙ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","2",2.5,1.81,0.4,120
"273605","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΒΟΙ3942","15/09/2020","15/03/2021","13562","ΑΓΙΟΙ ΑΝΑΡΓΥΡΟΙ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","2",10,6.96,0.21,120
"61222361","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΒΟΙ3942","15/09/2020","15/03/2021","13562","ΑΓΙΟΙ ΑΝΑΡΓΥΡΟΙ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","2",118.83,84.81,17.44,120
"20309","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΒΟΙ3942","15/09/2020","15/03/2021","13562","ΑΓΙΟΙ ΑΝΑΡΓΥΡΟΙ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","2",9,6.12,0.8,120
"62206388","ΕΘΝΙΚΗ Ασφαλιστική","ΑΥΤΟΚΙΝΗΤΟ","ΙΟΡ3824","06/07/2020","06/07/2021","11473","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","3",236.38,168.95,33.79,605
"678780","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΟΡ3824","06/07/2020","06/07/2021","11473","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","3",22,14.72,0.59,605
"32232669","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΗΙ6199","08/05/2020","08/05/2021","15351","ΠΑΛΛΗΝΗ","ΑΤΤΙΚΗΣ","ALFA ROMEO","ΕΙΧ","2",208.28,142.93,14.29,507
"85048","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΗΙ6199","08/05/2020","08/05/2021","15351","ΠΑΛΛΗΝΗ","ΑΤΤΙΚΗΣ","ALFA ROMEO","ΕΙΧ","2",5,3.62,0.8,507
"672431","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΑΕ6850","03/07/2020","03/10/2020","29100","ΖΑΚΥΝΘΟΣ","ΖΑΚΥΝΘΟΥ","VOLKSWAGEN","ΕΙΧ","2",5.5,3.68,0.15,301
"19.215759540000001","INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ","ΑΥΤΟΚΙΝΗΤΟ","ΖΑΕ6850","03/01/2020","03/04/2020","29100","ΖΑΚΥΝΘΟΣ","ΖΑΚΥΝΘΟΥ","VOLKSWAGEN","ΕΙΧ","2",46.27,31.9,7.02,301
"19.215759540000001","INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ","ΑΥΤΟΚΙΝΗΤΟ","ΖΑΕ6850","03/10/2020","03/01/2021","29100","ΖΑΚΥΝΘΟΣ","ΖΑΚΥΝΘΟΥ","VOLKSWAGEN","ΕΙΧ","2",46.32,31.86,7.01,301
"601002","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΑΕ6850","03/01/2020","03/04/2020","29100","ΖΑΚΥΝΘΟΣ","ΖΑΚΥΝΘΟΥ","VOLKSWAGEN","ΕΙΧ","2",5.5,3.68,0.15,301
"19.215759540000001","INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ","ΑΥΤΟΚΙΝΗΤΟ","ΖΑΕ6850","03/07/2020","03/10/2020","29100","ΖΑΚΥΝΘΟΣ","ΖΑΚΥΝΘΟΥ","VOLKSWAGEN","ΕΙΧ","2",46.32,31.86,7.01,301
"1598604","ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ","ΑΥΤΟΚΙΝΗΤΟ","ΖΑΕ6850","03/10/2020","03/01/2021","29100","ΖΑΚΥΝΘΟΣ","ΖΑΚΥΝΘΟΥ","VOLKSWAGEN","ΕΙΧ","2",36.5,22.64,2.49,301
"278700","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΑΕ6850","03/10/2020","03/01/2021","29100","ΖΑΚΥΝΘΟΣ","ΖΑΚΥΝΘΟΥ","VOLKSWAGEN","ΕΙΧ","2",5,3.48,0.16,301
"633064","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΑΕ6850","03/04/2020","03/07/2020","29100","ΖΑΚΥΝΘΟΣ","ΖΑΚΥΝΘΟΥ","VOLKSWAGEN","ΕΙΧ","2",5.5,3.68,0.15,301
"19.215759540000001","INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ","ΑΥΤΟΚΙΝΗΤΟ","ΖΑΕ6850","03/04/2020","03/07/2020","29100","ΖΑΚΥΝΘΟΣ","ΖΑΚΥΝΘΟΥ","VOLKSWAGEN","ΕΙΧ","2",46.32,31.86,7.01,301
"20810","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΒΙΚ6425","31/10/2020","30/04/2021","32200","ΘΗΒΑ","ΒΟΙΩΤΙΑΣ","CHEVROLET","ΕΙΧ","2",9.94,6.75,0.88,127
"652226","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΒΙΚ6425","30/04/2020","30/10/2020","32200","ΘΗΒΑ","ΒΟΙΩΤΙΑΣ","CHEVROLET","ΕΙΧ","2",11,7.36,0.29,127
"61192493","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΒΙΚ6425","31/10/2020","30/04/2021","32200","ΘΗΒΑ","ΒΟΙΩΤΙΑΣ","CHEVROLET","ΕΙΧ","2",71.68,51.21,10.05,127
"113991","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΒΙΚ6425","31/10/2020","30/04/2021","32200","ΘΗΒΑ","ΒΟΙΩΤΙΑΣ","CHEVROLET","ΕΙΧ","2",2.5,1.81,0.4,127
"32229105","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΒΙΚ6425","30/04/2020","30/10/2020","32200","ΘΗΒΑ","ΒΟΙΩΤΙΑΣ","CHEVROLET","ΕΙΧ","2",10.43,9.03,0.72,127
"61192493","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΒΙΚ6425","30/04/2020","31/10/2020","32200","ΘΗΒΑ","ΒΟΙΩΤΙΑΣ","CHEVROLET","ΕΙΧ","2",72.87,52.07,10.21,127
"84638","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΒΙΚ6425","30/04/2020","30/10/2020","32200","ΘΗΒΑ","ΒΟΙΩΤΙΑΣ","CHEVROLET","ΕΙΧ","2",2.5,1.81,0.4,127
"274984","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΒΙΚ6425","31/10/2020","30/04/2021","32200","ΘΗΒΑ","ΒΟΙΩΤΙΑΣ","CHEVROLET","ΕΙΧ","2",11.05,7.69,0.31,127
"103673","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΤΥ6915","09/08/2020","09/02/2021","11631","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","CHEVROLET","ΕΙΧ","2",2.5,1.81,0.4,49
"32376594","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΤΥ6915","09/08/2020","09/02/2021","11631","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","CHEVROLET","ΕΙΧ","2",115.41,79.19,7.92,49
"31879409","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΑΥΡ641","31/05/2020","31/05/2021","26332","ΠΑΤΡΑ","ΑΧΑΙΑΣ","PIAGGIO",NA,"1",105.91,72.39,7.24,434
"646523","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΑΥΡ641","31/05/2020","31/05/2021","26332","ΠΑΤΡΑ","ΑΧΑΙΑΣ","PIAGGIO",NA,"1",22,14.72,0.59,434
"81528","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΥΡ641","31/05/2020","31/05/2021","26332","ΠΑΤΡΑ","ΑΧΑΙΑΣ","PIAGGIO",NA,"1",5,3.62,0.8,434
"102636","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΙΝ8617","25/07/2020","25/01/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","NISSAN","ΕΙΧ","2",2.5,1.81,0.4,31
"32369924","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΑΙΝ8617","25/07/2020","25/01/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","NISSAN","ΕΙΧ","2",93.61,64.24,6.42,31
"116102","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΡΤ5179","08/10/2020","08/10/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","MERCEDES-BENZ","ΕΙΧ","3",5,3.62,0.8,145
"32460447","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΡΤ5179","08/10/2020","08/10/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","MERCEDES-BENZ","ΕΙΧ","3",238.84,163.93,16.39,145
"32037763","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΥΧ4413","06/11/2020","06/11/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","VOLKSWAGEN","ΕΙΧ","2",187.61,128.76,12.88,155
"117220","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΥΧ4413","06/11/2020","06/11/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","VOLKSWAGEN","ΕΙΧ","2",5,3.62,0.8,155
"13833","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΑΙΤ1366","31/07/2020","31/10/2020","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","OPEL","ΕΙΧ","2",4.5,3.05,0.4,37
"103107","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΙΤ1366","31/07/2020","31/10/2020","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","OPEL","ΕΙΧ","2",1.25,0.91,0.2,37
"120112","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΙΤ1366","31/10/2020","31/10/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","OPEL","ΕΙΧ","2",5,3.62,0.8,37
"32464806","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΑΙΤ1366","31/10/2020","31/10/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","OPEL","ΕΙΧ","2",194.32,133.54,13.35,37
"22031","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΑΙΤ1366","31/07/2020","31/10/2020","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","OPEL","ΕΙΧ","2",4.5,3.13,0.09,37
"61212367","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΑΙΤ1366","31/07/2020","31/10/2020","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","OPEL","ΕΙΧ","2",64.38,45.85,9.47,37
"128233","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΤΡΜ0682","05/12/2020","05/06/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","PIAGGIO","ΜΟΤΟ","1",2.5,1.81,0.4,263
"32523519","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΤΡΜ0682","05/12/2020","05/06/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","PIAGGIO","ΜΟΤΟ","1",51.36,35.1,3.51,263
"31771545","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΤΖ6009","22/02/2020","22/02/2021","13123","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","2",302.3,207.49,20.75,399
"66573","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΤΖ6009","22/02/2020","22/02/2021","13123","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","2",5,3.62,0.8,399
"31944660","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΚΑ7290","04/08/2020","04/08/2021","12243","ΑΙΓΑΛΕΩ","ΑΤΤΙΚΗΣ","DODGE","ΕΙΧ","1",299.23,205.23,20.52,449
"419136614","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΧΥΖ0020","11/12/2020","11/12/2021","14235","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",110.25,81.88,17.19,343
"269128","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΧΥΖ0020","11/09/2020","11/12/2020","14235","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",5,3.48,0.1,343
"297621","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΧΥΖ0020","11/12/2020","11/12/2021","14235","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",20,13.91,0.63,343
"419136614","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΧΥΖ0020","11/09/2020","11/12/2020","14235","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",45.09,30.7,6.45,343
"287423","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΥΡ3075","20/11/2020","20/05/2021","10676","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","1",11,7.66,0.31,358
"7390018960","INTERASCO","ΑΥΤΟΚΙΝΗΤΟ","ΙΥΡ3075","20/05/2020","20/11/2020","12131","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","1",141.81,93.03,21.4,358
"7390018960","INTERASCO","ΑΥΤΟΚΙΝΗΤΟ","ΙΥΡ3075","20/11/2020","20/05/2021","10676","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","1",140.08,91.91,20.28,358
"661116","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΥΡ3075","20/05/2020","20/11/2020","12131","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","1",11,7.36,0.29,358
"31959957","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΜΜ8719","23/08/2020","23/08/2021","12462","ΧΑΙΔΑΡΙ","ΑΤΤΙΚΗΣ","MERCEDES","ΕΙΧ","1",306.15,210.03,21,16
"101695","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΜΜ8719","23/08/2020","23/08/2021","12462","ΧΑΙΔΑΡΙ","ΑΤΤΙΚΗΣ","MERCEDES","ΕΙΧ","1",5,3.62,0.8,16
"108214","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΡΟ2125","06/09/2020","06/03/2021","12462","ΧΑΙΔΑΡΙ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","2",2.5,1.81,0.4,71
"261130","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΡΟ2125","06/09/2020","06/03/2021","12462","ΧΑΙΔΑΡΙ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","2",9,6.26,0.19,71
"61217354","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΙΡΟ2125","06/09/2020","06/03/2021","12462","ΧΑΙΔΑΡΙ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","2",114.38,81.62,16.74,71
"17125","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΙΡΟ2125","06/09/2020","06/03/2021","12462","ΧΑΙΔΑΡΙ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","2",9,6.12,0.8,71
"288363","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΟΚΧ454","22/10/2020","22/10/2021","15771","ΖΩΓΡΑΦΟΣ","ΑΤΤΙΚΗΣ","PIAGGIO","ΜΟΤΟ","1",20,13.91,0.63,34
"32373993","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΥΡ6488","28/07/2020","28/01/2021","15771","ΖΩΓΡΑΦΟΣ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",142.76,97.93,9.79,34
"102811","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΥΡ6488","28/07/2020","28/01/2021","15771","ΖΩΓΡΑΦΟΣ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",2.5,1.81,0.4,34
"32478072","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΟΚΧ454","22/10/2020","22/10/2021","15771","ΖΩΓΡΑΦΟΣ","ΑΤΤΙΚΗΣ","PIAGGIO","ΜΟΤΟ","1",104.64,71.52,7.15,34
"120092","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΟΚΧ454","22/10/2020","22/10/2021","15771","ΖΩΓΡΑΦΟΣ","ΑΤΤΙΚΗΣ","PIAGGIO","ΜΟΤΟ","1",5,3.62,0.8,34
"32478743","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΤΝ7013","02/11/2020","02/11/2021","16342","ΗΛΙΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","2",207.97,142.67,14.27,203
"121006","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΤΝ7013","02/11/2020","02/11/2021","16342","ΗΛΙΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","2",5,3.62,0.8,203
