"N_Policy","Company","Category","Type_policy","Char","Started","Expired","City","District","Gross","Net","Commissions","id"
"11362276","GENERALI","фыгс","аМАМщЫСГ",NA,"18/01/2017","18/02/2017","ахгма","аттийг",17.32,13.84,2.44,758
"11362276","GENERALI","фыгс","аМАМщЫСГ",NA,"18/10/2017","18/11/2017","ахгма","аттийг",17.81,14.24,0.39,758
"11362276","GENERALI","фыгс","аМАМщЫСГ",NA,"18/11/2017","18/12/2017","ахгма","аттийг",17.81,14.24,2.27,758
"1000815869","Eurolife FFH","фыгс","мщО сУЛБЭКАИО",NA,"06/10/2017","06/11/2017","ахгма","аттийг",42.48,33.45,13.2,758
"11362276","GENERALI","фыгс","п пЯэНГ лЕТАТЯОПчР",NA,"18/10/2017","18/11/2017","ахгма","аттийг",0.01,0.01,1.87,758
"11574885","GENERALI","фыгс","мщО сУЛБЭКАИО",NA,"23/08/2017","23/09/2017","ахгма","аттийг",38.68,31.08,7.36,758
"11574885","GENERALI","фыгс","аМАМщЫСГ",NA,"23/09/2017","23/10/2017","ахгма","аттийг",38.68,31.08,7.36,758
"11574885","GENERALI","фыгс","аМАМщЫСГ",NA,"23/12/2017","23/01/2018","ахгма","аттийг",38.68,31.08,7.36,758
"7190048911","PRIME INSURANCE","аутойимгтым","аМАМщЫСГ","флл4827","30/11/2017","28/02/2018","ахгма","аттийг",46.1,31.31,6.26,758
"11341377","GENERALI","фыгс","аМАМщЫСГ",NA,"07/09/2017","07/10/2017","ахгма","аттийг",19.37,15.47,2.51,758
"11362276","GENERALI","фыгс","аМАМщЫСГ",NA,"18/08/2017","18/09/2017","ахгма","аттийг",17.81,14.24,2.51,758
"11341377","GENERALI","фыгс","аМАМщЫСГ",NA,"07/05/2017","07/06/2017","ахгма","аттийг",19.37,15.47,2.73,758
"5600","LLOYDS","астийгс еухумгс","аМАМщЫСГ",NA,"24/06/2017","24/06/2018","ахгма","аттийг",148.5,129.13,0,758
"11574885","GENERALI","фыгс","аМАМщЫСГ",NA,"23/11/2017","23/12/2017","ахгма","аттийг",38.68,31.08,7.36,758
"11341377","GENERALI","фыгс","аМАМщЫСГ",NA,"07/07/2017","07/08/2017","ахгма","аттийг",19.37,15.47,2.73,758
"11341377","GENERALI","фыгс","аМАМщЫСГ",NA,"07/06/2017","07/07/2017","ахгма","аттийг",19.37,15.47,2.73,758
"11341377","GENERALI","фыгс","аМАМщЫСГ",NA,"07/11/2017","07/12/2017","ахгма","аттийг",19.37,15.47,2.46,758
"7190048911","PRIME INSURANCE","аутойимгтым","мщО сУЛБЭКАИО","флл4827","31/05/2017","31/08/2017","ахгма","аттийг",46.42,31.53,6.31,758
"19013120670","имтеясакомийа","аутойимгтым","аМАМщЫСГ","флл4827","14/01/2017","14/04/2017","ахгма","аттийг",61,40.95,8.19,758
"11341377","GENERALI","фыгс","аМАМщЫСГ",NA,"07/04/2017","07/05/2017","ахгма","аттийг",19.37,15.47,2.73,758
"7190048911","PRIME INSURANCE","аутойимгтым","аМАМщЫСГ","флл4827","31/08/2017","30/11/2017","ахгма","аттийг",46.3,31.44,6.29,758
"11574885","GENERALI","фыгс","аМАМщЫСГ",NA,"23/10/2017","23/11/2017","ахгма","аттийг",38.68,31.08,0.5,758
"11574885","GENERALI","фыгс","п пЯэНГ лЕТАТЯОПчР",NA,"23/10/2017","23/11/2017","ахгма","аттийг",0.01,0.01,7.31,758
"30607250","имтеяалеяийам","аутойимгтым","аМАМщЫСГ","ааа976","16/03/2017","16/03/2018","патяа","авазас",66.15,45.52,9.1,1737
"19.211836859999998","INTERLIFE асжакистийг","аутойимгтым","мщО сУЛБЭКАИО","аит967","26/10/2017","26/01/2018","ацяимио","аитыкойаямамиа",20.16,13.86,2.91,1659
"70022248","имтеяалеяийам","танидиытийо атувгла","мщО сУЛБЭКАИО",NA,"22/12/2017","07/01/2018","меа иымиа","аттийг",32,23.19,3.01,1860
"6133803","GROUPAMA","фыгс","аМАМщЫСГ",NA,"18/12/2017","18/03/2018","м. иымиа","аттийг",127.45,108.39,11.1,343
"6133803","GROUPAMA","фыгс","аМАМщЫСГ",NA,"18/09/2017","18/12/2017","м. иымиа","аттийг",127.45,108.39,11.1,343
"6133803","GROUPAMA","фыгс","аМАМщЫСГ",NA,"18/03/2017","18/06/2017","м. иымиа","аттийг",115.71,98.41,11.91,343
"6133803","GROUPAMA","фыгс","аМАМщЫСГ",NA,"18/06/2017","18/09/2017","м. иымиа","аттийг",115.71,98.41,11.91,343
"7199821514","INTERASCO","аутойимгтым","п пЯэНГ лЕТАТЯОПчР","итм7013","03/11/2017","02/11/2018",NA,NA,52.9,34.93,6.99,203
"11287316","GENERALI","фыгс","аМАМщЫСГ",NA,"18/08/2017","18/09/2017",NA,NA,33.57,26.55,3.97,203
"11287316","GENERALI","фыгс","аМАМщЫСГ",NA,"18/06/2017","18/07/2017",NA,NA,33.57,26.55,3.97,203
"11287316","GENERALI","фыгс","аМАМщЫСГ",NA,"18/12/2017","18/01/2018",NA,NA,35.06,27.72,3.88,203
"11287316","GENERALI","фыгс","аМАМщЫСГ",NA,"18/05/2017","18/06/2017",NA,NA,33.57,26.55,4.51,203
"11287316","GENERALI","фыгс","аМАМщЫСГ",NA,"18/02/2017","18/03/2017",NA,NA,33.57,26.55,4.51,203
"11287316","GENERALI","фыгс","аМАМщЫСГ",NA,"18/07/2017","18/08/2017",NA,NA,33.57,26.55,3.97,203
"11287316","GENERALI","фыгс","аМАМщЫСГ",NA,"18/11/2017","18/12/2017",NA,NA,35.06,27.72,3.88,203
"11287316","GENERALI","фыгс","аМАМщЫСГ",NA,"18/10/2017","18/11/2017",NA,NA,33.57,26.55,3.97,203
"11287316","GENERALI","фыгс","аМАМщЫСГ",NA,"18/04/2017","18/05/2017",NA,NA,33.57,26.55,4.51,203
"11287316","GENERALI","фыгс","аМАМщЫСГ",NA,"18/03/2017","18/04/2017",NA,NA,33.57,26.55,4.51,203
"7199821514","INTERASCO","аутойимгтым","мщО сУЛБЭКАИО","итм7013","02/11/2017","02/11/2018",NA,NA,234.35,154.49,30.9,203
"11287316","GENERALI","фыгс","аМАМщЫСГ",NA,"18/09/2017","18/10/2017",NA,NA,33.57,26.55,3.97,203
"11287316","GENERALI","фыгс","аМАМщЫСГ",NA,"18/01/2017","18/02/2017",NA,NA,33.57,26.55,4.51,203
"7190052898","PRIME INSURANCE","аутойимгтым","мщО сУЛБЭКАИО","ффо7355","23/06/2017","23/12/2017","лесокоццио","аитыкойаямамиа",91.15,62.08,12.42,1853
"60024387","ехмийг аСЖАКИСТИЙч","одийгс богхеиас","п пЯэНГ лЕТАТЯОПчР","ффо7355","23/12/2017","23/06/2018","лесокоццио","аитыкойаямамиа",20.91,18.18,1.27,1853
"60024387","ехмийг аСЖАКИСТИЙч","аутойимгтым","мщО сУЛБЭКАИО","ффо7355","23/12/2017","23/06/2018","лесокоццио","аитыкойаямамиа",85.69,61.06,14.04,1853
"19.211621170000001","INTERLIFE асжакистийг","аутойимгтым","мщО сУЛБЭКАИО","бвм0484","03/10/2017","03/01/2018","ахгма","аттийг",36.69,25.24,5.3,1333
"7199713608","INTERASCO","аутойимгтым","аМАМщЫСГ","уте9609","04/08/2017","04/08/2018","аттийг","аттийг",268.68,177.13,35.43,45
"30531382","имтеяалеяийам","аутойимгтым","аМАМщЫСГ","ийа5609","31/12/2017","31/12/2018","пеияаиас","аттийг",248.1,169.83,33.97,1735
"19.210378680000002","INTERLIFE асжакистийг","аутойимгтым","мщО сУЛБЭКАИО","гбо399","22/06/2017","22/09/2017","ахгма","аттийг",22.93,15.78,3.31,739
"19.21130874","INTERLIFE асжакистийг","аутойимгтым","мщО сУЛБЭКАИО","олб0126","29/08/2017","28/02/2018","ахгма","аттийг",69.89,48.07,10.09,739
"19.21188295","INTERLIFE асжакистийг","аутойимгтым","мщО сУЛБЭКАИО","оой554","01/11/2017","01/05/2018","пеяистеяи аттийгс","аттийг",71.65,49.49,10.39,833
"31372208","имтеяалеяийам","аутойимгтым","мщО сУЛБЭКАИО","ияе6560","31/12/2017","31/12/2018","аттийг","аттийг",247.89,169.81,33.96,1843
"213751351","имтеясакомийа","аутойимгтым","мщО сУЛБЭКАИО","уяв8013","20/11/2017","20/05/2018",NA,NA,114,76.86,15.37,245
"213453328","имтеясакомийа","аутойимгтым","мщО сУЛБЭКАИО","фуй1989","18/05/2017","18/11/2017","аттийг","аттийг",116,78.37,15.67,834
"19.211264629999999","INTERLIFE асжакистийг","аутойимгтым","мщО сУЛБЭКАИО","омя0907","22/08/2017","22/02/2018","аттийг","аттийг",63.32,43.77,9.19,834
"11462530","GENERALI","фыгс","аМАМщЫСГ",NA,"17/12/2017","17/01/2018","аваямес","аттийг",41.45,32.78,3.64,1487
"31719010401","ацяотийг асжакистийг","аутойимгтым","мщО сУЛБЭКАИО","вгя87","28/02/2017","31/08/2017","ахгмаиым","аттийг",44.94,30.66,6.13,1846
"09000315937","ERGO A.A.E.Z","аутойимгтым","мщО сУЛБЭКАИО","вгя87","31/08/2017","28/02/2018","ахгмаиым","аттийг",44,30.03,5.82,1846
"19012744240","имтеясакомийа","аутойимгтым","аМАМщЫСГ","ила2444","19/04/2017","19/10/2017","м. ьувийо","аттийг",138,93.5,18.7,340
"19012744240","имтеясакомийа","аутойимгтым","аМАМщЫСГ","ила2444","19/10/2017","19/04/2018","м. ьувийо","аттийг",138,93.5,18.7,340
"09000190164","ERGO A.A.E.Z","аутойимгтым","мщО сУЛБЭКАИО","мгу6828","11/07/2017","11/07/2018","паппадос","кесбоу",158,107.64,23.44,1330
"еу8862","суметаияистийг","аутойимгтым","мщО сУЛБЭКАИО","фви1657","24/10/2017","24/01/2018","лутикгмгс","кесбоу",40,26.98,5.4,1695
"213509812","имтеясакомийа","аутойимгтым","мщО сУЛБЭКАИО","ули5566","16/06/2017","16/12/2017","цеяайас","аттийг",173,117.36,23.47,220
"11603413","GENERALI","аутойимгтым","мщО сУЛБЭКАИО","ибм6995","17/11/2017","17/05/2018","аята","аятас",103.36,70.82,14.16,580
"31038224","имтеяалеяийам","аутойимгтым","мщО сУЛБЭКАИО","атг6744","15/01/2017","14/07/2017",NA,NA,34.48,23.62,4.72,1832
"31038224","имтеяалеяийам","аутойимгтым","аМАМщЫСГ","атг6744","14/07/2017","14/07/2018",NA,NA,64.21,44,8.8,1832
"102875940","ALLIANZ еуяыпаийг пистг","аутойимгтым","мщО сУЛБЭКАИО","иеф2996","20/03/2017","20/03/2018",NA,NA,181.39,121.93,24.39,838
"7199807162","INTERASCO","аутойимгтым","мщО сУЛБЭКАИО","умв2890","29/03/2017","29/03/2018","аттийг","аттийг",159.67,104.84,20.97,1167
"5013518","Eurolife FFH","аутойимгтым","мщО сУЛБЭКАИО","фгт3085","07/02/2017","07/08/2017","вокаяцос","аттийг",159.69,109.65,21.93,1848
"7190047429","PRIME INSURANCE","аутойимгтым","мщО сУЛБЭКАИО","луф7620","12/05/2017","12/05/2018","меа слуямг","аттийг",110.61,75.17,15.03,992
"1372697","аткамтийг емысг","аутойимгтым","мщО сУЛБЭКАИО","бит769","19/10/2017","19/01/2018","меа слуямг","аттийг",29.5,18.47,3.69,992
"213566978","имтеясакомийа","аутойимгтым","мщО сУЛБЭКАИО","уту0865","07/07/2017","07/07/2018","меа слуямг","аттийг",123,83.04,16.61,992
"21393670","ALLIANZ","аутойимгтым","мщО сУЛБЭКАИО","уяв9312","17/03/2017","17/09/2017","ахгмаиым","аттийг",251.72,177.03,31.75,1828
"21485457","ALLIANZ","аутойимгтым","мщО сУЛБЭКАИО","уяв9312","18/09/2017","18/03/2018","ахгмаиым","аттийг",251.72,177.03,33.64,1828
"19.211083070000001","INTERLIFE асжакистийг","аутойимгтым","мщО сУЛБЭКАИО","оуе122","26/07/2017","26/10/2017","лесокоццио","аитыкойаямамиа",36.69,25.24,5.3,540
"7190045090","PRIME INSURANCE","аутойимгтым","мщО сУЛБЭКАИО","офй70","07/04/2017","07/04/2018","йеяатсими","аттийг",118.94,81.59,14.09,1861
"19013709974","имтеясакомийа","аутойимгтым","аМАМщЫСГ","уйй9900","22/10/2017","22/11/2017","ахгма","аттийг",24,16.06,3.21,1159
"19013709974","имтеясакомийа","аутойимгтым","аМАМщЫСГ","уйй9900","22/09/2017","22/10/2017","ахгма","аттийг",24,16.06,3.21,1159
"213641020","имтеясакомийа","аутойимгтым","мщО сУЛБЭКАИО","уйй9900","22/08/2017","22/09/2017","ахгма","аттийг",24,16.06,3.21,1159
"19013709974","имтеясакомийа","аутойимгтым","аМАМщЫСГ","уйй9900","22/11/2017","22/02/2018","ахгма","аттийг",60,40.17,8.03,1159
"11484260","GENERALI","фыгс","мщО сУЛБЭКАИО",NA,"09/01/2017","09/02/2017","меа иымиа","аттийг",29.25,23.65,5.05,1390
"11484260","GENERALI","фыгс","аМАМщЫСГ",NA,"09/10/2017","09/11/2017","меа иымиа","аттийг",29.25,23.65,5.56,1390
"11484260","GENERALI","фыгс","аМАМщЫСГ",NA,"09/06/2017","09/07/2017","меа иымиа","аттийг",29.25,23.65,5.05,1390
"11484260","GENERALI","фыгс","аМАМщЫСГ",NA,"09/08/2017","09/09/2017","меа иымиа","аттийг",29.25,23.65,5.56,1390
"11484260","GENERALI","фыгс","аМАМщЫСГ",NA,"09/03/2017","09/04/2017","меа иымиа","аттийг",29.25,23.65,5.05,1390
"11484260","GENERALI","фыгс","аМАМщЫСГ",NA,"09/09/2017","09/10/2017","меа иымиа","аттийг",29.25,23.65,5.56,1390
"11484260","GENERALI","фыгс","аМАМщЫСГ",NA,"09/07/2017","09/08/2017","меа иымиа","аттийг",29.25,23.65,5.05,1390
"11484260","GENERALI","фыгс","аМАМщЫСГ",NA,"09/05/2017","09/06/2017","меа иымиа","аттийг",29.25,23.65,5.05,1390
"11484260","GENERALI","фыгс","аМАМщЫСГ",NA,"09/02/2017","09/03/2017","меа иымиа","аттийг",29.25,23.65,5.05,1390
"11484260","GENERALI","фыгс","аМАМщЫСГ",NA,"09/11/2017","09/12/2017","меа иымиа","аттийг",29.25,23.65,5.57,1390
"11484260","GENERALI","фыгс","аМАМщЫСГ",NA,"09/04/2017","09/05/2017","меа иымиа","аттийг",29.25,23.65,5.05,1390
"11484260","GENERALI","фыгс","аМАМщЫСГ",NA,"09/12/2017","09/01/2018","меа иымиа","аттийг",29.25,23.65,5.57,1390
"11468994","GENERALI","фыгс","аМАМщЫСГ",NA,"02/08/2017","02/09/2017","меа иымиа аттийгс","аттийг",28.41,22.99,5.41,246
"11468994","GENERALI","фыгс","аМАМщЫСГ",NA,"02/07/2017","02/08/2017","меа иымиа аттийгс","аттийг",28.41,22.99,4.89,246
"11468994","GENERALI","фыгс","аМАМщЫСГ",NA,"02/10/2017","02/11/2017","меа иымиа аттийгс","аттийг",28.41,22.99,5.41,246
"11468994","GENERALI","фыгс","аМАМщЫСГ",NA,"02/11/2017","02/12/2017","меа иымиа аттийгс","аттийг",28.41,22.99,5.41,246
"11468994","GENERALI","фыгс","аМАМщЫСГ",NA,"02/12/2017","02/01/2018","меа иымиа аттийгс","аттийг",29.44,23.8,4.63,246
"11468994","GENERALI","фыгс","аМАМщЫСГ",NA,"02/06/2017","02/07/2017","меа иымиа аттийгс","аттийг",28.41,22.99,4.89,246
"11468994","GENERALI","фыгс","аМАМщЫСГ",NA,"02/05/2017","02/06/2017","меа иымиа аттийгс","аттийг",28.41,22.99,4.89,246
"11468994","GENERALI","фыгс","аМАМщЫСГ",NA,"02/09/2017","02/10/2017","меа иымиа аттийгс","аттийг",28.41,22.99,5.41,246
"11468994","GENERALI","фыгс","аМАМщЫСГ",NA,"02/04/2017","02/05/2017","меа иымиа аттийгс","аттийг",28.41,22.99,4.89,246
"11468994","GENERALI","фыгс","аМАМщЫСГ",NA,"02/03/2017","02/04/2017","меа иымиа аттийгс","аттийг",28.41,22.99,4.89,246
