N_Policy,Company,Category,Char,Started,Expired,District,Gross,Net,Commissions,id
19013121494,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΟΧ1615,14/01/2022,14/07/2022,ΑΤΤΙΚΗ,193,131.89,29.03,1865
9921002331,ARAG,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΙΟΥ2439,27/11/2022,27/05/2023,ΑΤΤΙΚΗ,6,4.35,1,528
9921002331,ARAG,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΙΟΥ2439,27/05/2022,27/11/2022,ΑΤΤΙΚΗ,6,4.35,1,528
02080146196,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΝ823,01/12/2022,01/06/2023,ΛΕΣΒΟΥ,44,29.92,6.58,314
02078987190,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΝ823,27/05/2022,27/11/2022,ΛΕΣΒΟΥ,45,30.94,6.8,314
19.218243780000002,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΒΖ163,28/02/2022,28/02/2023,ΚΕΡΚΥΡΑΣ,68.73,47.25,9.76,1698
02080060609,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΕΜΚ9099,05/11/2022,05/11/2023,ΚΥΚΛΑΔΩΝ,151,102.87,22.59,491
19.219128220000002,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΗΒΖ0933,13/01/2022,13/04/2022,ΚΥΚΛΑΔΩΝ,35.18,24.2,5.03,491
6193722247,ΥΔΡΟΓΕΙΟΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΕΜΡ0493,13/01/2022,13/04/2022,ΚΥΚΛΑΔΩΝ,16,10.18,2.03,491
19.221380480000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΒΚΕ4664,07/07/2022,07/07/2023,ΕΥΒΟΙΑΣ,130.09,89.51,18.63,793
6193851326,ΥΔΡΟΓΕΙΟΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΑΧ5957,23/03/2022,23/09/2022,ΕΥΒΟΙΑΣ,100,66.57,13.31,793
6194214017,ΥΔΡΟΓΕΙΟΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΑΧ5957,23/09/2022,23/03/2023,ΕΥΒΟΙΑΣ,99,65.81,13.16,793
19.22091108,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΟΥ635,24/10/2022,24/04/2023,ΑΤΤΙΚΗ,53.64,36.87,7.61,859
19.22091108,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΟΥ635,24/04/2022,24/10/2022,ΑΤΤΙΚΗ,51.21,35.24,7.32,859
02079554099,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΥΑ0287,30/07/2022,30/01/2023,ΜΕΣΣΗΝΙΑΣ,57,39.11,8.57,923
32636333,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΝ9994,11/03/2022,11/03/2023,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,253.05,173.95,38.27,2412
19015779276,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΝΥ4801,26/07/2022,26/10/2022,ΚΕΡΚΥΡΑΣ,57,38.07,4.56,2007
19015669564,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΚΥΡ3072,01/05/2022,01/11/2022,ΚΕΡΚΥΡΑΣ,113,76.12,9.14,2007
19015150529,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΝΟ7081,30/10/2022,30/01/2023,ΚΕΡΚΥΡΑΣ,88,58.99,7.07,2007
2032799,GROUPAMA,ΖΩΗΣ,NA,30/03/2022,30/03/2023,ΑΤΤΙΚΗ,800.6,793.11,0,692
4274,ΣΥΝΕΤΑΙΡΙΣΤΙΚΗ,ΖΩΗΣ,NA,15/11/2022,15/11/2023,ΑΤΤΙΚΗ,454.05,395.2,70.72,692
11661401,GENERALI,ΖΩΗΣ,NA,25/08/2022,25/09/2022,ΑΤΤΙΚΗ,60.44,49.44,10.53,596
11661401,GENERALI,ΖΩΗΣ,NA,25/07/2022,25/08/2022,ΑΤΤΙΚΗ,60.44,49.44,10.53,596
11661401,GENERALI,ΖΩΗΣ,NA,25/01/2022,25/02/2022,ΑΤΤΙΚΗ,57.01,46.66,9.93,596
11661401,GENERALI,ΖΩΗΣ,NA,25/12/2022,25/01/2023,ΑΤΤΙΚΗ,60.44,49.44,10.53,596
11661401,GENERALI,ΖΩΗΣ,NA,25/11/2022,25/12/2022,ΑΤΤΙΚΗ,60.44,49.44,10.53,596
11661401,GENERALI,ΖΩΗΣ,NA,25/10/2022,25/11/2022,ΑΤΤΙΚΗ,60.44,49.44,10.53,596
11661401,GENERALI,ΖΩΗΣ,NA,25/06/2022,25/07/2022,ΑΤΤΙΚΗ,60.44,49.44,10.53,596
11661401,GENERALI,ΖΩΗΣ,NA,25/05/2022,25/06/2022,ΑΤΤΙΚΗ,60.44,49.44,10.53,596
11661401,GENERALI,ΖΩΗΣ,NA,25/02/2022,25/03/2022,ΑΤΤΙΚΗ,57.01,46.66,9.93,596
11661401,GENERALI,ΖΩΗΣ,NA,25/03/2022,25/04/2022,ΑΤΤΙΚΗ,57.01,46.66,9.93,596
11661401,GENERALI,ΖΩΗΣ,NA,25/04/2022,25/05/2022,ΑΤΤΙΚΗ,60.44,49.44,10.53,596
11661401,GENERALI,ΖΩΗΣ,NA,25/09/2022,25/10/2022,ΑΤΤΙΚΗ,60.44,49.44,10.53,596
19014186936,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΚΤ0948,31/07/2022,31/07/2023,NA,77,52.07,11.45,2086
1000933118,Eurolife FFH,ΖΩΗΣ,NA,18/06/2022,18/09/2022,ΑΤΤΙΚΗ,137.73,119.98,25.79,2446
1000933118,Eurolife FFH,ΖΩΗΣ,NA,18/09/2022,18/12/2022,ΑΤΤΙΚΗ,137.73,119.98,25.79,2446
1000933118,Eurolife FFH,ΖΩΗΣ,NA,18/12/2022,18/03/2023,ΑΤΤΙΚΗ,137.73,119.98,25.79,2446
19.21839533,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΙΝ0364,26/03/2022,26/03/2023,ΑΤΤΙΚΗ,97.21,66.88,13.88,1960
19.218983860000002,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΥΟ0875,24/06/2022,24/06/2023,NA,97.21,66.88,13.88,949
11797615,GENERALI,ΖΩΗΣ,NA,13/05/2022,13/06/2022,ΑΤΤΙΚΗ,22.98,18.5,3.8,543
11797615,GENERALI,ΖΩΗΣ,NA,13/06/2022,13/07/2022,ΑΤΤΙΚΗ,24.26,19.51,4.03,543
11797615,GENERALI,ΖΩΗΣ,NA,13/01/2022,13/02/2022,ΑΤΤΙΚΗ,22.98,18.5,3.8,543
11797615,GENERALI,ΖΩΗΣ,NA,13/10/2022,13/11/2022,ΑΤΤΙΚΗ,24.26,19.51,4.03,543
11797615,GENERALI,ΖΩΗΣ,NA,13/07/2022,13/08/2022,ΑΤΤΙΚΗ,24.26,19.51,4.03,543
11797615,GENERALI,ΖΩΗΣ,NA,13/02/2022,13/03/2022,ΑΤΤΙΚΗ,22.98,18.5,3.8,543
11797615,GENERALI,ΖΩΗΣ,NA,13/03/2022,13/04/2022,ΑΤΤΙΚΗ,22.98,18.5,3.8,543
11797615,GENERALI,ΖΩΗΣ,NA,13/09/2022,13/10/2022,ΑΤΤΙΚΗ,24.26,19.51,4.03,543
11797615,GENERALI,ΖΩΗΣ,NA,13/08/2022,13/09/2022,ΑΤΤΙΚΗ,24.26,19.51,4.03,543
11797615,GENERALI,ΖΩΗΣ,NA,13/11/2022,13/12/2022,ΑΤΤΙΚΗ,24.26,19.51,4.03,543
11797615,GENERALI,ΖΩΗΣ,NA,13/12/2022,13/01/2023,ΑΤΤΙΚΗ,24.26,19.51,4.03,543
11797615,GENERALI,ΖΩΗΣ,NA,13/04/2022,13/05/2022,ΑΤΤΙΚΗ,22.98,18.5,3.8,543
19015760457,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΙ1342,11/07/2022,11/07/2023,NA,228,154.75,34.05,1573
11399791,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΗΚ7843,08/12/2022,08/03/2023,ΑΤΤΙΚΗ,15.99,10.51,2.09,300
09000515339,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΑ3148,16/07/2022,16/07/2023,ΑΤΤΙΚΗ,475,339.38,74.34,1902
31294217,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΒΤ1134,06/04/2022,06/10/2022,ΑΤΤΙΚΗ,100.61,68.97,15.17,1902
103810665,ALLIANZ ΕΥΡΩΠΑΙΚΗ ΠΙΣΤΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΕΙ4239,01/03/2022,01/03/2023,ΑΤΤΙΚΗ,636.15,427.99,85.58,1902
70053523,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΟΧΗ112,13/07/2022,13/07/2023,ΑΤΤΙΚΗ,36,26.08,6.52,1902
70057874,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΧΕΙ4239,02/03/2022,02/03/2023,ΑΤΤΙΚΗ,36,26.08,6.52,1902
70060641,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΖΜΑ3148,12/07/2022,12/07/2023,ΑΤΤΙΚΗ,36,26.08,6.52,1902
31350716,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΒΧΝ870,12/12/2022,12/12/2023,ΑΤΤΙΚΗ,103.19,71.02,15.62,1902
19.216790799999998,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΧΗ112,26/07/2022,26/07/2023,ΑΤΤΙΚΗ,88.79,61.08,12.65,1902
31294217,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΒΤ1134,06/10/2022,06/04/2023,ΑΤΤΙΚΗ,100.61,68.97,15.17,1902
21.152412999999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΣΚΑΦΩΝ,NA,28/06/2022,28/06/2023,ΑΤΤΙΚΗ,58.14,46.51,9.77,570
31348785,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΜΖ5556,12/12/2022,12/12/2023,ΑΤΤΙΚΗ,335.43,229.92,50.58,1999
19.217131940000002,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΤΑ0730,12/03/2022,12/09/2022,ΑΤΤΙΚΗ,68.49,47.14,9.81,1474
P0124173747,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΒΚΒ7712,17/01/2022,17/01/2023,ΑΤΤΙΚΗ,461.35,344.98,75.9,2276
19.22468426,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΟΝ4846,01/09/2022,01/09/2023,ΑΤΤΙΚΗ,440.43,304.09,63.03,2469
10056727,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΖΩΗΣ,NA,09/11/2022,09/05/2023,ΑΤΤΙΚΗ,58.17,44.58,6.67,1094
10056727,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΖΩΗΣ,NA,09/05/2022,09/11/2022,ΑΤΤΙΚΗ,55.21,42.29,5.76,1094
7390056084,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΧΖ2382,28/01/2022,28/04/2022,ΑΤΤΙΚΗ,81.93,53.86,11.77,1094
19.218112479999998,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΜΖ478,03/02/2022,03/02/2023,ΑΤΤΙΚΗ,88.79,61.08,12.51,317
33310140,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,17/10/2022,17/04/2023,ΑΤΤΙΚΗ,56.87,41.08,7.89,2501
70071323,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΧΕΥ6641,10/06/2022,10/06/2023,ΑΤΤΙΚΗ,36,26.08,6.52,2501
P0132101672,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΕΥ6641,02/06/2022,02/06/2023,ΑΤΤΙΚΗ,1290.64,968.2199999999999,212.83,2501
11355896,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΥΖ189,20/04/2022,20/07/2022,ΑΤΤΙΚΗ,38.44,25.24,5.05,1956
11355896,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΥΖ189,20/01/2022,20/04/2022,ΑΤΤΙΚΗ,38.44,25.24,5.05,1956
11355896,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΥΖ189,20/10/2022,20/01/2023,ΑΤΤΙΚΗ,38.44,25.24,5.05,1956
11355896,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΥΖ189,20/07/2022,20/10/2022,ΑΤΤΙΚΗ,38.44,25.24,5.05,1956
19.223529209999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΒΖΝ347,21/04/2022,21/07/2022,ΑΤΤΙΚΗ,26.13,17.98,3.73,1177
19.218126829999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΧΙ814,04/02/2022,04/02/2023,ΑΤΤΙΚΗ,124.27,85.54,17.65,1816
19.219579509999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΕΝ251,24/09/2022,24/09/2023,ΑΤΤΙΚΗ,93.8,64.43,13.26,1647
19.22195073,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΒΚΚ368,09/03/2022,09/06/2022,ΑΤΤΙΚΗ,41.44,28.5,5.94,1215
19.225170009999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΒΝΥ806,07/11/2022,07/02/2023,ΑΤΤΙΚΗ,28.22,19.39,4.01,1331
19.214802930000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΡΑΕ340,09/11/2022,09/02/2023,ΑΤΤΙΚΗ,36.93,25.39,5.29,1596
19.214802930000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΡΑΕ340,09/08/2022,09/11/2022,ΑΤΤΙΚΗ,36.47,25.1,5.24,1596
19.214802930000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΡΑΕ340,09/02/2022,09/05/2022,ΑΤΤΙΚΗ,36.47,25.1,5.24,1596
19.214802930000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΡΑΕ340,09/05/2022,09/08/2022,ΑΤΤΙΚΗ,36.47,25.1,5.24,1596
02079759265,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΗΕ323,27/08/2022,27/08/2023,ΛΕΣΒΟΥ,42,28.36,5.75,745
1692060,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΙ576,12/02/2022,12/05/2022,ΛΕΣΒΟΥ,40.5,25.42,4.36,1955
1692060,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΙ576,12/05/2022,12/08/2022,ΛΕΣΒΟΥ,40.5,25.42,4.36,1955
19015603017,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΝ0404,26/02/2022,26/08/2022,ΛΕΣΒΟΥ,29,19.6,4.32,2160
02079486003,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΗ622,21/07/2022,21/01/2023,ΛΕΣΒΟΥ,26,17.93,3.71,2160
19015603017,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΝ0404,26/08/2022,26/02/2023,ΛΕΣΒΟΥ,29,19.6,4.32,2160
19.213051459999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΥΜ2,27/03/2022,27/03/2023,ΑΤΤΙΚΗ,97.21,66.88,13.88,1976
19015867490,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΟ3111,21/10/2022,21/10/2023,ΑΤΤΙΚΗ,188,127.26,28,1976
61177774,GROUPAMA,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΧΝ4735,07/08/2022,07/02/2023,ΑΤΤΙΚΗ,133.24,95.31,18.76,2291
61177774,GROUPAMA,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΧΝ4735,07/02/2022,07/08/2022,ΑΤΤΙΚΗ,131.04,93.72,18.43,2291
19.22259962,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΙΜ243,14/09/2022,14/12/2022,ΜΕΣΣΗΝΙΑΣ,35.32,24.29,5.05,1658
19.22259962,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΙΜ243,14/06/2022,14/09/2022,ΜΕΣΣΗΝΙΑΣ,34.57,23.8,4.96,1658
19.22259962,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΙΜ243,14/12/2022,14/03/2023,ΜΕΣΣΗΝΙΑΣ,35.32,24.29,5.05,1658
19.22259962,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΙΜ243,14/03/2022,14/06/2022,ΜΕΣΣΗΝΙΑΣ,34.57,23.8,4.96,1658
32816218,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΡΗΝ444,05/08/2022,05/08/2023,ΑΤΤΙΚΗ,286.27,196.49,43.23,653
17.150998000000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΠΥΡΟΣ,NA,22/06/2022,22/06/2023,ΑΤΤΙΚΗ,110.2,79.4,21.96,653
19015824710,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΤΕ0859,19/09/2022,19/09/2023,NA,74,50.1,11.02,824
19.214779400000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΗΒΕ0016,07/05/2022,07/11/2022,ΑΤΤΙΚΗ,48.79,33.56,6.97,2077
19.214779400000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΗΒΕ0016,07/11/2022,07/05/2023,ΑΤΤΙΚΗ,50.67,34.8,7.19,2077
19.223128670000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΡΚ575,03/09/2022,03/12/2022,ΑΤΤΙΚΗ,26.88,18.47,3.82,1531
19.225527249999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΕΗΖ836,29/12/2022,29/03/2023,ΑΤΤΙΚΗ,26.59,18.27,3.78,1531
19.223128670000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΡΚ575,03/06/2022,03/09/2022,ΑΤΤΙΚΗ,26.13,17.98,3.73,1531
19.223128670000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΡΚ575,03/03/2022,03/06/2022,ΑΤΤΙΚΗ,26.13,17.98,3.73,1531
19.22373224,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΗΒΝ922,15/05/2022,15/11/2022,ΑΤΤΙΚΗ,69.45,47.49,9.56,1303
11529323,GENERALI,ΖΩΗΣ,NA,24/04/2022,24/10/2022,ΑΤΤΙΚΗ,297.79,235.47,31.3,507
11529323,GENERALI,ΖΩΗΣ,NA,24/10/2022,24/04/2023,ΑΤΤΙΚΗ,297.79,235.47,31.3,507
19.216434809999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΒΚΒ813,20/06/2022,20/06/2023,ΑΤΤΙΚΗ,103.76,71.4,14.82,1813
19.222980530000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΒΥ320,14/08/2022,14/02/2023,ΑΤΤΙΚΗ,53.44,36.78,7.63,2244
19.222980530000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΒΥ320,14/02/2022,14/08/2022,ΑΤΤΙΚΗ,53.44,36.78,7.63,2244
19.2243694,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΙΡ568,22/07/2022,22/10/2022,ΑΤΤΙΚΗ,26.13,17.98,3.73,2449
11360450,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΖΟ553,09/06/2022,09/09/2022,ΑΤΤΙΚΗ,26.4,17.38,3.48,2449
19.2243694,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΙΡ568,22/10/2022,22/01/2023,ΑΤΤΙΚΗ,26.88,18.47,3.82,2449
11360450,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΖΟ553,09/03/2022,09/06/2022,ΑΤΤΙΚΗ,26.4,17.38,3.48,2449
11360450,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΖΟ553,12/09/2022,12/03/2023,ΑΤΤΙΚΗ,52.86,34.77,6.96,2449
31564967,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΡ8273,28/12/2022,28/12/2023,ΚΕΡΚΥΡΑΣ,207.81,142.65,31.38,2103
11614853,GENERALI,ΖΩΗΣ,NA,19/10/2022,19/11/2022,ΑΤΤΙΚΗ,23.4,18.5,2.59,1943
11614853,GENERALI,ΖΩΗΣ,NA,19/09/2022,19/10/2022,ΑΤΤΙΚΗ,23.4,18.5,2.59,1943
11614853,GENERALI,ΖΩΗΣ,NA,19/11/2022,19/12/2022,ΑΤΤΙΚΗ,23.4,18.5,2.59,1943
11614853,GENERALI,ΖΩΗΣ,NA,19/01/2022,19/02/2022,ΑΤΤΙΚΗ,23.4,18.5,2.59,1943
11614853,GENERALI,ΖΩΗΣ,NA,19/08/2022,19/09/2022,ΑΤΤΙΚΗ,23.4,18.5,2.59,1943
11614853,GENERALI,ΖΩΗΣ,NA,19/07/2022,19/08/2022,ΑΤΤΙΚΗ,23.4,18.5,2.59,1943
11614853,GENERALI,ΖΩΗΣ,NA,19/05/2022,19/06/2022,ΑΤΤΙΚΗ,23.4,18.5,2.59,1943
12092563,GENERALI,ΖΩΗΣ,NA,18/09/2022,18/10/2022,ΑΤΤΙΚΗ,21.4,16.92,3.04,1943
11614853,GENERALI,ΖΩΗΣ,NA,19/04/2022,19/05/2022,ΑΤΤΙΚΗ,23.4,18.5,2.59,1943
11614853,GENERALI,ΖΩΗΣ,NA,19/06/2022,19/07/2022,ΑΤΤΙΚΗ,23.4,18.5,2.59,1943
12092563,GENERALI,ΖΩΗΣ,NA,18/11/2022,18/12/2022,ΑΤΤΙΚΗ,21.4,16.92,3.04,1943
11614853,GENERALI,ΖΩΗΣ,NA,19/02/2022,19/03/2022,ΑΤΤΙΚΗ,23.4,18.5,2.59,1943
12092563,GENERALI,ΖΩΗΣ,NA,18/10/2022,18/11/2022,ΑΤΤΙΚΗ,21.4,16.92,3.04,1943
12092563,GENERALI,ΖΩΗΣ,NA,18/05/2022,18/06/2022,ΑΤΤΙΚΗ,21.4,16.92,3.04,1943
11614853,GENERALI,ΖΩΗΣ,NA,19/03/2022,19/04/2022,ΑΤΤΙΚΗ,23.4,18.5,2.59,1943
12092563,GENERALI,ΖΩΗΣ,NA,18/03/2022,18/04/2022,ΑΤΤΙΚΗ,21.4,16.92,3.04,1943
12092563,GENERALI,ΖΩΗΣ,NA,18/02/2022,18/03/2022,ΑΤΤΙΚΗ,21.4,16.92,3.04,1943
1000767864,Eurolife FFH,ΖΩΗΣ,NA,01/07/2022,01/07/2023,ΑΤΤΙΚΗ,397.09,392.82,3.32,1943
12092563,GENERALI,ΖΩΗΣ,NA,18/04/2022,18/05/2022,ΑΤΤΙΚΗ,21.4,16.92,3.04,1943
31247421,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΗΝ111,22/01/2022,22/07/2022,ΑΤΤΙΚΗ,157.12,108.13,23.79,1943
12092563,GENERALI,ΖΩΗΣ,NA,18/12/2022,18/01/2023,ΑΤΤΙΚΗ,21.4,16.92,3.04,1943
12092563,GENERALI,ΖΩΗΣ,NA,18/08/2022,18/09/2022,ΑΤΤΙΚΗ,21.4,16.92,3.04,1943
12092563,GENERALI,ΖΩΗΣ,NA,18/07/2022,18/08/2022,ΑΤΤΙΚΗ,21.4,16.92,3.04,1943
11614853,GENERALI,ΖΩΗΣ,NA,19/12/2022,19/01/2023,ΑΤΤΙΚΗ,25.08,19.83,2.57,1943
12092563,GENERALI,ΖΩΗΣ,NA,18/06/2022,18/07/2022,ΑΤΤΙΚΗ,21.4,16.92,3.04,1943
