N_Policy,Company,Category,Char,Started,Expired,District,Gender,Gross,Net,Commissions,id
732797,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΝΡ137,01/03/2024,01/09/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,56
2079776917,ERGO A.A.E.Z.,ΑΥΤΟΚΙΝΗΤΟ,ΖΝΡ137,01/03/2024,01/09/2024,ΑΤΤΙΚΗΣ,1,42,28.96,7.24,56
61502250,myZen by Groupama,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΟ5534,04/05/2024,02/11/2024,ΑΤΤΙΚΗΣ,1,117.49,84.03,4.2,202
70174349,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΒΟ5534,04/05/2024,02/11/2024,ΑΤΤΙΚΗΣ,1,13.3,9.69,2.52,202
794641,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΒΟ5534,04/05/2024,02/11/2024,ΑΤΤΙΚΗΣ,1,2.47,1.79,0.43,202
32728151,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΜΙΧ6298,05/06/2024,05/06/2025,ΑΤΤΙΚΗΣ,2,246.81,169.35,18.63,778
815255,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΜΙΧ6298,05/06/2024,05/06/2025,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,778
33539201,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΑΜΕ6608,21/04/2024,21/04/2025,ΑΤΤΙΚΗΣ,1,254.29,174.37,19.18,1494
70161381,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΑΜΕ6608,21/04/2024,21/04/2025,ΑΤΤΙΚΗΣ,1,27,19.58,3.13,1494
760859,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΑΜΕ6608,21/04/2024,21/04/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,1494
1955110,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΖΤΗ3160,27/03/2024,27/03/2025,ΑΤΤΙΚΗΣ,NA,206.5,139.92,18.19,259
70138226,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΤΗ3160,27/03/2024,27/03/2025,ΑΤΤΙΚΗΣ,NA,27,19.58,5.09,259
212376401,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΥΙ9052,17/01/2024,17/04/2024,ΑΤΤΙΚΗΣ,0,6.75,4.88,0.78,1384
510764,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΥΙ9052,02/05/2024,02/08/2024,ΑΤΤΙΚΗΣ,0,5,3.4,0.51,1384
1927333,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΖΥΙ9052,17/01/2024,17/04/2024,ΑΤΤΙΚΗΣ,0,45.5,28.74,3.74,1384
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΥΙ9052,02/05/2024,02/08/2024,ΑΤΤΙΚΗΣ,0,52.06,44.76,5.6,1384
724065,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΥΙ9052,17/01/2024,17/04/2024,ΑΤΤΙΚΗΣ,0,1,0.72,0.09,1384
70175242,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΥΙ9052,02/05/2024,02/08/2024,ΑΤΤΙΚΗΣ,0,6.75,4.88,1.27,1384
809651,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΥΙ9052,02/05/2024,02/08/2024,ΑΤΤΙΚΗΣ,0,1.38,1,0.24,1384
270402,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΖΥΙ9052,17/01/2024,17/04/2024,ΑΤΤΙΚΗΣ,0,0.75,0.5,0.12,1384
53914,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΥΙ9052,17/01/2024,17/04/2024,ΑΤΤΙΚΗΣ,0,5,3.4,0.51,1384
33856568,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΚ5171,11/01/2024,10/02/2024,ΑΤΤΙΚΗΣ,0,26.6,18.19,2,1420
1914698,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΚ5171,11/01/2024,11/02/2024,ΑΤΤΙΚΗΣ,0,28,17.55,2.28,1420
786192,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΚΚ3719,04/04/2024,04/10/2024,ΑΤΤΙΚΗΣ,1,2,1.45,0.19,1072
70146120,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΒΚΚ3719,04/04/2024,04/10/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,2.56,1072
33925795,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΒΚΚ3719,04/04/2024,04/10/2024,ΑΤΤΙΚΗΣ,1,139.14,95.32,10.49,1072
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΖΑ8719,20/06/2024,20/06/2025,ΑΤΤΙΚΗΣ,1,94.91,81.75,10.22,1571
524085,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΖΑ8719,20/06/2024,20/06/2025,ΑΤΤΙΚΗΣ,1,20,13.59,2.04,1571
70220077,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΖΑ8719,20/06/2024,20/06/2025,ΑΤΤΙΚΗΣ,1,27,19.58,5.09,1571
472084,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΤΗ9365,04/03/2024,04/09/2024,ΑΤΤΙΚΗΣ,0,10,6.8,1.02,608
756774,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΤΗ9365,04/03/2024,04/09/2024,ΑΤΤΙΚΗΣ,0,2,1.45,0.19,608
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΤΗ9365,04/03/2024,04/09/2024,ΑΤΤΙΚΗΣ,0,82.99,71.43,8.93,608
726789,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΟΟ7243,20/01/2024,20/01/2025,ΚΟΡΙΝΘΙΑΣ,2,4,2.9,0.38,1266
212380725,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΟΟ7243,20/01/2024,20/01/2025,ΚΟΡΙΝΘΙΑΣ,2,27,19.58,3.13,1266
33865264,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΟΟ7243,20/01/2024,20/01/2025,ΚΟΡΙΝΘΙΑΣ,2,168.27,115.36,12.69,1266
815962,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΗΤ2272,22/06/2024,22/06/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,1220
33153851,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΗΤ2272,22/06/2024,22/06/2025,ΑΤΤΙΚΗΣ,1,192.42,131.76,14.49,1220
70216164,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΗΤ2272,22/06/2024,22/06/2025,ΑΤΤΙΚΗΣ,1,27,19.58,5.09,1220
32914980,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΕΧ4060,10/05/2024,10/05/2025,ΑΤΤΙΚΗΣ,1,287.84,197.86,21.76,383
781417,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΕΧ4060,10/05/2024,10/05/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,383
966355,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΧΕΡ7709,16/01/2024,16/07/2024,ΑΤΤΙΚΗΣ,1,12,8.34,2.17,1449
684417,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΕΡ7709,16/01/2024,16/07/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1449
33429778,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΕΡ7709,16/01/2024,16/07/2024,ΑΤΤΙΚΗΣ,1,169.07,115.96,12.76,1449
529691,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΡΗ5743,10/06/2024,10/06/2025,ΑΤΤΙΚΗΣ,1,20,13.59,2.04,1045
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΗ5743,10/06/2024,10/06/2025,ΑΤΤΙΚΗΣ,1,176.98,152.55,19.07,1045
834680,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΡΗ5743,10/06/2024,10/06/2025,ΑΤΤΙΚΗΣ,1,5.5,3.98,0.96,1045
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΤΖΟ0859,10/03/2024,10/03/2025,ΑΤΤΙΚΗΣ,1,112.41,96.92,12.12,364
760447,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΤΖΟ0859,10/03/2024,10/03/2025,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,364
70227509,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΒΚΥ6466,26/06/2024,26/09/2024,ΑΤΤΙΚΗΣ,0,6.75,4.88,1.27,346
11513616,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΟ,ΒΚΥ6466,26/06/2024,26/09/2024,ΑΤΤΙΚΗΣ,0,59.71,39.2,8.64,346
547815,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΒΚΥ6466,26/06/2024,26/09/2024,ΑΤΤΙΚΗΣ,0,5,3.4,0.51,346
746201,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΖΗ6024,24/03/2024,24/06/2024,ΑΘΗΝΑ,2,1.25,0.91,0.22,545
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΖΗ6024,24/03/2024,24/06/2024,ΑΘΗΝΑ,2,79.74,68.32,8.54,545
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΖΗ6024,25/06/2024,25/09/2024,ΑΘΗΝΑ,2,41.86,36.07,4.51,545
830672,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΖΗ6024,25/06/2024,25/09/2024,ΑΘΗΝΑ,2,1.25,0.91,0.22,545
NA,Accredited Insurance (Europe) Limited,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΜ5089,09/03/2024,09/06/2024,ΑΘΗΝΑ,1,57.15,36.1,10.11,662
NA,Accredited Insurance (Europe) Limited,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΜ5089,10/06/2024,10/09/2024,ΑΘΗΝΑ,1,61.18,38.68,10.83,662
741773,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΚΟ2581,23/03/2024,23/06/2024,ΑΘΗΝΑ,1,1.25,0.91,0.22,662
274553,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΖΚΜ5089,09/03/2024,09/06/2024,ΑΘΗΝΑ,1,0.75,0.5,0.12,662
70122843,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΜ5089,09/03/2024,09/06/2024,ΑΘΗΝΑ,1,6.75,4.88,1.27,662
63617,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΚΜ5089,09/03/2024,09/06/2024,ΑΘΗΝΑ,1,5,3.4,0.51,662
515135,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΚΜ5089,10/06/2024,10/09/2024,ΑΘΗΝΑ,1,5,3.4,0.51,662
295173,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΖΚΜ5089,10/06/2024,10/09/2024,ΑΘΗΝΑ,1,0.75,0.5,0.12,662
814906,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΚΜ5089,10/06/2024,10/09/2024,ΑΘΗΝΑ,1,1.25,0.91,0.22,662
817626,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΚΟ2581,23/06/2024,23/09/2024,ΑΘΗΝΑ,1,1.25,0.91,0.22,662
33282277,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΒΚΟ2581,23/06/2024,23/09/2024,ΑΘΗΝΑ,1,81.75,55.98,6.16,662
33282277,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΒΚΟ2581,23/03/2024,23/06/2024,ΑΘΗΝΑ,1,81.75,55.98,6.16,662
70212310,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΒΚΟ2581,23/06/2024,23/09/2024,ΑΘΗΝΑ,1,6.75,4.88,1.27,662
735345,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΚΜ5089,09/03/2024,09/06/2024,ΑΘΗΝΑ,1,1.25,0.91,0.22,662
70212261,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΜ5089,10/06/2024,10/09/2024,ΑΘΗΝΑ,1,6.75,4.88,1.27,662
70133782,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΒΚΟ2581,23/03/2024,23/06/2024,ΑΘΗΝΑ,1,6.75,4.88,1.27,662
818670,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΖΡ6066,22/06/2024,22/09/2024,ΑΘΗΝΑ,1,1.25,0.91,0.22,719
70131288,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΖΡ6066,22/03/2024,22/06/2024,ΑΘΗΝΑ,1,6.75,4.88,1.27,719
741800,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΖΡ6066,22/03/2024,22/06/2024,ΑΘΗΝΑ,1,1.25,0.91,0.22,719
33495254,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΖΡ6066,22/06/2024,22/09/2024,ΑΘΗΝΑ,1,44,30.04,3.3,719
70221594,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΖΡ6066,22/06/2024,22/09/2024,ΑΘΗΝΑ,1,6.75,4.88,1.27,719
33495254,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΖΡ6066,22/03/2024,22/06/2024,ΑΘΗΝΑ,1,44,30.04,3.3,719
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΒΧΡ98,23/06/2024,23/06/2025,ΡΕΘΥΜΝΗΣ,1,39.73,34,12.75,1599
522760,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΑΙΤ3711,18/06/2024,18/12/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,2,10,6.8,1.02,652
825818,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΑΙΤ3711,18/06/2024,18/12/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,2,2.5,1.81,0.43,652
70219392,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΑΙΤ3711,18/06/2024,18/12/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,2,13.63,9.83,2.56,652
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΑΙΤ3711,18/06/2024,18/12/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,2,62.7,54.05,6.76,652
776015,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΧΙ630,20/03/2024,20/03/2025,ΑΤΤΙΚΗΣ,0,4,2.9,0.38,1823
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΒΧΙ630,20/03/2024,20/03/2025,ΑΤΤΙΚΗΣ,0,86.36,74.43,9.3,1823
752050,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΜΖ3581,24/02/2024,24/02/2025,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,4,2.9,0.38,1770
70104783,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΜΖ3581,24/02/2024,24/02/2025,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,27,19.58,5.09,1770
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΖ3581,24/02/2024,24/02/2025,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,90.21,77.74,9.72,1770
468459,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΜΖ3581,24/02/2024,24/02/2025,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,20,13.59,2.04,1770
526425,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΧΖ3560,28/06/2024,28/06/2025,ΔΩΔΕΚΑΝΗΣΟΥ,1,20,13.59,2.04,486
830378,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΧΖ3560,28/06/2024,28/06/2025,ΔΩΔΕΚΑΝΗΣΟΥ,1,5,3.62,0.87,486
70228086,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΧΖ3560,28/06/2024,28/06/2025,ΔΩΔΕΚΑΝΗΣΟΥ,1,27,19.58,5.09,486
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΧΖ3560,28/06/2024,28/06/2025,ΔΩΔΕΚΑΝΗΣΟΥ,1,99.35,85.36,10.67,486
32652078,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΙ7436,25/03/2024,25/03/2025,ΑΤΤΙΚΗΣ,1,226.78,155.76,17.13,451
741537,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΒΙ7436,25/03/2024,25/03/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,451
33168837,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΑΙΜ4869,15/06/2024,15/06/2025,ΑΤΤΙΚΗΣ,2,268.35,184.14,20.26,1224
817472,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΑΙΜ4869,15/06/2024,15/06/2025,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,1224
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΑΙΜ1630,12/02/2024,12/08/2024,ΑΡΤΑΣ,0,60.14,51.78,6.47,1830
714540,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΕΑ4361,14/01/2024,14/07/2024,ΑΤΤΙΚΗΣ,1,2,1.45,0.19,586
19,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΥΕΑ4361,14/01/2024,14/07/2024,ΑΤΤΙΚΗΣ,1,100.59,69.17,16.77,586
33853482,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΕΑ4361,14/01/2024,14/07/2024,ΑΤΤΙΚΗΣ,1,118.48,81.33,8.95,586
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΒΕΥ0923,18/06/2024,18/12/2024,ΚΑΤΕΡΙΝΗ,1,44.18,38.05,4.76,586
212437491,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΟΒ9528,09/02/2024,09/08/2024,ΛΥΚΟΒΡΥΣΗ,1,13.63,9.83,2.56,586
710958,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΟΒ9528,09/02/2024,09/08/2024,ΛΥΚΟΒΡΥΣΗ,1,2.5,1.81,0.43,586
33234627,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΟΒ9528,09/02/2024,09/08/2024,ΛΥΚΟΒΡΥΣΗ,1,108.49,74.36,8.18,586
817444,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΚ2566,03/06/2024,03/06/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,532
32273051,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΚ2566,03/06/2024,03/06/2025,ΑΤΤΙΚΗΣ,1,323.57,222.3,24.45,532
70116957,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΡΒ1933,11/03/2024,11/09/2024,ΑΤΤΙΚΗΣ,2,13.63,9.83,2.56,1472
33492374,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΒ1933,11/03/2024,11/09/2024,ΑΤΤΙΚΗΣ,2,121.72,83.33,9.17,1472
741225,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΡΒ1933,11/03/2024,11/09/2024,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,1472
31732528,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΒΟΟ3216,21/01/2024,21/01/2025,ΑΤΤΙΚΗΣ,1,242.7,166.73,18.34,379
687622,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΟΟ3216,21/01/2024,21/01/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,379
711525,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΚΖ5314,09/02/2024,09/02/2025,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,394
212443068,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΖ5314,09/02/2024,09/02/2025,ΑΤΤΙΚΗΣ,2,27,19.58,5.09,394
33014633,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΖ5314,09/02/2024,09/02/2025,ΑΤΤΙΚΗΣ,2,167.27,114.33,12.58,394
212444395,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΧΒ6719,13/02/2024,13/08/2024,ΑΤΤΙΚΗΣ,2,13.63,9.83,2.56,46
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΧΒ6719,13/02/2024,13/08/2024,ΑΤΤΙΚΗΣ,2,81.46,70.03,8.75,46
716167,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΧΒ6719,13/02/2024,13/08/2024,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,46
46264,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΧΒ6719,13/02/2024,13/08/2024,ΑΤΤΙΚΗΣ,2,10,6.8,1.02,46
475300,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΥΧ7181,09/03/2024,09/03/2025,ΑΤΤΙΚΗΣ,2,20,13.59,2.04,711
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΧ7181,09/03/2024,09/03/2025,ΑΤΤΙΚΗΣ,2,218.38,188.42,23.55,711
760444,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΧ7181,09/03/2024,09/03/2025,ΑΤΤΙΚΗΣ,2,4,2.9,0.38,711
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΡΜ2000,17/05/2024,17/11/2024,ΑΤΤΙΚΗΣ,2,77.58,67,16.75,1379
484988,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΟΙ9042,07/04/2024,07/04/2025,ΑΤΤΙΚΗΣ,2,20,13.59,2.04,1051
70143402,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΟΙ9042,07/04/2024,07/04/2025,ΑΤΤΙΚΗΣ,2,27,19.58,5.09,1051
61340852,GROUPAMA,ΑΥΤΟΚΙΝΗΤΟ,ΙΟΙ9042,07/04/2024,07/04/2025,ΑΤΤΙΚΗΣ,2,219.9,157.07,36.43,1051
33918545,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΜ2114,16/03/2024,16/03/2025,ΑΤΤΙΚΗΣ,1,268.18,183.78,20.22,403
768507,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΜΜ2114,16/03/2024,16/03/2025,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,403
70126697,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΜΜ2114,16/03/2024,16/03/2025,ΑΤΤΙΚΗΣ,1,27,19.58,5.09,403
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΥ6150,06/02/2024,06/08/2024,ΑΤΤΙΚΗΣ,1,67.59,58.23,7.28,291
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΥ6150,06/02/2024,06/05/2024,ΑΤΤΙΚΗΣ,1,40.23,35,4.38,291
212436347,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΥ6150,06/02/2024,06/08/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,2.56,291
60961,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΚΥ6150,06/02/2024,06/08/2024,ΑΤΤΙΚΗΣ,1,10,6.8,1.02,291
732447,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΚΥ6150,06/02/2024,06/08/2024,ΑΤΤΙΚΗΣ,1,2,1.45,0.19,291
