N_Policy,Company,Category,Char,Started,Expired,District,Gender,Gross,Net,Commissions,id
32224673,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΝΙΚ3694,29/10/2022,29/04/2023,ΑΤΤΙΚΗΣ,2,159.63,109.31,12.02,99
M20210215184-2,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΑΚΜ6185,28/02/2022,27/02/2023,ΛΑΡΙΣΑΣ,1,399.45,345.12,39.69,561
19015248663,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΟ,ΡΡΡ0169,26/02/2022,26/02/2023,ΛΑΡΙΣΑΣ,1,61,41.01,9.29,1102
768857,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΡΡΑ4088,14/08/2022,14/02/2023,ΛΑΡΙΣΑΣ,2,10,6.96,0.31,1271
348322,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΡΡΑ4088,14/08/2022,14/02/2023,ΛΑΡΙΣΑΣ,2,2,1.45,0.19,1271
33233933,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΡΡΑ4088,14/08/2022,14/02/2023,ΛΑΡΙΣΑΣ,2,85.61,58.66,6.45,1271
313666,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΖΡ7743,25/07/2022,25/07/2023,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,844
32799523,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΖΡ7743,25/07/2022,25/07/2023,ΑΤΤΙΚΗΣ,2,211.97,145.46,16,844
19.223496180000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΟΗΒ745,18/04/2022,18/04/2023,ΑΤΤΙΚΗΣ,1,97.21,66.88,16.05,1089
657518,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΗΒ745,18/04/2022,18/04/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,1089
857030,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΟΙ48,08/11/2022,08/11/2023,ΑΤΤΙΚΗΣ,0,20,13.91,0.63,1299
33328308,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΟΙ48,08/11/2022,08/11/2023,ΑΤΤΙΚΗΣ,0,96.63,66,7.26,1299
395255,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΟΙ48,08/11/2022,08/11/2023,ΑΤΤΙΚΗΣ,0,4,2.9,0.38,1299
32450124,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΗΜ2865,30/03/2022,30/03/2023,ΑΤΤΙΚΗΣ,2,221.19,151.75,15.18,136
257021,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΗΜ2865,30/03/2022,30/03/2023,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,136
32774422,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΗΕ1510,05/07/2022,05/07/2023,ΑΤΤΙΚΗΣ,2,187.94,128.98,14.19,947
316569,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΗΕ1510,05/07/2022,05/07/2023,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,947
33372124,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΧ878,24/12/2022,24/06/2023,ΑΤΤΙΚΗΣ,0,43.64,29.81,3.28,278
396567,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΒΙ9839,23/12/2022,23/12/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,278
180636,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΙΒΙ9839,23/12/2022,23/12/2023,ΑΤΤΙΚΗΣ,1,3,2.01,0.48,278
427712,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΡΧ878,24/12/2022,24/06/2023,ΑΤΤΙΚΗΣ,0,2,1.45,0.19,278
892428,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΡΧ878,24/12/2022,24/06/2023,ΑΤΤΙΚΗΣ,0,10,6.96,0.31,278
32543845,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΙ9839,23/12/2022,23/12/2023,ΑΤΤΙΚΗΣ,1,184.59,126.19,13.88,278
858497,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΒΙ9839,23/12/2022,23/12/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,278
314442,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΖΖ5400,21/07/2022,21/07/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,22
32781731,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΖΖ5400,21/07/2022,21/07/2023,ΑΤΤΙΚΗΣ,1,215.83,148.04,16.28,22
705790,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΕΜ2148,08/07/2022,08/07/2023,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,2,20,13.91,0.63,443
32762670,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΜ2148,08/07/2022,08/07/2023,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,2,98.09,67.2,7.39,443
314425,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΕΜ2148,08/07/2022,08/07/2023,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,2,5,3.62,0.87,443
563379,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΧΕ160,07/01/2022,07/01/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,1115
32988128,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΧΕ160,07/01/2022,07/01/2023,ΑΤΤΙΚΗΣ,1,124.03,84.7,8.47,1115
245838,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΧΕ160,07/01/2022,07/01/2023,ΑΤΤΙΚΗΣ,1,4,2.9,0.32,1115
793099,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΡΡΑ5108,29/10/2022,29/04/2023,ΛΑΡΙΣΑΣ,1,10,6.96,0.31,165
360678,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΡΡΑ5108,29/10/2022,29/04/2023,ΛΑΡΙΣΑΣ,1,2.5,1.81,0.43,165
33085849,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΡΡΑ5108,29/10/2022,29/04/2023,ΛΑΡΙΣΑΣ,1,68.48,46.84,5.15,165
647866,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΡΡΑ5108,29/04/2022,29/10/2022,ΛΑΡΙΣΑΣ,1,10,6.96,0.31,165
283380,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΡΡΑ5108,29/04/2022,29/10/2022,ΛΑΡΙΣΑΣ,1,2,1.45,0.19,165
33085849,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΡΡΑ5108,29/04/2022,29/10/2022,ΛΑΡΙΣΑΣ,1,69.02,47.2,5.19,165
33139345,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΕΡ3125,03/06/2022,03/12/2022,ΑΤΤΙΚΗΣ,1,189.1,130.1,14.31,686
306794,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΕΡ3125,03/06/2022,03/12/2022,ΑΤΤΙΚΗΣ,1,2,1.45,0.19,686
346481,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΑΤΕ9913,10/09/2022,10/03/2023,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,54
32839328,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΑΤΕ9913,10/09/2022,10/03/2023,ΑΤΤΙΚΗΣ,2,116,79.59,8.75,54
732310,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΡΟ978,23/08/2022,23/02/2023,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,815
19.220498240000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΟΡΟ978,23/08/2022,23/02/2023,ΑΤΤΙΚΗΣ,1,48.79,33.56,8.07,815
19.220498240000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΟΡΟ978,23/02/2022,23/08/2022,ΑΤΤΙΚΗΣ,1,48.79,33.56,7.38,815
566126,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΡΟ978,23/02/2022,23/08/2022,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,815
720869,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΡΙΥ8950,31/07/2022,27/01/2023,ΑΤΤΙΚΗΣ,1,9.78,6.8,0.31,577
133808,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΡΙΥ8950,31/01/2022,31/07/2022,ΑΤΤΙΚΗΣ,1,9,6.12,0.8,577
M20210210029-3,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΡΙΥ8950,31/01/2022,30/07/2022,ΑΤΤΙΚΗΣ,1,100.79,86.89,9.99,577
192348,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΡΙΥ8950,31/07/2022,27/01/2023,ΑΤΤΙΚΗΣ,1,8.8,5.98,0.9,577
581094,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΡΙΥ8950,31/01/2022,31/07/2022,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,577
M20210210029-4,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΡΙΥ8950,31/07/2022,27/01/2023,ΑΤΤΙΚΗΣ,1,105.83,91.27,11.41,577
32774868,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΚ3044,16/07/2022,16/07/2023,ΛΑΡΙΣΑΣ,1,87.45,59.78,6.58,446
705410,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΚ3044,16/07/2022,16/07/2023,ΛΑΡΙΣΑΣ,1,20,13.91,0.63,446
2174013041,ΕΥΡΩΠΗ ΑΕΓΑ,ΠΥΡΟΣ,ΚΑΡΑΙΣΚΑΚΗ 8,25/08/2022,25/02/2023,ΑΤΤΙΚΗΣ,2,79.06,54.76,11.5,324
2174013041,ΕΥΡΩΠΗ ΑΕΓΑ,ΠΥΡΟΣ,ΚΑΡΑΙΣΚΑΚΗ 8,25/02/2022,25/08/2022,ΑΤΤΙΚΗΣ,2,79.06,54.76,10.4,324
32885592,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΗΗ2676,12/04/2022,12/10/2022,ΑΤΤΙΚΗΣ,2,72.59,49.63,4.96,737
272160,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΗΗ2676,12/04/2022,12/10/2022,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,737
625229,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΗΗ2676,12/04/2022,12/10/2022,ΑΤΤΙΚΗΣ,2,10,6.96,0.31,737
19015295327,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΟ,ΒΧΜ0614,20/04/2022,20/04/2023,ΑΤΤΙΚΗΣ,1,70,47.77,10.45,336
M20210210241-2,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΚΤ3896,07/02/2022,06/02/2023,ΑΤΤΙΚΗΣ,1,124.48,107.4,12.35,336
32667096,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΒΚΖ6982,02/04/2022,02/04/2023,ΑΤΤΙΚΗΣ,2,299.85,206.2,20.62,731
272074,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΚΖ6982,02/04/2022,02/04/2023,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,731
33085286,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΑ8721,11/04/2022,11/04/2023,ΑΤΤΙΚΗΣ,2,210.41,144.5,15.9,91
285919,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΒΑ8721,11/04/2022,11/04/2023,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,91
308818,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΕΗ5015,01/06/2022,01/06/2023,ΑΤΤΙΚΗΣ,2,4,2.9,0.38,1213
33148884,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΗ5015,01/06/2022,01/06/2023,ΑΤΤΙΚΗΣ,2,210.01,144.19,15.86,1213
724502,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΖΙ327,13/07/2022,13/07/2023,ΑΤΤΙΚΗΣ,0,20,13.91,0.63,1092
19.224174770000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΟΖΙ327,13/07/2022,13/07/2023,ΑΤΤΙΚΗΣ,0,97.21,66.88,16.07,1092
727058,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΥΕ7520,10/07/2022,10/07/2023,ΑΤΤΙΚΗΣ,2,20,13.91,0.63,440
325612,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΕ7520,10/07/2022,10/07/2023,ΑΤΤΙΚΗΣ,2,4,2.9,0.38,440
33180770,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΕ7520,10/07/2022,10/07/2023,ΑΤΤΙΚΗΣ,2,166.67,113.94,12.53,440
11375772,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΟ,ΟΧΤ249,15/12/2022,15/03/2023,ΑΤΤΙΚΗΣ,1,26.51,17.41,3.83,1013
11375772,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΟ,ΟΧΤ249,15/09/2022,15/12/2022,ΑΤΤΙΚΗΣ,1,25.3,16.62,3.66,1013
11375772,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΟ,ΟΧΤ249,15/06/2022,15/09/2022,ΑΤΤΙΚΗΣ,1,25.3,16.62,3.66,1013
32674504,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΝ1356,27/04/2022,27/04/2023,ΑΤΤΙΚΗΣ,1,158.39,108.33,10.83,501
626436,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΝ1356,27/04/2022,27/04/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,501
140567,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΖΚΝ1356,27/04/2022,27/04/2023,ΑΤΤΙΚΗΣ,1,3,2.01,0.48,501
33150175,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΖΑ8474,03/06/2022,03/06/2023,ΑΤΤΙΚΗΣ,1,242.82,166.75,18.34,501
309455,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΖΑ8474,03/06/2022,03/06/2023,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,501
273640,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΚΝ1356,27/04/2022,27/04/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,501
61323497,GROUPAMA,ΑΥΤΟΚΙΝΗΤΟ,ΡΖΗ6244,12/11/2022,12/05/2023,ΠΡΕΒΕΖΑΣ,1,75.87,54.2,12.14,353
836645,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΡΖΗ6244,12/11/2022,12/05/2023,ΠΡΕΒΕΖΑΣ,1,10,6.96,0.31,353
290560,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΡΖΗ6244,12/05/2022,12/11/2022,ΠΡΕΒΕΖΑΣ,1,2.5,1.81,0.43,353
384860,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΡΖΗ6244,12/11/2022,12/05/2023,ΠΡΕΒΕΖΑΣ,1,2.5,1.81,0.43,353
167706,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΡΖΗ6244,12/05/2022,12/11/2022,ΠΡΕΒΕΖΑΣ,1,9,6.12,0.92,353
61323497,GROUPAMA,ΑΥΤΟΚΙΝΗΤΟ,ΡΖΗ6244,12/05/2022,12/11/2022,ΠΡΕΒΕΖΑΣ,1,77.14,55.1,12.34,353
176427,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΡΖΗ6244,12/11/2022,12/05/2023,ΠΡΕΒΕΖΑΣ,1,1.5,1,0.24,353
146311,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΡΖΗ6244,12/05/2022,12/11/2022,ΠΡΕΒΕΖΑΣ,1,1.5,1,0.24,353
661088,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΡΖΗ6244,12/05/2022,12/11/2022,ΠΡΕΒΕΖΑΣ,1,10,6.96,0.31,353
242492,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΡΖΗ6244,12/11/2022,12/05/2023,ΠΡΕΒΕΖΑΣ,1,9,6.12,0.92,353
789259,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΤΟ509,25/10/2022,25/10/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,1008
419213188,UNIQUE,ΑΥΤΟΚΙΝΗΤΟ,ΟΤΟ509,25/10/2022,25/10/2023,ΑΤΤΙΚΗΣ,1,79.53,64.12,4.49,1008
789721,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΗΒΧ956,19/10/2022,19/10/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,667
316622,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΟΚ3974,08/07/2022,08/07/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,667
419210862,UNIQUE,ΑΥΤΟΚΙΝΗΤΟ,ΗΒΧ956,19/10/2022,19/10/2023,ΑΤΤΙΚΗΣ,1,79.53,64.12,4.49,667
32775200,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΟΚ3974,08/07/2022,08/07/2023,ΑΤΤΙΚΗΣ,1,217.46,149.21,16.41,667
33044294,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΚΙ5160,04/03/2022,04/03/2023,ΑΤΤΙΚΗΣ,1,230.16,157.94,15.79,1153
262934,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΚΙ5160,04/03/2022,04/03/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.8,1153
32717670,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΝΥ8681,18/05/2022,18/05/2023,ΑΤΤΙΚΗΣ,3,235.56,161.89,17.81,938
278115,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΝΥ8681,18/05/2022,18/05/2023,ΑΤΤΙΚΗΣ,3,5,3.62,0.87,938
33045258,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΙ9887,01/03/2022,01/03/2023,ΑΧΑΙΑΣ,2,142.61,97.53,9.75,1248
706147,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΥΑ2408,21/07/2022,21/07/2023,ΑΧΑΙΑΣ,2,20,13.91,0.63,841
32795836,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΥΑ2408,21/07/2022,21/07/2023,ΑΧΑΙΑΣ,2,113.26,77.55,8.53,841
314834,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΥΑ2408,21/07/2022,21/07/2023,ΑΧΑΙΑΣ,2,5,3.62,0.87,841
289750,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΤΜ4394,22/04/2022,22/04/2023,ΑΧΑΙΑΣ,2,5,3.62,0.87,70
242902,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΚΥ9984,25/02/2022,25/08/2022,ΑΧΑΙΑΣ,2,2.5,1.81,0.4,70
33102472,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΤΜ4394,22/04/2022,22/04/2023,ΑΧΑΙΑΣ,2,191.2,131.35,14.45,70
32402646,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΥ9984,25/02/2022,25/08/2022,ΑΧΑΙΑΣ,2,100.44,68.93,6.89,70
375743,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΤΚ338,20/11/2022,20/02/2023,ΑΤΤΙΚΗΣ,1,1.25,0.91,0.22,356
02078898480,ERGO A.A.E.Z.,ΑΥΤΟΚΙΝΗΤΟ,ΟΤΚ338,20/08/2022,20/11/2022,ΑΤΤΙΚΗΣ,1,26,17.68,2.74,356
818231,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΤΚ338,20/11/2022,20/02/2023,ΑΤΤΙΚΗΣ,1,5,3.48,0.16,356
304937,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΤΚ338,20/05/2022,20/08/2022,ΑΤΤΙΚΗΣ,1,1,0.72,0.09,356
688259,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΤΚ338,20/05/2022,20/08/2022,ΑΤΤΙΚΗΣ,1,5,3.48,0.16,356
419229402,UNIQUE,ΑΥΤΟΚΙΝΗΤΟ,ΟΤΚ338,20/05/2022,20/08/2022,ΑΤΤΙΚΗΣ,1,26.86,17.38,1.22,356
419229402,UNIQUE,ΑΥΤΟΚΙΝΗΤΟ,ΟΤΚ338,20/02/2022,20/05/2022,ΑΤΤΙΚΗΣ,1,25.68,17.38,1.04,356
02078898480,ERGO A.A.E.Z.,ΑΥΤΟΚΙΝΗΤΟ,ΟΤΚ338,20/11/2022,20/02/2023,ΑΤΤΙΚΗΣ,1,27,18.57,4.64,356
02078898480,ERGO A.A.E.Z.,ΑΥΤΟΚΙΝΗΤΟ,ΟΤΚ338,20/05/2022,20/08/2022,ΑΤΤΙΚΗΣ,1,25,16.85,2.61,356
790518,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΙΒ459,19/10/2022,19/10/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,356
602606,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΤΚ338,20/02/2022,20/05/2022,ΑΤΤΙΚΗΣ,1,5,3.48,0.16,356
419144750,UNIQUE,ΑΥΤΟΚΙΝΗΤΟ,ΖΙΒ459,19/10/2022,19/10/2023,ΑΤΤΙΚΗΣ,1,123.08,90.02,20.7,356
326827,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΤΚ338,20/08/2022,20/11/2022,ΑΤΤΙΚΗΣ,1,1.25,0.91,0.22,356
730601,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΤΚ338,20/08/2022,20/11/2022,ΑΤΤΙΚΗΣ,1,5,3.48,0.16,356
624281,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΝΑ1784,25/04/2022,25/04/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,752
271048,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΝΑ1784,25/04/2022,25/04/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,752
32686488,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΝΑ1784,25/04/2022,25/04/2023,ΑΤΤΙΚΗΣ,1,144.91,98.97,9.9,752
32251284,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΝΗ7851,25/05/2022,25/11/2022,ΑΤΤΙΚΗΣ,2,114.74,78.72,8.66,152
371730,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΝΗ7851,25/11/2022,25/05/2023,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,152
277672,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΝΗ7851,25/05/2022,25/11/2022,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,152
32251284,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΝΗ7851,25/11/2022,25/05/2023,ΑΤΤΙΚΗΣ,2,114.44,78.52,8.64,152
373191,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΝΙ803,17/11/2022,17/11/2023,ΚΥΚΛΑΔΩΝ,1,5,3.62,0.87,87
33006629,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΟΙ5356,21/01/2022,21/01/2023,ΚΥΚΛΑΔΩΝ,1,159.75,109.79,10.98,87
32921038,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΟΝΙ803,17/11/2022,17/11/2023,ΚΥΚΛΑΔΩΝ,1,96.51,65.92,7.25,87
815266,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΝΙ803,17/11/2022,17/11/2023,ΚΥΚΛΑΔΩΝ,1,20,13.91,0.63,87
315787,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΒΗ8640,18/07/2022,18/07/2023,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,594
32774760,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΗ8640,18/07/2022,18/07/2023,ΑΤΤΙΚΗΣ,2,217.81,149.4,16.43,594
397421,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΧΑ242,26/12/2022,26/12/2023,ΤΡΙΚΑΛΩΝ,1,5,3.62,0.87,560
251665,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΧΤ1018,28/01/2022,28/01/2023,ΤΡΙΚΑΛΩΝ,1,5,3.62,0.8,560
33017247,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΧΤ1018,28/01/2022,28/01/2023,ΤΡΙΚΑΛΩΝ,1,172.29,118.37,11.84,560
32958018,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΟΧΑ242,26/12/2022,26/12/2023,ΤΡΙΚΑΛΩΝ,1,56.65,38.75,4.26,560
