N_Policy,Company,Category,Char,Started,Expired,District,Gross,Net,Commissions,id
11695877,GENERALI,ΖΩΗΣ,NA,01/01/2019,01/02/2019,ΑΤΤΙΚΗ,31.44,25.39,6.45,98
11350766,GENERALI,ΖΩΗΣ,NA,28/06/2019,28/07/2019,ΑΤΤΙΚΗ,29.41,23.26,3.02,98
11695877,GENERALI,ΖΩΗΣ,NA,01/06/2019,01/07/2019,ΑΤΤΙΚΗ,31.44,25.39,6.45,98
11350769,GENERALI,ΖΩΗΣ,NA,28/05/2019,28/06/2019,ΑΤΤΙΚΗ,26.08,20.62,2.68,98
11695877,GENERALI,ΖΩΗΣ,NA,01/04/2019,01/05/2019,ΑΤΤΙΚΗ,31.44,25.39,6.45,98
11695877,GENERALI,ΖΩΗΣ,NA,01/12/2019,01/01/2020,ΑΤΤΙΚΗ,34.81,28.1,6.26,98
11350766,GENERALI,ΖΩΗΣ,NA,28/03/2019,28/04/2019,ΑΤΤΙΚΗ,29.41,23.26,3.02,98
11350766,GENERALI,ΖΩΗΣ,NA,28/11/2019,28/12/2019,ΑΤΤΙΚΗ,29.41,23.26,3.25,98
11350769,GENERALI,ΖΩΗΣ,NA,28/02/2019,28/03/2019,ΑΤΤΙΚΗ,24.66,19.5,2.73,98
11695877,GENERALI,ΖΩΗΣ,NA,01/10/2019,01/11/2019,ΑΤΤΙΚΗ,34.81,28.1,6.26,98
11350769,GENERALI,ΖΩΗΣ,NA,28/04/2019,28/05/2019,ΑΤΤΙΚΗ,26.08,20.62,2.68,98
6163693,GROUPAMA,ΠΥΡΟΣ,NA,30/11/2019,31/05/2020,ΑΤΤΙΚΗ,101.04,73.19,20.49,98
11350766,GENERALI,ΖΩΗΣ,NA,28/12/2019,28/01/2020,ΑΤΤΙΚΗ,29.41,23.26,3.25,98
11350766,GENERALI,ΖΩΗΣ,NA,28/01/2019,28/02/2019,ΑΤΤΙΚΗ,27.9,22.07,3.08,98
19.215152499999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΒΗ228,04/01/2019,04/04/2019,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,27.33,18.87,3.97,1872
19.215152499999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΒΗ228,04/07/2019,04/01/2020,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,51.99,35.87,7.53,1872
19.215152499999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΒΗ228,04/04/2019,04/07/2019,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,27.33,18.87,3.97,1872
11508456,GENERALI,ΖΩΗΣ,NA,06/09/2019,06/03/2020,ΑΤΤΙΚΗ,159.48,130.15,27.83,1936
11508456,GENERALI,ΖΩΗΣ,NA,06/03/2019,06/09/2019,ΑΤΤΙΚΗ,159.48000000000002,130.14999999999998,20.979999999999997,1936
111885,LLOYDS,ΤΑΞΙΔΙΩΤΙΚΟ ΑΤΥΧΗΜΑ,NA,03/01/2019,18/01/2019,ΑΤΤΙΚΗ,336.85,292.91,61.51,2130
61240115,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΜΕ1337,16/09/2019,16/12/2019,ΑΤΤΙΚΗ,59.72,42.54,9.8,633
61240115,ΕΘΝΙΚΗ Ασφαλιστική,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΥΜΕ1337,16/12/2019,16/03/2020,ΑΤΤΙΚΗ,9.41,8.18,0.57,633
61240115,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΜΕ1337,15/06/2019,15/09/2019,ΑΤΤΙΚΗ,59.72,42.54,9.8,633
61240115,ΕΘΝΙΚΗ Ασφαλιστική,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΥΜΕ1337,16/09/2019,16/12/2019,ΑΤΤΙΚΗ,9.41,8.18,0.57,633
61240115,ΕΘΝΙΚΗ Ασφαλιστική,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΥΜΕ1337,15/06/2019,15/09/2019,ΑΤΤΙΚΗ,9.41,8.18,0.57,633
61240115,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΜΕ1337,16/12/2019,16/03/2020,ΑΤΤΙΚΗ,59.72,42.54,9.8,633
19.21756603,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΤΜ0851,08/11/2019,08/05/2020,ΛΕΣΒΟΥ,43.24,29.83,6.26,482
7190046726,PRIME INSURANCE,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΤΜ0851,08/05/2019,08/11/2019,ΛΕΣΒΟΥ,38.76,26.49,5.3,482
2013951,ΜΙΝΕΤΤΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΑΑ8169,20/09/2019,20/12/2019,ΑΤΤΙΚΗ,328,222.47,11.12,1868
2013951,ΜΙΝΕΤΤΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΑΑ8169,20/12/2019,20/03/2020,ΑΤΤΙΚΗ,327,222.09,11.1,1868
2013951,ΜΙΝΕΤΤΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΑΑ8169,20/06/2019,20/09/2019,ΑΤΤΙΚΗ,319,216.27,10.81,1868
2013951,ΜΙΝΕΤΤΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΑΑ8169,20/03/2019,20/06/2019,ΑΤΤΙΚΗ,319,216.66,10.82,1868
31250255,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΟΙ2201,01/08/2019,01/08/2020,ΑΤΤΙΚΗ,141.42,96.68,21.27,610
6175503,GROUPAMA,ΠΥΡΟΣ,NA,20/10/2019,20/10/2020,ΑΤΤΙΚΗ,166.71,120.75,33.82,588
02045328118,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΡ3731,24/07/2019,24/01/2020,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,48,32.6,7.18,1723
02045328118,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΡ3731,24/01/2019,24/07/2019,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,48,32.6,7.18,1723
11604169,GENERALI,ΖΩΗΣ,NA,20/04/2019,20/05/2019,NA,27.75,22.43,4.37,177
11604169,GENERALI,ΖΩΗΣ,NA,20/05/2019,20/06/2019,NA,27.75,22.43,4.37,177
11604167,GENERALI,ΖΩΗΣ,NA,20/05/2019,20/06/2019,NA,26.82,21.66,4.23,177
11604169,GENERALI,ΖΩΗΣ,NA,20/06/2019,20/07/2019,NA,27.75,22.43,4.37,177
19013880652,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΗ7394,25/07/2019,25/01/2020,NA,166,112.32,24.73,177
11604167,GENERALI,ΖΩΗΣ,NA,20/02/2019,20/03/2019,NA,26.82,21.66,4.23,177
11612563,GENERALI,ΖΩΗΣ,NA,13/03/2019,13/04/2019,NA,52.99,42.34,8.98,177
11612563,GENERALI,ΖΩΗΣ,NA,13/05/2019,13/06/2019,NA,52.99,42.34,8.98,177
11604167,GENERALI,ΖΩΗΣ,NA,20/04/2019,20/05/2019,NA,26.82,21.66,4.23,177
11612563,GENERALI,ΖΩΗΣ,NA,13/09/2019,13/10/2019,NA,52.99,42.34,9.38,177
11612563,GENERALI,ΖΩΗΣ,NA,13/06/2019,13/07/2019,NA,52.99,42.34,8.98,177
11612563,GENERALI,ΖΩΗΣ,NA,13/02/2019,13/03/2019,NA,52.99,42.34,8.98,177
11612563,GENERALI,ΖΩΗΣ,NA,13/08/2019,13/09/2019,NA,52.99,42.34,9.38,177
11612563,GENERALI,ΖΩΗΣ,NA,13/01/2019,13/02/2019,NA,52.99,42.34,8.98,177
11604169,GENERALI,ΖΩΗΣ,NA,20/01/2019,20/02/2019,NA,27.75,22.43,4.37,177
11604167,GENERALI,ΖΩΗΣ,NA,20/12/2019,20/01/2020,NA,29.02,23.43,4.79,177
11604167,GENERALI,ΖΩΗΣ,NA,20/09/2019,20/10/2019,NA,26.82,21.66,4.42,177
11604167,GENERALI,ΖΩΗΣ,NA,20/06/2019,20/07/2019,NA,26.82,21.66,4.23,177
11604169,GENERALI,ΖΩΗΣ,NA,20/03/2019,20/04/2019,NA,27.75,22.43,4.37,177
11612563,GENERALI,ΖΩΗΣ,NA,13/07/2019,13/08/2019,NA,52.99,42.34,9.38,177
11604167,GENERALI,ΖΩΗΣ,NA,20/10/2019,20/11/2019,NA,26.82,21.66,4.42,177
11604167,GENERALI,ΖΩΗΣ,NA,20/07/2019,20/08/2019,NA,26.82,21.66,4.42,177
11612563,GENERALI,ΖΩΗΣ,NA,13/10/2019,13/11/2019,NA,52.99,42.34,9.38,177
11604169,GENERALI,ΖΩΗΣ,NA,20/12/2019,20/01/2020,NA,29.52,23.84,4.87,177
11604167,GENERALI,ΖΩΗΣ,NA,20/11/2019,20/12/2019,NA,29.02,23.43,4.79,177
11604169,GENERALI,ΖΩΗΣ,NA,20/09/2019,20/10/2019,NA,27.75,22.43,4.57,177
11604167,GENERALI,ΖΩΗΣ,NA,20/03/2019,20/04/2019,NA,26.82,21.66,4.23,177
11612563,GENERALI,ΖΩΗΣ,NA,13/04/2019,13/05/2019,NA,52.99,42.34,8.98,177
11604169,GENERALI,ΖΩΗΣ,NA,20/08/2019,20/09/2019,NA,27.75,22.43,4.57,177
11604167,GENERALI,ΖΩΗΣ,NA,20/08/2019,20/09/2019,NA,26.82,21.66,4.42,177
11612563,GENERALI,ΖΩΗΣ,NA,13/11/2019,13/12/2019,NA,52.99,42.34,9.38,177
11604169,GENERALI,ΖΩΗΣ,NA,20/07/2019,20/08/2019,NA,27.75,22.43,4.57,177
11604167,GENERALI,ΖΩΗΣ,NA,20/01/2019,20/02/2019,NA,26.82,21.66,4.23,177
19013880652,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΗ7394,25/01/2019,25/07/2019,NA,166,112.32,22.47,177
11604169,GENERALI,ΖΩΗΣ,NA,20/02/2019,20/03/2019,NA,27.75,22.43,4.37,177
11612563,GENERALI,ΖΩΗΣ,NA,13/12/2019,13/01/2020,NA,58.62,46.83,10.38,177
11604169,GENERALI,ΖΩΗΣ,NA,20/11/2019,20/12/2019,NA,29.52,23.84,4.87,177
11604169,GENERALI,ΖΩΗΣ,NA,20/10/2019,20/11/2019,NA,27.75,22.43,4.57,177
103486535,ALLIANZ ΕΥΡΩΠΑΙΚΗ ΠΙΣΤΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΕ1555,14/08/2019,14/02/2020,ΛΕΣΒΟΥ,73.16,48.93,9.79,1907
02049887270,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΕΑ9913,30/12/2019,30/06/2020,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,88,59.53,12.99,1944
02049887270,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΕΑ9913,30/06/2019,30/12/2019,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,88,59.53,12.99,1944
02058462856,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΚ969,28/05/2019,28/08/2019,ΛΕΣΒΟΥ,20,13.62,3,2122
1470157,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΚΜ773,07/03/2019,07/06/2019,ΑΤΤΙΚΗ,44.5,27.91,5.58,468
02038175023,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΒΥ7376,23/05/2019,23/11/2019,ΤΡΙΠΟΛΗΣ,41,27.7,6.1,1931
214721257,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΜΡ8034,15/11/2019,15/11/2020,ΤΡΙΠΟΛΗΣ,239,161.85,35.61,1931
1000903820,Eurolife FFH,ΖΩΗΣ,NA,27/12/2019,27/01/2020,ΑΤΤΙΚΗ,9.77,9.7,3.78,2126
1000903820,Eurolife FFH,ΖΩΗΣ,NA,27/08/2019,27/09/2019,ΑΤΤΙΚΗ,9.77,9.7,3.78,2126
1000903820,Eurolife FFH,ΖΩΗΣ,NA,27/07/2019,27/08/2019,ΑΤΤΙΚΗ,27.14,9.7,3.78,2126
1000903820,Eurolife FFH,ΖΩΗΣ,NA,27/10/2019,27/11/2019,ΑΤΤΙΚΗ,9.77,9.7,3.78,2126
1000903820,Eurolife FFH,ΖΩΗΣ,NA,27/09/2019,27/10/2019,ΑΤΤΙΚΗ,9.77,9.7,3.78,2126
14268080,ΕΘΝΙΚΗ Ασφαλιστική,ΖΩΗΣ,NA,14/03/2019,14/09/2019,ΑΤΤΙΚΗ,345.51,294.06,61.75,2126
14268080,ΕΘΝΙΚΗ Ασφαλιστική,ΖΩΗΣ,NA,14/09/2019,14/03/2020,ΑΤΤΙΚΗ,338.17,294.06,64.69,2126
1000903820,Eurolife FFH,ΖΩΗΣ,NA,27/11/2019,27/12/2019,ΑΤΤΙΚΗ,9.77,9.7,3.78,2126
19.216844980000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΗΒΥ589,01/08/2019,01/08/2020,ΑΤΤΙΚΗ,85.85,59.24,12.44,1003
02061820379,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΑ2738,21/10/2019,21/10/2020,ΛΕΣΒΟΥ,79,53.68,11.8,1851
30702980,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΗ4697,30/10/2019,30/04/2020,ΛΕΣΒΟΥ,56.5,38.82,8.54,1851
30702980,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΗ4697,30/04/2019,30/10/2019,ΛΕΣΒΟΥ,56.5,38.82,7.76,1851
30958401,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΟΚ1613,03/11/2019,03/11/2020,ΗΛΕΙΑΣ,240.95,165.58,36.43,1903
19.215512629999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΒΧ0621,08/03/2019,08/03/2020,ΑΤΤΙΚΗ,92.19,63.58,13.36,613
11765029,GENERALI,ΖΩΗΣ,NA,04/03/2019,04/03/2020,ΑΤΤΙΚΗ,233.01,187.03,43.61,613
6168798,GROUPAMA,ΖΩΗΣ,NA,05/03/2019,05/03/2020,ΑΤΤΙΚΗ,58.16,43.99,8.36,613
11768619,GENERALI,ΖΩΗΣ,NA,14/03/2019,14/03/2020,ΑΤΤΙΚΗ,231.61,185.82,43.37,613
6168799,GROUPAMA,ΖΩΗΣ,NA,05/03/2019,05/03/2020,ΑΤΤΙΚΗ,58.16,43.99,8.36,613
P0124153596,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΖΡ702,01/04/2019,01/04/2020,ΑΤΤΙΚΗ,315.39,235.07999999999998,47.03,611
ΣΣ1205,ΣΥΝΕΤΑΙΡΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΜ6689,11/08/2019,11/08/2020,ΑΤΤΙΚΗ,365,256.15,51.23,1515
31276351,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΤΙ3006,07/09/2019,07/09/2020,ΑΤΤΙΚΗ,265.1,181.73,39.98,1515
19012661061,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΜΝ9637,22/11/2019,22/02/2020,ΑΤΤΙΚΗ,59,40.07,8.82,939
19012661061,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΜΝ9637,22/08/2019,22/11/2019,ΑΤΤΙΚΗ,59,40.07,8.82,939
19012661061,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΜΝ9637,22/05/2019,22/08/2019,ΑΤΤΙΚΗ,59,40.07,8.01,939
19012661061,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΜΝ9637,22/02/2019,22/05/2019,ΑΤΤΙΚΗ,59,40.07,8.01,939
300547,DAS,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΑΤΑ 9111,30/04/2019,30/04/2020,ΑΡΤΑΣ,23,18.18,4.73,936
7199807795,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΖΙ8709,01/04/2019,01/04/2020,NA,188.68,123.57,24.72,728
31163674,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΖΡ765,16/05/2019,16/05/2020,ΑΤΤΙΚΗ,226.11,155.64,31.13,466
6164239,GROUPAMA,ΠΥΡΟΣ,NA,27/12/2019,27/12/2020,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,75.02,54.34,15.21,472
19.216134749999998,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΡ9258,16/05/2019,16/05/2020,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,140.2,96.81,20.34,472
214551905,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΑΧ0914,04/07/2019,04/07/2020,NA,61,41.24,9.07,2167
9778256,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΝ3542,28/03/2019,28/03/2020,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,136.94,93.89,18.78,1921
9778256,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΝ3542,16/04/2019,28/03/2020,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,16.87,11.63,2.33,1921
7199902857,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΤ3375,23/02/2019,23/02/2020,ΔΩΔΕΚΑΝΗΣΩΝ,138.46,90.59,18.12,478
7199902857,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΤ3375,27/02/2019,23/02/2020,ΔΩΔΕΚΑΝΗΣΩΝ,18.84,12.45,2.49,478
7199902957,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΤ3373,27/02/2019,27/02/2020,ΔΩΔΕΚΑΝΗΣΩΝ,171.16,112.28,22.46,478
19.215043349999998,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΑ348,18/06/2019,18/12/2019,ΛΕΣΒΟΥ,42.02,28.98,6.08,2078
19.215043349999998,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΑ348,18/12/2019,18/06/2020,ΛΕΣΒΟΥ,43.24,29.83,6.26,2078
P0124126172,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΧ2880,13/03/2019,13/03/2020,ΛΕΣΒΟΥ,99.79,74.14,14.83,2119
19.215951239999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΚΑ0599,24/10/2019,24/04/2020,ΑΤΤΙΚΗ,47.68,32.89,6.92,569
19.215951239999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΚΑ0599,24/04/2019,24/10/2019,ΑΤΤΙΚΗ,46.46,32.04,6.74,569
6022977,GROUPAMA,ΣΚΑΦΩΝ,NA,15/06/2019,15/06/2020,ΑΤΤΙΚΗ,351.64,297.95,50.65,569
6184578,GROUPAMA,ΠΥΡΟΣ,NA,09/03/2019,09/09/2019,ΑΤΤΙΚΗ,72.09,52.21,12,659
6184578,GROUPAMA,ΠΥΡΟΣ,NA,09/09/2019,09/03/2020,ΑΤΤΙΚΗ,72.09,52.21,14.61,659
214753960,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/12/2019,14/01/2020,NA,24,16.06,3.54,2172
11830593,GENERALI,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΟΜ4918,04/10/2019,04/04/2020,ΑΤΤΙΚΗ,34.33,23.41,4.68,1074
2538831,AXA,ΑΥΤΟΚΙΝΗΤΩΝ,ΗΚ1921,13/08/2019,13/02/2020,ΑΤΤΙΚΗ,128.29,87.69,15.79,2174
70036472,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΗΚ1921,13/02/2019,13/08/2019,ΑΤΤΙΚΗ,19,13.76,3.44,2174
299860,DAS,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΗΚ 1921,13/02/2019,13/08/2019,ΑΤΤΙΚΗ,11.5,9.09,2.36,2174
2538831,AXA,ΑΥΤΟΚΙΝΗΤΩΝ,ΗΚ1921,13/02/2019,13/08/2019,ΑΤΤΙΚΗ,128.29,87.69,15.79,2174
70036472,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΗΚ1921,13/08/2019,13/02/2020,ΑΤΤΙΚΗ,19,13.76,3.44,2174
299860,DAS,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΗΚ 1921,13/08/2019,13/02/2020,ΑΤΤΙΚΗ,11.5,9.09,2.09,2174
61165994,GROUPAMA,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΟΚ4676,30/11/2019,31/05/2020,ΑΤΤΙΚΗ,175.44,125.44,25.37,2181
19.215617160000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΝ0997,14/03/2019,14/09/2019,ΑΤΤΙΚΗ,66.16,45.62,9.58,332
19.215617160000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΝ0997,14/09/2019,14/03/2020,ΑΤΤΙΚΗ,67.04,46.23,9.71,332
8170006161,ΕΥΡΩΠΗ ΑΕΓΑ,ΠΥΡΟΣ,NA,19/09/2019,19/09/2020,ΑΤΤΙΚΗ,114.05,79,19.75,1919
P0123034532,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΟ7976,12/05/2019,12/11/2019,ΑΤΤΙΚΗ,608.65,456.44,91.29,1915
P0123034532,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΟ7976,12/11/2019,12/05/2020,ΑΤΤΙΚΗ,552.24,414.07,91,1915
300250,DAS,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΖΧΡ 9172,21/03/2019,21/03/2020,ΑΤΤΙΚΗ,23,18.18,4.73,412
19013783099,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΚ6402,18/10/2019,18/10/2020,ΑΤΤΙΚΗ,233,157.89,34.74,1982
11563316,GENERALI,ΖΩΗΣ,NA,17/06/2019,17/07/2019,ΑΤΤΙΚΗ,95.3,75.37,11.29,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/03/2019,17/04/2019,ΑΤΤΙΚΗ,95.3,75.37,11.29,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/11/2019,17/12/2019,ΑΤΤΙΚΗ,100.35,79.36,11.89,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/08/2019,17/09/2019,ΑΤΤΙΚΗ,100.35,79.36,11.89,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/12/2019,17/01/2020,ΑΤΤΙΚΗ,100.35,79.36,11.89,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/02/2019,17/03/2019,ΑΤΤΙΚΗ,95.3,75.37,11.29,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/09/2019,17/10/2019,ΑΤΤΙΚΗ,100.35,79.36,11.89,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/01/2019,17/02/2019,ΑΤΤΙΚΗ,95.3,75.37,11.29,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/04/2019,17/05/2019,ΑΤΤΙΚΗ,95.3,75.37,11.29,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/07/2019,17/08/2019,ΑΤΤΙΚΗ,100.35,79.36,11.89,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/05/2019,17/06/2019,ΑΤΤΙΚΗ,95.3,75.37,11.29,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/10/2019,17/11/2019,ΑΤΤΙΚΗ,100.35,79.36,11.89,1941
11343551,GENERALI,ΖΩΗΣ,NA,10/11/2019,10/12/2019,ΑΤΤΙΚΗ,123.58,97.71,13.68,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/07/2019,10/08/2019,ΑΤΤΙΚΗ,123.58,97.71,13.68,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/03/2019,10/04/2019,ΑΤΤΙΚΗ,123.58,97.71,12.7,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/01/2019,10/02/2019,ΑΤΤΙΚΗ,115.91,91.65,12.83,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/09/2019,10/10/2019,ΑΤΤΙΚΗ,123.58,97.71,13.68,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/10/2019,10/11/2019,ΑΤΤΙΚΗ,123.58,97.71,13.68,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/06/2019,10/07/2019,ΑΤΤΙΚΗ,123.58,97.71,12.7,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/12/2019,10/01/2020,ΑΤΤΙΚΗ,123.58,97.71,13.68,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/08/2019,10/09/2019,ΑΤΤΙΚΗ,123.58,97.71,13.68,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/02/2019,10/03/2019,ΑΤΤΙΚΗ,115.91,91.65,12.83,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/05/2019,10/06/2019,ΑΤΤΙΚΗ,123.58,97.71,12.7,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/04/2019,10/05/2019,ΑΤΤΙΚΗ,123.58,97.71,12.7,1185
19013889136,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΚΥ0631,16/07/2019,16/01/2020,ΑΤΤΙΚΗ,70,47.31,10.41,2080
19013889136,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΚΥ0631,16/01/2019,16/07/2019,ΑΤΤΙΚΗ,65,44.44,8.88,2080
