N_Policy,Company,Category,Char,Started,Expired,District,Gross,Net,Commissions,id
11937346,GENERALI,ΖΩΗΣ,NA,28/04/2021,28/05/2021,NA,90.19,71.71,17.74,2228
11937346,GENERALI,ΖΩΗΣ,NA,28/03/2021,28/04/2021,NA,90.19,71.71,17.74,2228
11937346,GENERALI,ΖΩΗΣ,NA,28/06/2021,28/07/2021,NA,90.19,71.71,17.74,2228
11937346,GENERALI,ΖΩΗΣ,NA,28/08/2021,28/09/2021,NA,97.53,77.54,16.34,2228
11937346,GENERALI,ΖΩΗΣ,NA,28/11/2021,28/12/2021,NA,97.53,77.54,16.34,2228
62703616,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΤ3373,27/02/2021,27/02/2022,ΔΩΔΕΚΑΝΗΣΩΝ,168.29,120.58,27.23,478
62703590,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΤ3375,23/02/2021,23/02/2022,ΔΩΔΕΚΑΝΗΣΩΝ,168.29,120.58,27.23,478
19.222444169999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΝΧΑ1626,25/11/2021,25/02/2022,ΑΤΤΙΚΗ,338.91,233.55,21.28,1525
11875012,GENERALI,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΚ1199,21/02/2021,21/08/2021,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,124.72,85.46,17.09,2221
19.222438090000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΖΕ0721,19/11/2021,19/11/2022,ΑΧΑΪΑΣ,62.39,42.9,8.86,422
P0124126172,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΧ2880,13/03/2021,13/03/2022,ΛΕΣΒΟΥ,103.44,76.93,16.93,2119
6022977,GROUPAMA,ΣΚΑΦΩΝ,NA,15/06/2021,15/06/2022,ΑΤΤΙΚΗ,351.64,297.95,53.63,569
70058781,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΕΡΗ9504,03/05/2021,03/05/2022,ΑΤΤΙΚΗ,36,26.08,6.52,497
19015438731,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΚ2506,02/09/2021,02/10/2021,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,18,11.77,2.6,970
19015438731,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΚ2506,02/11/2021,02/12/2021,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,18,11.77,2.6,970
19015438731,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΚ2506,02/10/2021,02/11/2021,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,18,11.77,2.6,970
6184578,GROUPAMA,ΠΥΡΟΣ,NA,09/09/2021,09/03/2022,ΑΤΤΙΚΗ,72.09,52.21,14.61,659
6184578,GROUPAMA,ΠΥΡΟΣ,NA,09/03/2021,09/09/2021,ΑΤΤΙΚΗ,72.09,52.21,14.61,659
19.218265599999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΝΧ8902,28/02/2021,28/02/2022,ΑΤΤΙΚΗ,486.27,336.54,70.5,2081
70057725,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΙΤΟ4012,23/02/2021,23/02/2022,ΑΤΤΙΚΗ,36,26.08,6.52,2425
P0132025658,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΟ4012,23/02/2021,23/02/2022,ΑΤΤΙΚΗ,365.42,273.03,59.87,2425
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/01/2021,14/02/2021,NA,24,16.06,3.54,2172
19015512644,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,17/11/2021,17/12/2021,NA,25,16.49,3.63,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/09/2021,14/10/2021,NA,25,16.48,3.63,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/03/2021,14/04/2021,NA,25,16.48,3.63,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/07/2021,14/08/2021,NA,25,16.48,3.63,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/02/2021,14/03/2021,NA,24,16.06,3.54,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/06/2021,14/07/2021,NA,25,16.48,3.63,2172
19015512644,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,17/12/2021,17/01/2022,NA,25,16.49,3.63,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/04/2021,14/05/2021,NA,25,16.48,3.63,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/10/2021,14/11/2021,NA,25,16.48,3.63,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/08/2021,14/09/2021,NA,25,16.48,3.63,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/05/2021,14/06/2021,NA,25,16.48,3.63,2172
11887127,GENERALI,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΟΜ4918,04/04/2021,04/04/2022,ΑΤΤΙΚΗ,67.62,46.12,9.23,1074
19015322230,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΥΕ6938,17/11/2021,17/02/2022,NA,61,41.11,9.05,157
19015322230,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΥΕ6938,17/08/2021,17/11/2021,NA,61,41.11,9.05,157
19015322230,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΥΕ6938,17/05/2021,17/08/2021,NA,61,41.11,9.05,157
2538831,AXA,ΑΥΤΟΚΙΝΗΤΩΝ,ΗΚ1921,13/02/2021,13/08/2021,ΑΤΤΙΚΗ,122.14,83.54,15.03,2174
70036472,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΗΚ1921,13/02/2021,13/08/2021,ΑΤΤΙΚΗ,19,13.76,3.44,2174
9921002254,ARAG,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΗΚ1921,13/02/2021,13/08/2021,ΑΤΤΙΚΗ,6,4.35,1,2174
9921002254,ARAG,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΗΚ1921,13/08/2021,13/02/2022,ΑΤΤΙΚΗ,6,4.35,1,2174
70036472,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΗΚ1921,13/08/2021,13/02/2022,ΑΤΤΙΚΗ,19,13.76,3.44,2174
2538831,AXA,ΑΥΤΟΚΙΝΗΤΩΝ,ΗΚ1921,13/08/2021,13/02/2022,ΑΤΤΙΚΗ,122.14,83.54,15.03,2174
8170006161,ΕΥΡΩΠΗ ΑΕΓΑ,ΠΥΡΟΣ,NA,19/09/2021,19/09/2022,ΑΤΤΙΚΗ,114.05,79,19.75,1919
P0123034532,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΟ7976,12/05/2021,12/11/2021,ΑΤΤΙΚΗ,549.98,412.75,90.71,1915
P0123034532,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΟ7976,12/11/2021,12/05/2022,ΑΤΤΙΚΗ,461.03,345.88,76.01,1915
11737832,GENERALI,ΖΩΗΣ,NA,13/12/2021,13/03/2022,ΑΤΤΙΚΗ,68.42,54.76,10.9,549
11765577,GENERALI,ΖΩΗΣ,NA,05/09/2021,05/12/2021,ΑΤΤΙΚΗ,229.33,183.43,38.78,549
11737832,GENERALI,ΖΩΗΣ,NA,13/06/2021,13/09/2021,ΑΤΤΙΚΗ,66.34,53.12,10.55,549
11737825,GENERALI,ΖΩΗΣ,NA,13/03/2021,13/06/2021,ΑΤΤΙΚΗ,66.42,53.19,10.55,549
11765577,GENERALI,ΖΩΗΣ,NA,05/12/2021,05/03/2022,ΑΤΤΙΚΗ,229.33,183.43,38.78,549
6166913,GROUPAMA,ΖΩΗΣ,NA,12/12/2021,12/12/2022,ΑΤΤΙΚΗ,60.63,45.85,9.17,549
11737832,GENERALI,ΖΩΗΣ,NA,13/09/2021,13/12/2021,ΑΤΤΙΚΗ,66.34,53.12,10.55,549
11737825,GENERALI,ΖΩΗΣ,NA,13/09/2021,13/12/2021,ΑΤΤΙΚΗ,66.42,53.19,10.55,549
11737825,GENERALI,ΖΩΗΣ,NA,13/06/2021,13/09/2021,ΑΤΤΙΚΗ,66.42,53.19,10.55,549
11737832,GENERALI,ΖΩΗΣ,NA,13/03/2021,13/06/2021,ΑΤΤΙΚΗ,66.34,53.12,10.55,549
6166917,GROUPAMA,ΖΩΗΣ,NA,12/12/2021,12/12/2022,ΑΤΤΙΚΗ,60.63,45.85,9.17,549
11765577,GENERALI,ΖΩΗΣ,NA,05/06/2021,05/09/2021,ΑΤΤΙΚΗ,229.33,183.43,38.78,549
11737825,GENERALI,ΖΩΗΣ,NA,13/12/2021,13/03/2022,ΑΤΤΙΚΗ,68.4,54.74,10.9,549
11765577,GENERALI,ΖΩΗΣ,NA,05/03/2021,05/06/2021,ΑΤΤΙΚΗ,229.33,183.43,38.78,549
11563316,GENERALI,ΖΩΗΣ,NA,17/12/2021,17/01/2022,ΑΤΤΙΚΗ,119.21,94.27,13.17,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/08/2021,17/09/2021,ΑΤΤΙΚΗ,119.21,94.27,13.17,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/11/2021,17/12/2021,ΑΤΤΙΚΗ,119.21,94.27,13.17,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/06/2021,17/07/2021,ΑΤΤΙΚΗ,109.35,86.48,12.09,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/10/2021,17/11/2021,ΑΤΤΙΚΗ,119.21,94.27,13.17,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/07/2021,17/08/2021,ΑΤΤΙΚΗ,119.21,94.27,13.18,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/09/2021,17/10/2021,ΑΤΤΙΚΗ,119.21,94.27,13.17,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/03/2021,17/04/2021,ΑΤΤΙΚΗ,109.35,86.48,12.09,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/02/2021,17/03/2021,ΑΤΤΙΚΗ,109.35,86.48,12.09,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/04/2021,17/05/2021,ΑΤΤΙΚΗ,109.35,86.48,12.09,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/01/2021,17/02/2021,ΑΤΤΙΚΗ,109.35,86.48,12.09,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/05/2021,17/06/2021,ΑΤΤΙΚΗ,109.35,86.48,12.09,1941
11343551,GENERALI,ΖΩΗΣ,NA,10/02/2021,10/03/2021,ΑΤΤΙΚΗ,134.37,106.23,14.87,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/01/2021,10/02/2021,ΑΤΤΙΚΗ,134.37,106.23,14.87,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/10/2021,10/11/2021,ΑΤΤΙΚΗ,145.68,115.18,14.96,1185
11343551,GENERALI,ΖΩΗΣ,NA,09/03/2021,10/04/2021,ΑΤΤΙΚΗ,27.88,22.04,2.87,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/07/2021,10/08/2021,ΑΤΤΙΚΗ,145.68,115.18,14.97,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/06/2021,10/07/2021,ΑΤΤΙΚΗ,145.68,115.18,14.97,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/12/2021,10/01/2022,ΑΤΤΙΚΗ,145.68,115.18,14.96,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/08/2021,10/09/2021,ΑΤΤΙΚΗ,145.68,115.18,14.96,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/11/2021,10/12/2021,ΑΤΤΙΚΗ,145.68,115.18,14.96,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/09/2021,10/10/2021,ΑΤΤΙΚΗ,145.68,115.18,14.96,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/05/2021,10/06/2021,ΑΤΤΙΚΗ,145.68,115.18,14.97,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/04/2021,10/05/2021,ΑΤΤΙΚΗ,145.68,115.18,14.97,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/03/2021,10/04/2021,ΑΤΤΙΚΗ,117.86,93.19,12.11,1185
32686806,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,03/05/2021,03/05/2022,ΚΟΡΙΝΘΟΥ,109.69,79.08,22.15,2413
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/02/2021,10/03/2021,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/11/2021,10/12/2021,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/12/2021,10/01/2022,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/09/2021,10/10/2021,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/08/2021,10/09/2021,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/05/2021,10/06/2021,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/03/2021,10/04/2021,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/04/2021,10/05/2021,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/01/2021,10/02/2021,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/07/2021,10/08/2021,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/10/2021,10/11/2021,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/06/2021,10/07/2021,NA,40.79,40.59,0.81,2125
P0132055557,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΖΝ575,07/08/2021,07/02/2022,ΕΥΒΟΙΑΣ,132.54,99.03,21.68,2434
1620186,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΕ8507,03/04/2021,03/07/2021,ΑΤΤΙΚΗ,52.5,33.21,6.65,1114
1620186,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΕ8507,03/10/2021,03/01/2022,ΑΤΤΙΚΗ,55,34.97,6.99,1114
1620186,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΕ8507,03/07/2021,03/10/2021,ΑΤΤΙΚΗ,54.5,34.36,6.88,1114
1620186,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΕ8507,03/01/2021,03/04/2021,ΑΤΤΙΚΗ,50,31.5,6.3,1114
103623085,ALLIANZ ΕΥΡΩΠΑΙΚΗ ΠΙΣΤΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΤ2048,08/10/2021,08/01/2022,ΑΤΤΙΚΗ,87.66,58.71,11.74,185
103623085,ALLIANZ ΕΥΡΩΠΑΙΚΗ ΠΙΣΤΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΤ2048,08/04/2021,08/07/2021,ΑΤΤΙΚΗ,87.66,58.71,11.74,185
103623085,ALLIANZ ΕΥΡΩΠΑΙΚΗ ΠΙΣΤΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΤ2048,08/01/2021,08/04/2021,ΑΤΤΙΚΗ,87.66,58.71,11.74,185
103623085,ALLIANZ ΕΥΡΩΠΑΙΚΗ ΠΙΣΤΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΤ2048,08/07/2021,08/10/2021,ΑΤΤΙΚΗ,87.66,58.71,11.74,185
61210609,GROUPAMA,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΝΙ7843,26/01/2021,26/07/2021,ΑΤΤΙΚΗ,141.31,101.14,20.05,2294
19.219511239999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΖΧ9928,14/09/2021,14/09/2022,ΑΤΤΙΚΗ,314.01,215.94,44.5,1722
19013877841,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΑΥ0153,18/01/2021,18/01/2022,NA,172,117.01,25.74,1028
9788946,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΧΙ5782,19/10/2021,19/04/2022,ΑΤΤΙΚΗ,176.79,121.26,26.68,1922
9788946,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΧΙ5782,19/04/2021,19/10/2021,ΑΤΤΙΚΗ,177.67,121.8,26.8,1922
6185947,GROUPAMA,ΠΥΡΟΣ,NA,04/11/2021,04/11/2022,ΛΑΡΙΣΗΣ,375.19,271.2,75.94,1945
6185946,GROUPAMA,ΠΥΡΟΣ,NA,04/11/2021,04/11/2022,ΛΑΡΙΣΗΣ,495.21,358.65,100.42,1945
6185929,GROUPAMA,ΠΥΡΟΣ,NA,04/11/2021,04/11/2022,ΛΑΡΙΣΗΣ,749.87,590.6,106.31,1945
11338350,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΑΑ4334,19/11/2021,19/02/2022,NA,308.89,203.18,18.28,2366
11338350,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΑΑ4334,19/08/2021,19/11/2021,NA,308.89,203.18,18.28,2366
60000007806,ERGO A.A.E.Z,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,AUTOECONOMY,16/01/2021,16/01/2022,ΑΤΤΙΚΗ,23,18.19,3.27,382
62649744,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΑΟ7652,20/01/2021,20/07/2021,NA,79.96,57.13,12.89,2202
P0124160714,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΥΙ7819,10/01/2021,10/07/2021,ΑΤΤΙΚΗ,381.29,286.11,62.85,2192
P0124160714,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΥΙ7819,10/01/2021,10/01/2022,ΑΤΤΙΚΗ,359.65,269.95,59.34,2192
5306324,Eurolife FFH,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΝ521,30/08/2021,02/03/2022,ΛΕΣΒΟΥ,29.8,20.43,4.09,11
5278625,Eurolife FFH,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΝ521,23/02/2021,23/08/2021,ΛΕΣΒΟΥ,29.35,20.11,4.02,11
7179903518,INTERASCO,ΠΥΡΟΣ,NA,01/12/2021,01/06/2022,ΑΤΤΙΚΗ,106.55,71.22,19.97,2117
7179903518,INTERASCO,ΠΥΡΟΣ,NA,01/06/2021,01/12/2021,ΑΤΤΙΚΗ,107.59,71.92,20.13,2117
11332572,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΑΑ6084,10/07/2021,10/10/2021,NA,329.03,216.4,19.47,2365
11332572,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΑΑ6084,10/10/2021,10/01/2022,NA,329.03,216.4,19.47,2365
19.220250910000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΖΒ259,14/01/2021,14/07/2021,ΑΤΤΙΚΗ,47.74,32.83,6.9,698
02072787778,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΡΟ2327,08/04/2021,08/04/2022,ΛΕΣΒΟΥ,38,26.24,5.78,620
P0132072391,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΗ9631,27/11/2021,27/11/2022,ΛΕΣΒΟΥ,146.72,109.43,24.08,620
19.221856819999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΚΡ963,27/08/2021,27/08/2022,NA,87.75,59.65,11.67,2390
19014208927,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΗΜ9605,20/08/2021,20/02/2022,ΑΤΤΙΚΗ,112,76.21,16.78,1784
19014208927,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΗΜ9605,20/02/2021,20/08/2021,ΑΤΤΙΚΗ,110,74.87,16.48,1784
7390018410,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΤΟ9203,30/07/2021,30/07/2022,ΑΤΤΙΚΗ,218.4,143.02,31.17,1586
7390018410,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΤΟ9203,30/04/2021,30/07/2021,ΑΤΤΙΚΗ,82.08,53.98,11.8,1586
5312676,Eurolife FFH,ΑΥΤΟΚΙΝΗΤΩΝ,ΝΗΒ7514,07/10/2021,07/04/2022,ΑΤΤΙΚΗ,130.35,89.49,17.9,1171
02071303632,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΒ2929,15/01/2021,15/07/2021,ΛΕΣΒΟΥ,62,41.86,9.2,1978
02071303632,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΒ2929,15/07/2021,15/01/2022,ΛΕΣΒΟΥ,62,41.86,9.2,1978
21891272,ALLIANZ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΕΚ1250,05/02/2021,05/02/2022,ΑΤΤΙΚΗ,888.71,638.84,121.36,2407
21888171,ALLIANZ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΥΤ1960,31/01/2021,31/01/2022,ΑΤΤΙΚΗ,239.92,171.38,32.56,1455
015822,ΣΥΝΕΤΑΙΡΙΣΤΙΚΗ,ΠΥΡΟΣ,NA,21/10/2021,21/10/2022,ΑΤΤΙΚΗ,41.2,30.23,8.46,629
31280313,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΗΑ7413,15/03/2021,15/03/2022,NA,177.88,121.96,26.83,2102
6178190,GROUPAMA,ΠΥΡΟΣ,NA,04/01/2021,04/01/2022,NA,97.94,70.93,19.86,2102
62222831,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΒ7738,08/01/2021,08/07/2021,ΑΤΤΙΚΗ,108.3,80,15.79,1113
31331485,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΧ1421,28/05/2021,28/11/2021,ΑΤΤΙΚΗ,148.03,101.44,22.32,1996
31331485,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΧ1421,28/11/2021,28/05/2022,ΑΤΤΙΚΗ,145.45,99.66,21.93,1996
19.221922429999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΤΧ292,06/09/2021,06/09/2022,ΑΤΤΙΚΗ,95.12,65.42,13.59,2023
19.222525839999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΡΤ6334,02/12/2021,02/06/2022,ΑΤΤΙΚΗ,324.26,224.21,46.71,2393
11886549,GENERALI,ΖΩΗΣ,NA,27/06/2021,27/07/2021,ΑΤΤΙΚΗ,29.64,23.71,5.18,2224
11886549,GENERALI,ΖΩΗΣ,NA,27/12/2021,27/01/2022,ΑΤΤΙΚΗ,29.64,23.71,5.18,2224
11886549,GENERALI,ΖΩΗΣ,NA,27/02/2021,27/03/2021,ΑΤΤΙΚΗ,27.52,22.02,5.77,2224
11886549,GENERALI,ΖΩΗΣ,NA,27/03/2021,27/04/2021,ΑΤΤΙΚΗ,29.64,23.71,5.18,2224
11886549,GENERALI,ΖΩΗΣ,NA,27/05/2021,27/06/2021,ΑΤΤΙΚΗ,29.64,23.71,5.18,2224
11886549,GENERALI,ΖΩΗΣ,NA,27/04/2021,27/05/2021,ΑΤΤΙΚΗ,29.64,23.71,5.18,2224
11886549,GENERALI,ΖΩΗΣ,NA,27/10/2021,27/11/2021,ΑΤΤΙΚΗ,29.64,23.71,5.18,2224
11886549,GENERALI,ΖΩΗΣ,NA,27/01/2021,27/02/2021,ΑΤΤΙΚΗ,27.52,22.02,5.77,2224
11886549,GENERALI,ΖΩΗΣ,NA,27/07/2021,27/08/2021,ΑΤΤΙΚΗ,29.64,23.71,5.18,2224
11886549,GENERALI,ΖΩΗΣ,NA,27/09/2021,27/10/2021,ΑΤΤΙΚΗ,29.64,23.71,5.18,2224
11886549,GENERALI,ΖΩΗΣ,NA,27/11/2021,27/12/2021,ΑΤΤΙΚΗ,29.64,23.71,5.18,2224
11886549,GENERALI,ΖΩΗΣ,NA,27/08/2021,27/09/2021,ΑΤΤΙΚΗ,29.64,23.71,5.18,2224
31339172,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΙ6736,01/12/2021,01/06/2022,ΑΤΤΙΚΗ,143.17,98.1,21.58,1997
31339172,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΙ6736,01/06/2021,01/12/2021,ΑΤΤΙΚΗ,135.14,92.58,20.37,1997
