N_Policy,Company,Category,Char,Started,Expired,District,Gender,Gross,Net,Commissions,id
608968,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΒΖ8860,30/10/2023,30/04/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,98
32734658,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΕΡ3237,01/12/2023,01/06/2024,ΑΤΤΙΚΗΣ,1,180.23,123.87,13.63,98
658719,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΕΡ3237,01/12/2023,01/06/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,98
32226738,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΖ8860,30/04/2023,30/10/2023,ΑΤΤΙΚΗΣ,1,141.82,97.22,10.69,98
32226738,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΖ8860,30/10/2023,30/04/2024,ΑΤΤΙΚΗΣ,1,146.89,100.7,11.08,98
521815,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΕΡ3237,01/06/2023,01/12/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,98
474318,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΒΖ8860,30/04/2023,30/10/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,98
32734658,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΕΡ3237,01/06/2023,01/12/2023,ΑΤΤΙΚΗΣ,1,178.12,122.44,13.47,98
32857437,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΕΤ1715,16/09/2023,16/09/2024,ΦΩΚΙΔΑΣ,1,229.82,157.8,17.36,955
588250,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΕΤ1715,16/09/2023,16/09/2024,ΦΩΚΙΔΑΣ,1,5,3.62,0.87,955
02079787064,ERGO A.A.E.Z.,ΑΥΤΟΚΙΝΗΤΟ,ΒΧΒ214,18/03/2023,18/09/2023,ΑΤΤΙΚΗΣ,1,48,32.72,8.18,753
453009,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΧΒ214,18/03/2023,18/09/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,753
497802,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΜΙ2273,03/05/2023,03/05/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,753
33109460,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΙ2273,03/05/2023,03/05/2024,ΑΤΤΙΚΗΣ,1,253.36,173.91,19.13,753
590135,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΧΒ214,18/09/2023,18/03/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,753
945110,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΒΧΒ214,18/09/2023,18/03/2024,ΑΤΤΙΚΗΣ,1,12,8.34,2.17,753
02079787064,ERGO A.A.E.Z.,ΑΥΤΟΚΙΝΗΤΟ,ΒΧΒ214,18/09/2023,18/03/2024,ΑΤΤΙΚΗΣ,1,50,34.37,8.59,753
911448,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΒΧΒ214,18/03/2023,18/09/2023,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,753
32667572,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΕΒ8016,06/04/2023,06/04/2024,ΑΤΤΙΚΗΣ,1,275.66,189.39,20.83,733
471333,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΕΒ8016,06/04/2023,06/04/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,733
542731,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΤΤ1514,08/07/2023,08/07/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,801
32771217,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΤΤ1514,08/07/2023,08/07/2024,ΑΤΤΙΚΗΣ,1,266.34,182.95,20.12,801
33208410,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΗΜ2127,31/07/2023,31/07/2024,ΑΤΤΙΚΗΣ,1,170.09,116.5,12.82,335
940994,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΤΝ315,08/07/2023,08/07/2024,ΑΤΤΙΚΗΣ,0,22,15.3,0.61,335
469043,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΜΤ545,03/03/2023,03/03/2024,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,335
541928,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΗΜ2127,31/07/2023,31/07/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,335
569882,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΤΝ315,08/07/2023,08/07/2024,ΑΤΤΙΚΗΣ,0,4,2.9,0.38,335
915540,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΜΤ545,03/03/2023,03/03/2024,ΑΤΤΙΚΗΣ,1,22,15.3,0.61,335
M20230750678-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΤΝ315,08/07/2023,08/07/2024,ΑΤΤΙΚΗΣ,0,63.03,54.17,6.77,335
934017,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΗΜ2127,31/07/2023,31/07/2024,ΑΤΤΙΚΗΣ,1,24,16.7,4.34,335
M20230339278-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΜΤ545,03/03/2023,03/03/2024,ΑΤΤΙΚΗΣ,1,47.6,40.92,5.12,335
196421,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΥΜΕ1337,16/03/2023,16/06/2023,ΑΤΤΙΚΗΣ,2,0.75,0.5,0.12,633
929191,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΜΕ1337,16/06/2023,16/09/2023,ΑΤΤΙΚΗΣ,2,5.5,3.82,0.15,633
661385,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΜΕ1337,16/12/2023,16/03/2024,ΑΤΤΙΚΗΣ,2,1.25,0.91,0.22,633
450928,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΜΕ1337,16/03/2023,16/06/2023,ΑΤΤΙΚΗΣ,2,1.25,0.91,0.22,633
392798,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΜΕ1337,16/09/2023,16/12/2023,ΑΤΤΙΚΗΣ,2,5,3.4,0.51,633
216796,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΥΜΕ1337,16/06/2023,16/09/2023,ΑΤΤΙΚΗΣ,2,0.75,0.5,0.12,633
524658,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΜΕ1337,16/06/2023,16/09/2023,ΑΤΤΙΚΗΣ,2,1.25,0.91,0.22,633
584849,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΜΕ1337,16/09/2023,16/12/2023,ΑΤΤΙΚΗΣ,2,1.25,0.91,0.22,633
347460,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΜΕ1337,16/06/2023,16/09/2023,ΑΤΤΙΚΗΣ,2,4.5,3.05,0.46,633
63494629,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΟ,ΥΜΕ1337,16/09/2023,16/12/2023,ΑΤΤΙΚΗΣ,2,59.19,42.24,8.34,633
252630,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΥΜΕ1337,16/12/2023,16/03/2024,ΑΤΤΙΚΗΣ,2,0.75,0.5,0.12,633
232660,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΥΜΕ1337,16/09/2023,16/12/2023,ΑΤΤΙΚΗΣ,2,0.75,0.5,0.12,633
63494629,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΟ,ΥΜΕ1337,16/12/2023,16/03/2024,ΑΤΤΙΚΗΣ,2,112.84,80.56,15.88,633
961121,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΜΕ1337,16/12/2023,16/03/2024,ΑΤΤΙΚΗΣ,2,6,4.18,1.09,633
295303,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΜΕ1337,16/03/2023,16/06/2023,ΑΤΤΙΚΗΣ,2,4.5,3.05,0.46,633
910879,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΜΕ1337,16/03/2023,16/06/2023,ΑΤΤΙΚΗΣ,2,5,3.48,0.16,633
448186,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΜΕ1337,16/12/2023,16/03/2024,ΑΤΤΙΚΗΣ,2,5,3.4,0.51,633
63494629,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΟ,ΥΜΕ1337,16/06/2023,16/09/2023,ΑΤΤΙΚΗΣ,2,59.19,42.24,8.34,633
63494629,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΟ,ΥΜΕ1337,16/03/2023,16/06/2023,ΑΤΤΙΚΗΣ,2,59.97,42.77,8.46,633
944283,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΜΕ1337,16/09/2023,16/12/2023,ΑΤΤΙΚΗΣ,2,6,4.18,1.09,633
33305314,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΖΟ6051,20/10/2023,20/10/2024,ΑΤΤΙΚΗΣ,1,215.15,147.39,16.21,1292
611242,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΖΟ6051,20/10/2023,20/10/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,1292
950232,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΖΟ6051,20/10/2023,20/10/2024,ΑΤΤΙΚΗΣ,1,24,16.7,4.34,1292
491331,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,XEI564,28/03/2023,28/06/2023,ΑΤΤΙΚΗΣ,0,1,0.72,0.09,1363
HGR2023446491597174-2,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΧΕΙ564,29/12/2023,29/03/2024,ΑΤΤΙΚΗΣ,1,35.74,30.380000000000003,7.55,1363
491320,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΕΙ654,28/03/2023,28/06/2023,ΑΤΤΙΚΗΣ,0,1,0.72,0.09,1363
11417382,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΟ,ΧΕΙ654,28/03/2023,28/06/2023,ΑΤΤΙΚΗΣ,0,22.94,15.07,3.32,1363
M20230339552-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΖΟ6241,02/03/2023,02/06/2023,ΑΤΤΙΚΗΣ,0,35.89,30.87,3.86,1363
11417386,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΟ,ΧΕΙ564,28/06/2023,28/09/2023,ΑΤΤΙΚΗΣ,NA,22.94,15.07,3.32,1363
626277,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,XEI564,28/09/2023,28/12/2023,ΑΤΤΙΚΗΣ,0,1,0.72,0.09,1363
33299490,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΡ9710,24/10/2023,24/10/2024,ΑΤΤΙΚΗΣ,2,202.95,139.16,15.31,1288
950258,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΡΡ9710,24/10/2023,24/10/2024,ΑΤΤΙΚΗΣ,2,24,16.7,4.34,1288
611526,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΡΡ9710,24/10/2023,24/10/2024,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,1288
928247,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΜΟ9836,20/06/2023,20/12/2023,ΑΤΤΙΚΗΣ,2,11,7.66,0.31,1226
657694,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΜΟ9836,20/12/2023,20/06/2024,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,1226
960549,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΜΟ9836,20/12/2023,20/06/2024,ΑΤΤΙΚΗΣ,2,12,8.34,2.17,1226
33172730,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΜΟ9836,20/06/2023,20/12/2023,ΑΤΤΙΚΗΣ,2,90.95,62.15,6.84,1226
519971,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΜΟ9836,20/06/2023,20/12/2023,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,1226
33172730,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΜΟ9836,20/12/2023,20/06/2024,ΑΤΤΙΚΗΣ,2,93.16,63.66,7,1226
32863818,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΡ5949,22/09/2023,22/03/2024,ΑΤΤΙΚΗΣ,1,150.27,103.09,11.34,878
588130,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΡ5949,22/09/2023,22/03/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,878
32863818,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΡ5949,22/03/2023,22/09/2023,ΑΤΤΙΚΗΣ,1,149.96,102.88,11.32,878
457694,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΡ5949,22/03/2023,22/09/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,878
62274238,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΥ4140,13/01/2023,13/04/2023,ΑΤΤΙΚΗΣ,1,50.95,36.47,7.29,305
953436,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΥ4140,13/10/2023,13/01/2024,ΑΤΤΙΚΗΣ,1,6,4.18,1.09,305
243091,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΥΗΥ4140,13/10/2023,13/01/2024,ΑΤΤΙΚΗΣ,1,0.75,0.5,0.12,305
886922,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΥ4140,13/01/2023,13/04/2023,ΑΤΤΙΚΗΣ,1,5,3.48,0.16,305
1831687,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΥ4140,13/07/2023,13/10/2023,ΑΤΤΙΚΗΣ,1,45.5,28.74,3.74,305
225151,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΥΗΥ4140,13/07/2023,13/10/2023,ΑΤΤΙΚΗΣ,1,0.75,0.5,0.12,305
419525,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΗΥ4140,13/10/2023,13/01/2024,ΑΤΤΙΚΗΣ,1,5,3.4,0.51,305
621854,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΗΥ4140,13/10/2023,13/01/2024,ΑΤΤΙΚΗΣ,1,1.25,0.91,0.22,305
938606,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΥ4140,13/07/2023,13/10/2023,ΑΤΤΙΚΗΣ,1,6,4.18,0.15,305
371580,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΗΥ4140,13/07/2023,13/10/2023,ΑΤΤΙΚΗΣ,1,4.5,3.05,0.46,305
1831687,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΥ4140,13/10/2023,13/01/2024,ΑΤΤΙΚΗΣ,1,91,57.48,7.48,305
557217,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΗΥ4140,13/07/2023,13/10/2023,ΑΤΤΙΚΗΣ,1,1.25,0.91,0.22,305
589974,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΚΑ6763,26/08/2023,26/02/2024,ΑΤΤΙΚΗΣ,0,2,1.45,0.19,1530
552173,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΖΥ281,18/07/2023,18/01/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1530
33667451,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΑ6763,26/08/2023,26/02/2024,ΑΤΤΙΚΗΣ,0,107.94,73.89,8.13,1530
906692,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΖΥ281,17/01/2023,17/07/2023,ΑΤΤΙΚΗΣ,0,10,6.96,0.31,1530
937701,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΖΥ281,18/07/2023,18/01/2024,ΑΤΤΙΚΗΣ,1,12,8.34,0.29,1530
945083,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΑ6763,26/08/2023,26/02/2024,ΑΤΤΙΚΗΣ,0,12,8.34,2.17,1530
443826,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΖΥ281,17/01/2023,17/07/2023,ΑΤΤΙΚΗΣ,0,2,1.45,0.19,1530
M20230140651-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΟΖΥ281,17/01/2023,17/07/2023,ΑΤΤΙΚΗΣ,0,57.71,49.64,6.21,1530
M20230140651-2,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΟΖΥ281,18/07/2023,18/01/2024,ΑΤΤΙΚΗΣ,1,61.72,53.12,6.64,1530
32636037,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΡ7349,07/03/2023,07/03/2024,ΑΤΤΙΚΗΣ,2,270.25,185.4,20.39,706
459480,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΜΡ7349,07/03/2023,07/03/2024,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,706
19016043996,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΟ,ΥΖΒ7059,27/04/2023,27/07/2023,ΑΤΤΙΚΗΣ,1,66,44.64,10.71,195
32701130,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΤΥ2316,07/05/2023,07/05/2024,ΑΤΤΙΚΗΣ,1,278.4,191.03,21.01,401
497562,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΤΥ2316,07/05/2023,07/05/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,401
M20230350176-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΜΡ9236,15/03/2023,15/03/2024,ΛΕΣΒΟΥ,0,90.93,78.42,9.8,482
318513,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΜΡ9236,15/03/2023,15/03/2024,ΛΕΣΒΟΥ,0,18,12.23,1.83,482
33350579,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΒ5986,07/12/2023,07/12/2024,ΑΤΤΙΚΗΣ,1,170.17,116.17,12.78,1313
659106,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΕΒ5986,07/12/2023,07/12/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,1313
960657,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΕΒ5986,07/12/2023,07/12/2024,ΑΤΤΙΚΗΣ,1,24,16.7,4.34,1313
33115938,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΡΤ1549,11/11/2023,11/05/2024,ΑΤΤΙΚΗΣ,1,117.97,80.95,8.9,1200
33115938,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΡΤ1549,11/05/2023,11/11/2023,ΑΤΤΙΚΗΣ,1,120.62,82.78,9.11,1200
495510,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΡΤ1549,11/05/2023,11/11/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1200
631750,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΡΤ1549,11/11/2023,11/05/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1200
902163,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΖΧ6399,09/01/2023,09/07/2023,ΑΤΤΙΚΗΣ,0,10,6.96,0.31,1444
33426069,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΖΧ6399,09/01/2023,09/07/2023,ΑΤΤΙΚΗΣ,0,88,60.17,6.62,1444
435939,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΖΧ6399,09/01/2023,09/07/2023,ΑΤΤΙΚΗΣ,0,2,1.45,0.19,1444
958697,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΖΕ9627,13/10/2023,13/10/2024,ΑΤΤΙΚΗΣ,0,24,16.7,4.34,1639
61498830,myZen by Groupama,ΑΥΤΟΚΙΝΗΤΟ,ΙΖΕ9627,13/10/2023,13/10/2024,ΑΤΤΙΚΗΣ,0,207.72,148.61,7.43,1639
646067,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΖΕ9627,13/10/2023,13/10/2024,ΑΤΤΙΚΗΣ,0,4,2.9,0.38,1639
617200,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΗΟ7108,11/09/2023,11/12/2023,ΑΤΤΙΚΗΣ,0,1,0.72,0.09,1376
964152,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΗΟ7108,11/12/2023,11/03/2024,ΑΤΤΙΚΗΣ,1,6,4.18,1.09,1376
13077,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΗΟ7108,11/12/2023,11/03/2024,ΑΤΤΙΚΗΣ,1,5,3.4,0.51,1376
415222,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΗΟ7108,11/09/2023,11/12/2023,ΑΤΤΙΚΗΣ,0,5,3.4,0.51,1376
951527,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΗΟ7108,11/09/2023,11/12/2023,ΑΤΤΙΚΗΣ,0,6,4.18,1.09,1376
1883500,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΖΗΟ7108,11/09/2023,11/12/2023,ΑΤΤΙΚΗΣ,0,45.5,28.74,3.74,1376
33671989,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΗΟ7108,11/08/2023,10/09/2023,ΑΤΤΙΚΗΣ,0,23.12,15.78,1.74,1376
671234,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΗΟ7108,11/12/2023,11/03/2024,ΑΤΤΙΚΗΣ,1,1.25,0.91,0.22,1376
1883500,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΖΗΟ7108,11/12/2023,11/03/2024,ΑΤΤΙΚΗΣ,1,91,57.48,7.48,1376
HGR2023629693904551-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΟΝΖ193,19/09/2023,19/09/2024,ΑΤΤΙΚΗΣ,0,63.64,54.76,6.85,610
617195,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΝΖ193,19/09/2023,19/09/2024,ΑΤΤΙΚΗΣ,0,4,2.9,0.38,610
33003107,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΒ3595,29/01/2023,29/01/2024,ΑΤΤΙΚΗΣ,2,160.75,109.9,12.09,588
885153,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΒ3595,29/01/2023,29/01/2024,ΑΤΤΙΚΗΣ,2,20,13.91,0.63,588
413768,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΗΒ3595,29/01/2023,29/01/2024,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,588
560545,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΑΙΝ9411,27/06/2023,27/06/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,4,2.9,0.38,427
922293,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΜΒ4744,08/05/2023,08/05/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,22,15.3,0.61,427
33616154,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΑΙΝ9411,27/06/2023,27/06/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,137.55,94.09,10.35,427
495729,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΜΒ4744,08/05/2023,08/05/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,5,3.62,0.87,427
33107446,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΜΒ4744,08/05/2023,08/05/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,119.48,81.75,8.99,427
939368,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΑΙΝ9411,27/06/2023,27/06/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,22,15.3,0.61,427
33527521,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΝΥ6671,22/04/2023,22/04/2024,ΑΤΤΙΚΗΣ,1,232.08,159.01,17.49,177
922998,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΝΥ6671,22/04/2023,22/04/2024,ΑΤΤΙΚΗΣ,1,22,15.3,0.61,177
