N_Policy,Company,Category,Char,Started,Expired,District,Gross,Net,Commissions,id
19012661061,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΜΝ9637,22/08/2020,22/11/2020,ΑΤΤΙΚΗ,59,40.07,8.82,939
19012661061,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΜΝ9637,22/05/2020,22/08/2020,ΑΤΤΙΚΗ,59,40.07,8.82,939
19012661061,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΜΝ9637,22/02/2020,22/05/2020,ΑΤΤΙΚΗ,59,40.07,8.82,939
19.218241129999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΝΝ2373,24/02/2020,24/02/2021,ΑΤΤΙΚΗ,463.01,320.18,67.23,1467
11880981,GENERALI,ΖΩΗΣ,NA,08/04/2020,08/05/2020,ΑΤΤΙΚΗ,39.56,31.68,8.44,2223
11880981,GENERALI,ΖΩΗΣ,NA,08/03/2020,08/04/2020,ΑΤΤΙΚΗ,39.56,31.68,8.44,2223
11880981,GENERALI,ΖΩΗΣ,NA,08/09/2020,08/10/2020,ΑΤΤΙΚΗ,39.56,31.68,8.44,2223
11880981,GENERALI,ΖΩΗΣ,NA,08/08/2020,08/09/2020,ΑΤΤΙΚΗ,39.56,31.68,8.44,2223
11880981,GENERALI,ΖΩΗΣ,NA,08/11/2020,08/12/2020,ΑΤΤΙΚΗ,39.56,31.68,8.44,2223
11880981,GENERALI,ΖΩΗΣ,NA,08/12/2020,08/01/2021,ΑΤΤΙΚΗ,39.56,31.68,8.44,2223
11880981,GENERALI,ΖΩΗΣ,NA,08/10/2020,08/11/2020,ΑΤΤΙΚΗ,39.56,31.68,8.44,2223
11880981,GENERALI,ΖΩΗΣ,NA,08/07/2020,08/08/2020,ΑΤΤΙΚΗ,39.56,31.68,8.44,2223
11880981,GENERALI,ΖΩΗΣ,NA,08/06/2020,08/07/2020,ΑΤΤΙΚΗ,39.56,31.68,8.44,2223
11880981,GENERALI,ΖΩΗΣ,NA,08/05/2020,08/06/2020,ΑΤΤΙΚΗ,39.56,31.68,8.44,2223
11953757,GENERALI,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΑΟ4277,15/10/2020,15/04/2021,ΕΥΒΟΙΑΣ,130.96,89.5,17.9,2226
11926567,GENERALI,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΑΙ7366,25/07/2020,25/01/2021,ΕΥΒΟΙΑΣ,114.27,77.94,15.59,2226
19.220056150000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΤ0084,17/12/2020,17/12/2021,ΑΤΤΙΚΗ,86.7,59.62,12.51,141
19.219532090000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΤ0084,17/09/2020,17/12/2020,ΑΤΤΙΚΗ,25.59,17.6,3.69,141
300547,DAS,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΑΤΑ 9111,30/04/2020,30/04/2021,ΑΡΤΑΣ,23,18.18,4.18,936
7199807795,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΖΙ8709,01/04/2020,01/04/2021,NA,193.37,126.66,27.69,728
61744215,ΕΘΝΙΚΗ Ασφαλιστική,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΧΝΤ9335,05/04/2020,05/07/2020,ΑΤΤΙΚΗ,9.41,8.18,0.57,38
61744215,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΝΤ9335,05/01/2020,05/04/2020,ΑΤΤΙΚΗ,61.29,43.66,10.05,38
61744215,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΝΤ9335,05/04/2020,05/07/2020,ΑΤΤΙΚΗ,61.28,43.66,10.05,38
61744215,ΕΘΝΙΚΗ Ασφαλιστική,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΧΝΤ9335,05/01/2020,05/04/2020,ΑΤΤΙΚΗ,9.41,8.18,0.57,38
302695,DAS,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΥΝΧ 4939,15/01/2020,15/01/2021,ΑΤΤΙΚΗ,23,18.18,4.18,466
31163674,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΖΡ765,16/05/2020,16/05/2021,ΑΤΤΙΚΗ,231.68,159.49,35.089999999999996,466
1564962,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΡ9258,16/05/2020,16/05/2021,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,161,109.1,18.91,472
6164239,GROUPAMA,ΠΥΡΟΣ,NA,27/12/2020,27/12/2021,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,75.02,54.34,15.21,472
11910842,GENERALI,ΖΩΗΣ,NA,15/06/2020,15/07/2020,ΑΤΤΙΚΗ,107.23,57.32,10.31,2225
11910842,GENERALI,ΖΩΗΣ,NA,15/06/2020,15/08/2020,ΑΤΤΙΚΗ,0.02,0.02,0,2225
11910842,GENERALI,ΖΩΗΣ,NA,15/12/2020,15/01/2021,ΑΤΤΙΚΗ,72.51,57.33,10.31,2225
11910842,GENERALI,ΖΩΗΣ,NA,15/08/2020,15/09/2020,ΑΤΤΙΚΗ,72.51,57.33,10.31,2225
11910842,GENERALI,ΖΩΗΣ,NA,15/11/2020,15/12/2020,ΑΤΤΙΚΗ,72.51,57.33,10.31,2225
11910842,GENERALI,ΖΩΗΣ,NA,15/10/2020,15/11/2020,ΑΤΤΙΚΗ,72.51,57.33,10.31,2225
11910842,GENERALI,ΖΩΗΣ,NA,15/07/2020,15/08/2020,ΑΤΤΙΚΗ,72.5,57.32,10.31,2225
11910842,GENERALI,ΖΩΗΣ,NA,15/09/2020,15/10/2020,ΑΤΤΙΚΗ,72.51,57.33,10.31,2225
62377247,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΗΕ9903,24/08/2020,24/02/2021,ΑΤΤΙΚΗ,119.46,85.27,19.4,2318
61906962,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΑ3163,15/09/2020,15/03/2021,NA,76.81,54.83,12.4,2297
61906962,ΕΘΝΙΚΗ Ασφαλιστική,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΑΙΑ3163,14/03/2020,14/09/2020,NA,1.48,1.29,0.09,2297
61906962,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΑ3163,14/03/2020,14/09/2020,NA,75.33,53.54,12.31,2297
9778256,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΝ3542,28/03/2020,28/03/2021,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,150.63,103.31,22.73,1921
19015091864,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΗΤ6421,08/10/2020,02/04/2021,NA,73.24,50.67,11.15,727
19015091864,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΗΤ6421,02/10/2020,02/04/2021,NA,116,78.37,17.25,727
215074586,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΗΤ6421,02/09/2020,02/10/2020,NA,24,15.65,3.45,727
1555576,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΡ0358,12/09/2020,12/12/2020,NA,37,23.14,4.63,1502
1555576,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΡ0358,12/06/2020,12/09/2020,NA,37,23.14,4.63,1502
1555576,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΡ0358,12/12/2020,12/03/2021,NA,37,23.14,4.63,1502
1555576,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΡ0358,12/03/2020,12/06/2020,NA,37,23.14,4.63,1502
11937346,GENERALI,ΖΩΗΣ,NA,28/12/2020,28/01/2021,NA,90.19,71.71,17.74,2228
11937346,GENERALI,ΖΩΗΣ,NA,28/08/2020,28/09/2020,NA,84.73,67.38,16.67,2228
11937346,GENERALI,ΖΩΗΣ,NA,28/11/2020,28/12/2020,NA,90.19,71.71,17.74,2228
11937346,GENERALI,ΖΩΗΣ,NA,28/10/2020,28/11/2020,NA,90.19,71.71,17.74,2228
11937346,GENERALI,ΖΩΗΣ,NA,28/09/2020,28/10/2020,NA,84.73,67.38,16.67,2228
11937346,GENERALI,ΖΩΗΣ,NA,28/08/2020,28/10/2020,NA,10.92,8.66,2.15,2228
501045-9,GENERALI,ΖΩΗΣ,NA,01/10/2020,01/09/2021,NA,187,163.16,17.72,2228
7199902957,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΤ3373,27/02/2020,27/02/2021,ΔΩΔΕΚΑΝΗΣΩΝ,175.4,115.09,24.87,478
1618312,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΑ348,25/12/2020,25/12/2021,ΛΕΣΒΟΥ,76,50.56,10.12,2078
19.218952779999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΑ348,19/06/2020,19/12/2020,ΛΕΣΒΟΥ,43.29,29.76,6.24,2078
11875012,GENERALI,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΚ1199,21/02/2020,21/08/2020,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,124.72,85.46,17.09,2221
11875012,GENERALI,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΚ1199,21/08/2020,21/02/2021,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,124.72,85.46,17.09,2221
P0124126172,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΧ2880,13/03/2020,13/03/2021,ΛΕΣΒΟΥ,101.22,75.21,16.56,2119
6022977,GROUPAMA,ΣΚΑΦΩΝ,NA,15/06/2020,15/06/2021,ΑΤΤΙΚΗ,351.64,297.95,53.63,569
5259345,Eurolife FFH,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΗΕ2336,06/10/2020,06/10/2021,ΞΑΝΘΗΣ,166.91,114.59,22.92,2290
19.220117380000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΑΜ9759,23/12/2020,23/06/2021,ΕΥΒΟΙΑΣ,112.98,77.57,16.3,2263
P0132011390,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΝΙΥ3595,07/11/2020,07/05/2021,ΕΥΒΟΙΑΣ,93.71,69.82,15.37,2351
62512041,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΑΟ1613,05/11/2020,05/05/2021,ΕΥΒΟΙΑΣ,84.77,60.49,13.7,2325
6184578,GROUPAMA,ΠΥΡΟΣ,NA,09/03/2020,09/09/2020,ΑΤΤΙΚΗ,72.09,52.21,14.61,659
6184578,GROUPAMA,ΠΥΡΟΣ,NA,09/09/2020,09/03/2021,ΑΤΤΙΚΗ,72.09,52.21,14.61,659
19.218265599999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΝΧ8902,28/02/2020,28/02/2021,ΑΤΤΙΚΗ,505.72,350.04,73.49,2081
214942503,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΗΕ4820,28/05/2020,28/11/2020,NA,21,14.06,3.1,522
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/10/2020,14/11/2020,NA,24,16.06,3.54,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/07/2020,14/08/2020,NA,24,16.06,3.54,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/08/2020,14/09/2020,NA,24,16.06,3.54,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/06/2020,14/07/2020,NA,24,16.06,3.54,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/01/2020,14/02/2020,NA,24,16.06,3.54,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/12/2020,14/01/2021,NA,24,16.06,3.54,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/02/2020,14/03/2020,NA,24,16.06,3.54,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/05/2020,14/06/2020,NA,24,16.06,3.54,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/11/2020,14/12/2020,NA,24,16.06,3.54,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/03/2020,14/04/2020,NA,24,16.06,3.54,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/04/2020,14/05/2020,NA,24,16.06,3.54,2172
19014790983,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΥ8513,14/09/2020,14/10/2020,NA,24,16.06,3.54,2172
11887127,GENERALI,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΟΜ4918,04/04/2020,04/04/2021,ΑΤΤΙΚΗ,58.37,39.81,7.96,1074
70036472,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΗΚ1921,13/08/2020,13/02/2021,ΑΤΤΙΚΗ,19,13.76,3.44,2174
70036472,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΗΚ1921,13/02/2020,13/08/2020,ΑΤΤΙΚΗ,19,13.76,3.44,2174
2538831,AXA,ΑΥΤΟΚΙΝΗΤΩΝ,ΗΚ1921,13/08/2020,13/02/2021,ΑΤΤΙΚΗ,127.31,87.07,15.67,2174
299860,DAS,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΗΚ 1921,13/02/2020,13/08/2020,ΑΤΤΙΚΗ,11.5,9.09,2.09,2174
299860,DAS,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΗΚ 1921,13/08/2020,13/02/2021,ΑΤΤΙΚΗ,11.5,9.09,2.09,2174
2538831,AXA,ΑΥΤΟΚΙΝΗΤΩΝ,ΗΚ1921,13/02/2020,13/08/2020,ΑΤΤΙΚΗ,127.31,87.07,15.67,2174
61165994,GROUPAMA,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΟΚ4676,31/05/2020,30/11/2020,ΑΤΤΙΚΗ,175.44,125.44,25.37,2181
61165994,GROUPAMA,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΟΚ4676,30/11/2020,31/05/2021,ΑΤΤΙΚΗ,174.42,124.72,25.22,2181
21866629,ALLIANZ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΕΙ1280,03/12/2020,03/03/2021,ΑΤΤΙΚΗ,124.47,83.59,15.88,505
8170006161,ΕΥΡΩΠΗ ΑΕΓΑ,ΠΥΡΟΣ,NA,19/09/2020,19/09/2021,ΑΤΤΙΚΗ,114.05,79,19.75,1919
P0123034532,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΟ7976,12/11/2020,12/05/2021,ΑΤΤΙΚΗ,550.22,412.94,90.75,1915
P0123034532,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΟ7976,12/05/2020,12/11/2020,ΑΤΤΙΚΗ,556.3,417.12,91.67,1915
103716880,ALLIANZ ΕΥΡΩΠΑΙΚΗ ΠΙΣΤΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΑΜ7033,09/09/2020,09/03/2021,ΕΥΒΟΙΑΣ,105.78,70.91,14.18,2210
11737832,GENERALI,ΖΩΗΣ,NA,13/06/2020,13/09/2020,ΑΤΤΙΚΗ,63.59,50.94,10.07,549
11737832,GENERALI,ΖΩΗΣ,NA,13/12/2020,13/03/2021,ΑΤΤΙΚΗ,66.34,53.12,10.55,549
11737832,GENERALI,ΖΩΗΣ,NA,13/03/2020,13/06/2020,ΑΤΤΙΚΗ,63.59,50.94,10.07,549
11737825,GENERALI,ΖΩΗΣ,NA,13/12/2020,13/03/2021,ΑΤΤΙΚΗ,66.42,53.19,10.55,549
11737832,GENERALI,ΖΩΗΣ,NA,13/09/2020,13/12/2020,ΑΤΤΙΚΗ,63.59,50.94,10.07,549
11737825,GENERALI,ΖΩΗΣ,NA,13/09/2020,13/12/2020,ΑΤΤΙΚΗ,63.8,51.12,10.08,549
11765577,GENERALI,ΖΩΗΣ,NA,05/06/2020,05/09/2020,ΑΤΤΙΚΗ,211.74,169.42,35.77,549
11765577,GENERALI,ΖΩΗΣ,NA,05/12/2020,05/03/2021,ΑΤΤΙΚΗ,211.74,169.42,35.77,549
11737825,GENERALI,ΖΩΗΣ,NA,13/03/2020,13/06/2020,ΑΤΤΙΚΗ,63.8,51.12,10.08,549
11737825,GENERALI,ΖΩΗΣ,NA,13/06/2020,13/09/2020,ΑΤΤΙΚΗ,63.8,51.12,10.08,549
6166913,GROUPAMA,ΖΩΗΣ,NA,12/12/2020,12/12/2021,ΑΤΤΙΚΗ,59.38,44.9,8.98,549
11765577,GENERALI,ΖΩΗΣ,NA,05/09/2020,05/12/2020,ΑΤΤΙΚΗ,211.74,169.42,35.77,549
11765577,GENERALI,ΖΩΗΣ,NA,05/03/2020,05/06/2020,ΑΤΤΙΚΗ,211.74,169.42,35.77,549
6166917,GROUPAMA,ΖΩΗΣ,NA,12/12/2020,12/12/2021,ΑΤΤΙΚΗ,59.38,44.9,8.98,549
300250,DAS,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΖΧΡ 9172,21/03/2020,21/03/2021,ΑΤΤΙΚΗ,23,18.18,4.18,412
11563316,GENERALI,ΖΩΗΣ,NA,17/04/2020,17/05/2020,ΑΤΤΙΚΗ,100.35,79.36,11.89,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/08/2020,17/09/2020,ΑΤΤΙΚΗ,109.35,86.48,12.09,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/09/2020,17/10/2020,ΑΤΤΙΚΗ,109.35,86.48,12.09,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/12/2020,17/01/2021,ΑΤΤΙΚΗ,109.35,86.48,12.09,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/06/2020,17/07/2020,ΑΤΤΙΚΗ,100.35,79.36,11.89,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/05/2020,17/06/2020,ΑΤΤΙΚΗ,100.35,79.36,11.89,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/07/2020,17/08/2020,ΑΤΤΙΚΗ,109.35,86.48,12.09,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/01/2020,17/02/2020,ΑΤΤΙΚΗ,100.35,79.36,11.89,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/02/2020,17/03/2020,ΑΤΤΙΚΗ,100.35,79.36,11.89,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/11/2020,17/12/2020,ΑΤΤΙΚΗ,109.35,86.48,12.09,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/10/2020,17/11/2020,ΑΤΤΙΚΗ,109.35,86.48,12.09,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/03/2020,17/04/2020,ΑΤΤΙΚΗ,100.35,79.36,11.89,1941
11343551,GENERALI,ΖΩΗΣ,NA,10/08/2020,10/09/2020,ΑΤΤΙΚΗ,134.37,106.23,14.87,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/07/2020,10/08/2020,ΑΤΤΙΚΗ,134.37,106.23,14.87,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/09/2020,10/10/2020,ΑΤΤΙΚΗ,134.37,106.23,14.87,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/10/2020,10/11/2020,ΑΤΤΙΚΗ,134.37,106.23,14.87,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/12/2020,10/01/2021,ΑΤΤΙΚΗ,134.37,106.23,14.87,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/05/2020,10/06/2020,ΑΤΤΙΚΗ,134.37,106.23,14.87,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/01/2020,10/02/2020,ΑΤΤΙΚΗ,123.58,97.71,13.68,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/04/2020,10/05/2020,ΑΤΤΙΚΗ,134.37,106.23,14.87,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/11/2020,10/12/2020,ΑΤΤΙΚΗ,134.37,106.23,14.87,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/03/2020,10/04/2020,ΑΤΤΙΚΗ,108.49,85.78,12.01,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/02/2020,10/03/2020,ΑΤΤΙΚΗ,123.58,97.71,13.68,1185
11343551,GENERALI,ΖΩΗΣ,NA,09/03/2020,10/04/2020,ΑΤΤΙΚΗ,25.95,20.5,2.87,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/06/2020,10/07/2020,ΑΤΤΙΚΗ,134.37,106.23,14.87,1185
19013889136,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΚΥ0631,16/01/2020,16/07/2020,ΑΤΤΙΚΗ,68,46.51,10.23,2080
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/01/2020,10/02/2020,NA,40.79,40.59,1.42,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/12/2020,10/01/2021,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/06/2020,10/07/2020,NA,40.79,40.59,1.42,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/08/2020,10/09/2020,NA,40.79,40.59,1.42,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/04/2020,10/05/2020,NA,40.79,40.59,1.42,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/11/2020,10/12/2020,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/05/2020,10/06/2020,NA,40.79,40.59,1.42,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/07/2020,10/08/2020,NA,40.79,40.59,1.42,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/09/2020,10/10/2020,NA,40.79,40.59,1.42,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/10/2020,10/11/2020,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/03/2020,10/04/2020,NA,40.79,40.59,1.42,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/02/2020,10/03/2020,NA,40.79,40.59,1.42,2125
P0132017437,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΧ4812,28/12/2020,28/06/2021,ΕΥΒΟΙΑΣ,121.93,91.13,19.94,2299
61929402,ΕΘΝΙΚΗ Ασφαλιστική,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΙΕΧ4812,28/03/2020,28/06/2020,ΕΥΒΟΙΑΣ,9.41,8.18,0.57,2299
61929402,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΧ4812,28/09/2020,28/12/2020,ΕΥΒΟΙΑΣ,60.01,44.21,8.86,2299
61929402,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΧ4812,28/06/2020,28/09/2020,ΕΥΒΟΙΑΣ,60.01,44.21,8.86,2299
61929402,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΧ4812,28/03/2020,28/06/2020,ΕΥΒΟΙΑΣ,50.6,36.03,8.29,2299
214776669,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΕ8507,03/01/2020,03/01/2021,ΑΤΤΙΚΗ,248,168.15,36.99,1114
103623085,ALLIANZ ΕΥΡΩΠΑΙΚΗ ΠΙΣΤΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΤ2048,08/04/2020,08/07/2020,ΑΤΤΙΚΗ,87.66,58.71,11.74,185
103623085,ALLIANZ ΕΥΡΩΠΑΙΚΗ ΠΙΣΤΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΤ2048,08/10/2020,08/01/2021,ΑΤΤΙΚΗ,87.66,58.71,11.74,185
103623085,ALLIANZ ΕΥΡΩΠΑΙΚΗ ΠΙΣΤΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΤ2048,08/07/2020,08/10/2020,ΑΤΤΙΚΗ,87.66,58.71,11.74,185
61210609,GROUPAMA,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΝΙ7843,26/07/2020,26/01/2021,ΑΤΤΙΚΗ,143.73,102.85,20.4,2294
P0132012597,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΤ4485,17/11/2020,17/05/2021,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,191.68,143.27,31.43,2353
19.219511239999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΖΧ9928,14/09/2020,14/09/2021,ΑΤΤΙΚΗ,314,215.93,45.35,1722
19013877841,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΑΥ0153,18/01/2020,18/01/2021,NA,170,115.35,25.38,1028
61195239,GROUPAMA,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΧ1113,20/05/2020,20/05/2021,ΑΤΤΙΚΗ,279.16,199.85,39.53,2292
