N_Policy,Company,Category,Char,Started,Expired,District,Gross,Net,Commissions,id
11910842,GENERALI,ΖΩΗΣ,NA,15/04/2024,15/05/2024,ΑΤΤΙΚΗ,92.87,73.42,12.48,2225
9778256,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΝ3542,28/03/2024,28/03/2025,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,148.68,101.98,24.47,1921
6232894,GROUPAMA,ΠΥΡΟΣ,NA,24/06/2024,24/06/2025,NA,156.07,113.04,36.17,727
64665672,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΚ4920,22/06/2024,22/12/2024,ΛΕΣΒΟΥ,57.1,40.99,9.51,983
11937346,GENERALI,ΖΩΗΣ,NA,28/03/2024,28/04/2024,NA,114.28,90.81,22.72,2228
11937346,GENERALI,ΖΩΗΣ,NA,28/06/2024,28/07/2024,NA,114.28,90.81,22.72,2228
11937346,GENERALI,ΖΩΗΣ,NA,28/02/2024,28/03/2024,NA,114.28,90.81,22.72,2228
11937346,GENERALI,ΖΩΗΣ,NA,28/05/2024,28/06/2024,NA,114.28,90.81,22.72,2228
11937346,GENERALI,ΖΩΗΣ,NA,28/04/2024,28/05/2024,NA,114.28,90.81,22.72,2228
11937346,GENERALI,ΖΩΗΣ,NA,28/01/2024,28/02/2024,NA,114.28,90.81,22.72,2228
22026048,ALLIANZ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΖΧ4946,12/01/2024,12/01/2025,ΑΤΤΙΚΗ,448.61,320.39,67.27,2486
22254706,ALLIANZ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΖΧ4946,12/01/2024,12/07/2024,ΑΤΤΙΚΗ,247.61,174.22,36.57,2486
19.222872899999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,Ρ31297,30/04/2024,30/07/2024,ΑΤΤΙΚΗ,64.55,44.42,4.44,1525
19.222872899999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,Ρ31297,30/01/2024,30/04/2024,ΑΤΤΙΚΗ,64.55,44.42,4.44,1525
19.228301630000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΝΧΑ1626,25/05/2024,25/08/2024,ΑΤΤΙΚΗ,279.53,192.61,17.78,1525
19.228301630000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΝΧΑ1626,25/02/2024,25/05/2024,ΑΤΤΙΚΗ,276.24,190.32,17.58,1525
19.223411179999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΝΧΑ2941,11/01/2024,11/04/2024,ΑΤΤΙΚΗ,265.67,183.02,16.91,1175
19.22341144,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,Ρ36633,10/01/2024,10/04/2024,ΑΤΤΙΚΗ,59.12,40.69,4.11,1175
19.22341144,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,Ρ36633,10/04/2024,10/07/2024,ΑΤΤΙΚΗ,59.64,41.04,4.15,1175
19.223411179999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΝΧΑ2941,11/04/2024,11/07/2024,ΑΤΤΙΚΗ,268.44,184.9,17.09,1175
P0124126172,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΧ2880,13/03/2024,13/03/2025,ΛΕΣΒΟΥ,104.47,76.37,16.81,2119
70058781,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΕΡΗ9504,03/05/2024,03/05/2025,ΑΤΤΙΚΗ,36,26.08,6.52,497
15315823,ΕΘΝΙΚΗ Ασφαλιστική,ΖΩΗΣ,NA,10/06/2024,10/07/2024,ΕΥΒΟΙΑΣ,151.14,150.01,0.2,2611
15315823,ΕΘΝΙΚΗ Ασφαλιστική,ΖΩΗΣ,NA,10/03/2024,10/04/2024,ΕΥΒΟΙΑΣ,151.14,150.01,0.18,2611
15315823,ΕΘΝΙΚΗ Ασφαλιστική,ΖΩΗΣ,NA,10/04/2024,10/05/2024,ΕΥΒΟΙΑΣ,151.14,150.01,0.18,2611
15315823,ΕΘΝΙΚΗ Ασφαλιστική,ΖΩΗΣ,NA,10/05/2024,10/06/2024,ΕΥΒΟΙΑΣ,151.14,150.01,0.2,2611
6184578,GROUPAMA,ΠΥΡΟΣ,NA,09/03/2024,09/09/2024,ΑΤΤΙΚΗ,72.09,52.21,16.71,659
33855048,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,20/01/2024,20/01/2025,ΑΤΤΙΚΗ,166.13,120.3,38.49,668
19.218265599999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΝΧ8902,28/05/2024,28/11/2024,ΑΤΤΙΚΗ,266.19,183.99,39.63,2081
P0132025658,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΟ4012,23/02/2024,23/02/2025,ΑΤΤΙΚΗ,356.77,266.61,58.49,2425
70057725,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΙΤΟ4012,23/02/2024,23/02/2025,ΑΤΤΙΚΗ,36,26.08,6.52,2425
2604569,ΜΙΝΕΤΤΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΟ4012,23/02/2024,23/02/2025,ΑΤΤΙΚΗ,269,182.86,40.02,2425
6194732,GROUPAMA,ΖΩΗΣ,NA,04/05/2024,04/08/2024,ΑΤΤΙΚΗ,167.39,142.36,36.49,2507
6194732,GROUPAMA,ΖΩΗΣ,NA,04/02/2024,04/05/2024,ΑΤΤΙΚΗ,167.39,142.36,36.49,2507
6188325,GROUPAMA,ΖΩΗΣ,NA,19/05/2024,19/08/2024,NA,173.56,147.6,37.85,2456
6188325,GROUPAMA,ΖΩΗΣ,NA,19/02/2024,19/05/2024,NA,173.56,147.6,37.85,2456
2577432,ΜΙΝΕΤΤΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΝΗΕ6124,16/05/2024,16/11/2024,ΑΤΤΙΚΗ,171,115.16,23.52,168
9921002254,ARAG,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΗΚ1921,13/02/2024,13/08/2024,ΑΤΤΙΚΗ,6,4.35,1.13,2174
12196457,GENERALI,ΑΥΤΟΚΙΝΗΤΩΝ,ΗΚ1921,13/02/2024,13/08/2024,ΑΤΤΙΚΗ,122.14,83.52,16.7,2174
70036472,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΗΚ1921,13/02/2024,13/08/2024,ΑΤΤΙΚΗ,19,13.76,3.44,2174
33459627,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,06/02/2024,06/08/2024,ΑΤΤΙΚΗ,85,61.42,19.67,712
GR2400006717,MONDIAL ASSISTANCE,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΟΥΟ949,13/02/2024,13/02/2025,ΑΤΤΙΚΗ,52,39.53,7.91,1831
2050001318,Eurolife FFH,ΖΩΗΣ,NA,04/04/2024,04/05/2024,ΛΑΡΙΣΗΣ,92.22,90.35,4.220000000000001,505
2050001318,Eurolife FFH,ΖΩΗΣ,NA,04/03/2024,04/04/2024,ΛΑΡΙΣΗΣ,92.22,90.35,4.220000000000001,505
2050001318,Eurolife FFH,ΖΩΗΣ,NA,04/02/2024,04/03/2024,ΛΑΡΙΣΗΣ,92.22,90.35,4.220000000000001,505
2050001318,Eurolife FFH,ΖΩΗΣ,NA,04/01/2024,04/02/2024,ΛΑΡΙΣΗΣ,92.22,90.35,4.220000000000001,505
2050001318,Eurolife FFH,ΖΩΗΣ,NA,04/06/2024,04/07/2024,ΛΑΡΙΣΗΣ,92.22,90.35,4.220000000000001,505
70096412,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΙΕΗ8198,24/05/2024,24/11/2024,ΛΑΡΙΣΗΣ,19,13.76,3.44,505
2050001318,Eurolife FFH,ΖΩΗΣ,NA,04/05/2024,04/06/2024,ΛΑΡΙΣΗΣ,92.22,90.35,4.220000000000001,505
P0123034532,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΟ7976,12/05/2024,12/11/2024,ΑΤΤΙΚΗ,419.07,309.06,67.91,1915
19.22920349,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΚΤ2918,01/03/2024,01/06/2024,ΑΤΤΙΚΗ,75,51.75,10.96,1802
11765577,GENERALI,ΖΩΗΣ,NA,05/06/2024,05/09/2024,ΑΤΤΙΚΗ,316.9,253.02,63.69,549
11765577,GENERALI,ΖΩΗΣ,NA,05/03/2024,05/06/2024,ΑΤΤΙΚΗ,316.9,253.02,63.69,549
11563316,GENERALI,ΖΩΗΣ,NA,17/01/2024,17/02/2024,ΑΤΤΙΚΗ,138.43,109.47,16.41,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/03/2024,17/04/2024,ΑΤΤΙΚΗ,138.43,109.47,16.41,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/02/2024,17/03/2024,ΑΤΤΙΚΗ,138.43,109.47,16.41,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/05/2024,17/06/2024,ΑΤΤΙΚΗ,138.43,109.47,16.41,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/06/2024,17/07/2024,ΑΤΤΙΚΗ,138.43,109.47,16.41,1941
11563316,GENERALI,ΖΩΗΣ,NA,17/04/2024,17/05/2024,ΑΤΤΙΚΗ,138.43,109.47,16.41,1941
6204856,GROUPAMA,ΖΩΗΣ,NA,30/04/2024,30/04/2025,ΑΤΤΙΚΗ,779.89,678.17,206.94,1069
33597863,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,09/06/2024,09/06/2025,ΑΤΤΙΚΗ,236.42,169.43,54.2,1069
11343551,GENERALI,ΖΩΗΣ,NA,10/02/2024,10/03/2024,ΑΤΤΙΚΗ,167.1,132.12,18.49,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/05/2024,10/06/2024,ΑΤΤΙΚΗ,182.87,144.58,20.24,1185
11343551,GENERALI,ΖΩΗΣ,NA,09/03/2024,10/05/2024,ΑΤΤΙΚΗ,63.56,50.25,7.04,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/06/2024,10/07/2024,ΑΤΤΙΚΗ,182.87,144.58,20.24,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/01/2024,10/02/2024,ΑΤΤΙΚΗ,167.1,132.12,18.49,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/03/2024,10/04/2024,ΑΤΤΙΚΗ,151.13,119.49,16.72,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/04/2024,10/05/2024,ΑΤΤΙΚΗ,151.13,119.49,16.72,1185
32686806,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,03/05/2024,03/05/2025,ΚΟΡΙΝΘΟΥ,178.84,128.87,41.22,2413
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/02/2024,10/03/2024,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/04/2024,10/05/2024,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/03/2024,10/04/2024,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/05/2024,10/06/2024,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/06/2024,10/07/2024,NA,40.79,40.59,0.81,2125
1000868943,Eurolife FFH,ΖΩΗΣ,NA,10/01/2024,10/02/2024,NA,40.79,40.59,0.81,2125
2050035828,Eurolife FFH,ΖΩΗΣ,NA,10/01/2024,10/01/2025,ΑΤΤΙΚΗ,155.54,147.13,38.74,2562
103623085,ALLIANZ ΕΥΡΩΠΑΙΚΗ ΠΙΣΤΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΤ2048,08/01/2024,08/04/2024,ΑΤΤΙΚΗ,103.24,69.06,14.43,185
103623085,ALLIANZ ΕΥΡΩΠΑΙΚΗ ΠΙΣΤΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΖΤ2048,08/04/2024,08/07/2024,ΑΤΤΙΚΗ,103.2,70.7,14.77,185
19.22554629,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΜΝ2965,02/01/2024,02/07/2024,ΑΤΤΙΚΗ,179.52,123.81,26.48,185
19015730672,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΜΧ3511,16/06/2024,16/06/2025,ΑΤΤΙΚΗ,333,225.82,49.69,1021
16029504,GROUPAMA,ΑΣΤΙΚΗΣ ΕΥΘΥΝΗΣ,NA,04/06/2024,04/06/2025,ΑΤΤΙΚΗ,79.99,57.97,13.91,1722
19.21577272,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΒΥ0636,01/04/2024,01/04/2025,ΑΤΤΙΚΗ,94.82,65.1,14,2614
6204310,GROUPAMA,ΖΩΗΣ,NA,01/04/2024,01/07/2024,ΑΤΤΙΚΗ,152.68,129.85,38.94,2651
9788946,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΧΙ5782,19/04/2024,19/10/2024,ΑΤΤΙΚΗ,316.76,218.15,52.34,1922
11338350,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΑΑ4334,19/05/2024,19/08/2024,NA,317.54,208.89,18.8,2366
11338350,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΑΑ4334,19/02/2024,19/05/2024,NA,317.54,208.89,18.8,2366
61441918,GROUPAMA,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΚΗ3179,03/04/2024,03/04/2025,ΑΤΤΙΚΗ,343.13,245.56,53.69,2582
60000007806,ERGO A.A.E.Z,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,AUTOECONOMY,16/01/2024,16/01/2025,ΑΤΤΙΚΗ,23,18.19,3.64,382
70080256,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΙΥΙ7819,10/01/2024,10/01/2025,ΑΤΤΙΚΗ,36,26.08,6.52,2192
9922000006,ARAG,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΙΥΙ7819,10/01/2024,10/01/2025,ΑΤΤΙΚΗ,22.99,16.66,4.33,2192
P0124160714,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΥΙ7819,10/01/2024,10/01/2025,ΑΤΤΙΚΗ,698.28,523.71,115.23,2192
5402729,Eurolife FFH,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΝ521,07/03/2024,07/09/2024,ΛΕΣΒΟΥ,26.63,18.24,3.65,11
7179903518,INTERASCO,ΠΥΡΟΣ,NA,01/06/2024,01/12/2024,NA,138.57,92.68,29.71,2117
6199831,GROUPAMA,ΖΩΗΣ,NA,06/04/2024,06/07/2024,ΑΤΤΙΚΗ,134.35,114.26,29.71,211
6199831,GROUPAMA,ΖΩΗΣ,NA,06/01/2024,06/04/2024,ΑΤΤΙΚΗ,134.35,114.26,29.71,211
02082747694,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΡΟ2327,11/05/2024,11/05/2025,ΛΕΣΒΟΥ,34,23.29,5.08,620
19014208927,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΗΜ9605,20/02/2024,20/02/2025,ΑΤΤΙΚΗ,230,156.19,34.37,1784
02082269382,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΗΜ9605,20/02/2024,20/02/2025,ΑΤΤΙΚΗ,209,146.87,29.25,1784
02082312195,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΗΜ9605,20/02/2024,20/02/2025,ΑΤΤΙΚΗ,341,240.63,49.87,1784
2050084670,Eurolife FFH,ΖΩΗΣ,NA,17/04/2024,17/05/2024,ΑΤΤΙΚΗ,48.2,34.53,10.63,1821
70104670,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΚΗΑ7410,26/02/2024,26/02/2025,ΑΤΤΙΚΗ,36,26.08,6.52,1821
2050084670,Eurolife FFH,ΖΩΗΣ,NA,17/05/2024,17/06/2024,ΑΤΤΙΚΗ,39.52,34.53,10.63,1821
2050084670,Eurolife FFH,ΖΩΗΣ,NA,17/06/2024,17/07/2024,ΑΤΤΙΚΗ,39.52,34.53,10.63,1821
2579900,ΜΙΝΕΤΤΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΒ5334,29/02/2024,29/05/2024,ΛΕΣΒΟΥ,34,22.51,4.91,513
2579900,ΜΙΝΕΤΤΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΒ5334,02/06/2024,02/09/2024,ΛΕΣΒΟΥ,36,23.47,5.11,513
33579816,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,26/05/2024,26/08/2024,ΑΤΤΙΚΗ,68.65,49.7,15.89,2573
33579816,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,26/02/2024,26/05/2024,ΑΤΤΙΚΗ,61.62,44.6,14.28,2573
33490549,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,01/03/2024,01/06/2024,ΚΟΡΙΝΘΟΥ,98.89,71.45,22.87,1522
33490549,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,01/06/2024,01/09/2024,ΚΟΡΙΝΘΟΥ,98.9,71.45,22.87,1522
70080993,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΙΥΤ1960,31/01/2024,31/01/2025,ΑΤΤΙΚΗ,36,26.08,6.52,1455
6178190,GROUPAMA,ΠΥΡΟΣ,NA,16/01/2024,04/01/2025,NA,19.18,13.88,4.43,2102
6178190,GROUPAMA,ΠΥΡΟΣ,NA,04/01/2024,04/01/2025,NA,97.94,70.93,22.69,2102
31331485,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΧ1421,28/05/2024,28/11/2024,ΑΤΤΙΚΗ,148.13,101.46,24.33,1996
2050012769,Eurolife FFH,ΖΩΗΣ,NA,17/04/2024,17/05/2024,ΑΤΤΙΚΗ,39.44,34.41,9,2483
2050012769,Eurolife FFH,ΖΩΗΣ,NA,17/05/2024,17/06/2024,ΑΤΤΙΚΗ,43.44,37.9,9.93,2483
2050012769,Eurolife FFH,ΖΩΗΣ,NA,17/02/2024,17/03/2024,ΑΤΤΙΚΗ,39.44,34.41,9,2483
2050012769,Eurolife FFH,ΖΩΗΣ,NA,17/03/2024,17/04/2024,ΑΤΤΙΚΗ,39.44,34.41,9,2483
2050012769,Eurolife FFH,ΖΩΗΣ,NA,17/01/2024,17/02/2024,ΑΤΤΙΚΗ,39.44,34.41,9,2483
2050012769,Eurolife FFH,ΖΩΗΣ,NA,17/06/2024,17/07/2024,ΑΤΤΙΚΗ,43.44,37.9,9.93,2483
11886549,GENERALI,ΖΩΗΣ,NA,27/03/2024,27/04/2024,ΑΤΤΙΚΗ,37.76,30.18,8.05,2224
11886549,GENERALI,ΖΩΗΣ,NA,27/06/2024,27/07/2024,ΑΤΤΙΚΗ,37.76,30.18,8.05,2224
11886549,GENERALI,ΖΩΗΣ,NA,27/01/2024,27/02/2024,ΑΤΤΙΚΗ,34.11,27.27,7.25,2224
11886549,GENERALI,ΖΩΗΣ,NA,27/02/2024,27/03/2024,ΑΤΤΙΚΗ,34.11,27.27,7.25,2224
11886549,GENERALI,ΖΩΗΣ,NA,27/05/2024,27/06/2024,ΑΤΤΙΚΗ,37.76,30.18,8.05,2224
11886549,GENERALI,ΖΩΗΣ,NA,27/04/2024,27/05/2024,ΑΤΤΙΚΗ,37.76,30.18,8.05,2224
64976236,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΟΟ2704,26/05/2024,26/05/2025,ΑΤΤΙΚΗ,223.7,160.15,37.75,2649
61197625,GROUPAMA,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΟΟ2704,26/05/2024,26/05/2025,ΑΤΤΙΚΗ,453.85,324.7,72.69,2649
70193046,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΙΟΟ2704,26/05/2024,26/05/2025,ΑΤΤΙΚΗ,36,26.08,6.52,2649
31339172,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΙ6736,01/06/2024,01/12/2024,ΑΤΤΙΚΗ,195.55,133.96,32.14,1997
2050029722,Eurolife FFH,ΖΩΗΣ,NA,09/06/2024,09/07/2024,ΑΤΤΙΚΗ,122.69,119.50999999999999,16.21,2484
2050029722,Eurolife FFH,ΖΩΗΣ,NA,09/04/2024,09/05/2024,ΑΤΤΙΚΗ,122.69,119.50999999999999,16.21,2484
2050029722,Eurolife FFH,ΖΩΗΣ,NA,09/05/2024,09/06/2024,ΑΤΤΙΚΗ,122.69,119.50999999999999,16.21,2484
2050029722,Eurolife FFH,ΖΩΗΣ,NA,09/01/2024,09/02/2024,ΑΤΤΙΚΗ,122.69,119.50999999999999,16.21,2484
2050029722,Eurolife FFH,ΖΩΗΣ,NA,09/03/2024,09/04/2024,ΑΤΤΙΚΗ,122.69,119.50999999999999,16.21,2484
2050029722,Eurolife FFH,ΖΩΗΣ,NA,09/02/2024,09/03/2024,ΑΤΤΙΚΗ,122.69,119.50999999999999,16.21,2484
6198146,GROUPAMA,ΠΥΡΟΣ,NA,28/06/2024,28/06/2025,ΑΤΤΙΚΗ,118.75,86,27.509999999999998,2304
02082269935,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΤΑ5492,24/02/2024,24/02/2025,ΑΤΤΙΚΗ,793,567.6,121.8,2477
02082311656,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΤΑ5492,24/02/2024,24/02/2025,ΑΤΤΙΚΗ,871,623.09,134,2477
19015601054,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΤΑ5492,24/02/2024,24/02/2025,ΑΤΤΙΚΗ,1036,710.02,156.2,2477
2607399,ΜΙΝΕΤΤΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΤΡ2166,03/03/2024,03/03/2025,ΑΤΤΙΚΗ,464,314.91,65.59,222
P0124017431,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΝ6206,05/01/2024,05/01/2025,NA,262.71,195.94,43.11,1924
ΠΓ0484,ΣΥΝΕΤΑΙΡΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΕΖ5283,10/03/2024,10/09/2024,ΑΤΤΙΚΗ,111,72.53,15.81,2368
70122258,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΧΕΖ5283,10/03/2024,10/09/2024,ΑΤΤΙΚΗ,19,13.76,3.44,2368
61305366,GROUPAMA,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΡΧ4947,26/02/2024,26/05/2024,ΑΤΤΙΚΗ,84.48,60.42,13.2,2418
61305366,GROUPAMA,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΡΧ4947,26/05/2024,26/08/2024,ΑΤΤΙΚΗ,86.41,61.79,13.52,2418
6201743,GROUPAMA,ΖΩΗΣ,NA,02/05/2024,02/08/2024,ΑΤΤΙΚΗ,115.68,98.38,25.58,1756
6201743,GROUPAMA,ΖΩΗΣ,NA,02/02/2024,02/05/2024,ΑΤΤΙΚΗ,115.68,98.38,25.58,1756
34041806,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΥΡ849,28/06/2024,28/09/2024,ΑΧΑΪΑΣ,46.53,31.94,7.67,893
19.22258033,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΜΕ7556,13/06/2024,13/12/2024,ΑΤΤΙΚΗ,257.16,177.82,38.36,275
33957098,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΝΜ7060,19/04/2024,19/10/2024,ΑΤΤΙΚΗ,147.58,101.14,24.29,1900
60962369,GROUPAMA,ΑΥΤΟΚΙΝΗΤΩΝ,ΚΡΖ9063,14/04/2024,14/10/2024,ΚΟΡΙΝΘΟΥ,116.53,83.52,17.41,2012
P0132043976,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΧΡ311,03/06/2024,03/12/2024,ΑΤΤΙΚΗ,234.82,172.63,37.86,2432
33086134,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,06/04/2024,06/04/2025,ΑΤΤΙΚΗ,172.64,124.77,39.93,1180
2537062,ΜΙΝΕΤΤΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΒΚΚ2333,15/06/2024,15/12/2024,ΑΤΤΙΚΗ,245,166.26,34.72,1180
36673,LLOYDS,ΠΥΡΟΣ,NA,20/05/2024,20/08/2024,ΚΕΡΚΥΡΑΣ,176,145.12,29.03,2645
36672,LLOYDS,ΠΥΡΟΣ,NA,20/05/2024,20/08/2024,ΚΕΡΚΥΡΑΣ,412.5,340.14,68.02,2645
33926471,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΤ6051,21/03/2024,21/06/2024,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,59.01,40.32,9.67,2641
02082876078,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΗΚ711,05/06/2024,05/12/2024,ΛΕΣΒΟΥ,35,24.18,5.32,438
19.23026595,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΕ6984,21/06/2024,21/07/2024,ΛΕΣΒΟΥ,20.22,13.9,3,2622
