"N_Policy","Company","Category","Char","Started","Expired","TK","City","District","Mark","Use","Gender","Gross","Net","Commissions","id"
"209507","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΙΤ4656","14/10/2021","14/04/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","OPEL","ΕΙΧ","1",2.5,1.81,0.4,178
"157126","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΙΤ4656","14/04/2021","14/10/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","OPEL","ΕΙΧ","1",2.5,1.81,0.4,178
"61230621","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΑΙΤ4656","14/10/2021","14/04/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","OPEL","ΕΙΧ","1",86.18,61.6,12.89,178
"362074","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΑΙΤ4656","14/04/2021","14/10/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","OPEL","ΕΙΧ","1",10,6.96,0.31,178
"48503","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΑΙΤ4656","14/04/2021","14/10/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","OPEL","ΕΙΧ","1",9,6.12,0.8,178
"112532","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΑΙΤ4656","14/10/2021","14/04/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","OPEL","ΕΙΧ","1",1.5,1,0.22,178
"88384","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΑΙΤ4656","14/04/2021","14/10/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","OPEL","ΕΙΧ","1",1.5,1,0.22,178
"481218","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΑΙΤ4656","14/10/2021","14/04/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","OPEL","ΕΙΧ","1",10,6.96,0.31,178
"91828","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΑΙΤ4656","14/10/2021","14/04/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","OPEL","ΕΙΧ","1",9,6.12,0.8,178
"61325231","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΙΥΗ8989","10/11/2021","10/05/2022","11145","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",166.71,118.95,26.02,632
"518007","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΥΗ8989","10/11/2021","10/05/2022","11145","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",9,6.26,0.31,632
"105842","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΙΥΗ8989","10/11/2021","10/05/2022","11145","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",9,6.12,0.8,632
"119565","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΙΥΗ8989","10/11/2021","10/05/2022","11145","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",1.5,1,0.22,632
"419158445","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΧΗΜ776","27/04/2021","27/07/2021","17675","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","PEUGEOT","ΜΟΤΟ","1",27.63,16.25,3.41,788
"182132","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΖΕ1138","18/06/2021","18/12/2021","14565","ΑΓΙΟΣ ΣΤΕΦΑΝΟΣ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","1",2.5,1.81,0.4,788
"32755781","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΖΕ1138","18/12/2021","18/06/2022","17675","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","1",95.11,65.01,6.5,788
"32755781","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΖΕ1138","18/06/2021","18/12/2021","14565","ΑΓΙΟΣ ΣΤΕΦΑΝΟΣ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","1",97.08,66.37,6.64,788
"417925","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΖΕ1138","18/06/2021","18/12/2021","14565","ΑΓΙΟΣ ΣΤΕΦΑΝΟΣ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","1",9,6.26,0.31,788
"419158445","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΧΗΜ776","27/01/2021","27/04/2021","17675","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","PEUGEOT","ΜΟΤΟ","1",27.63,16.25,3.41,788
"171360","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΟΖΤ405","12/05/2021","12/08/2021","11475","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","SUZUKI","ΜΟΤΟ","1",1.25,0.91,0.2,767
"32708955","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΟΖΤ405","12/05/2021","12/08/2021","11475","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","SUZUKI","ΜΟΤΟ","1",43.2,29.52,2.95,767
"392648","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΟΖΤ405","12/05/2021","12/08/2021","11475","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","SUZUKI","ΜΟΤΟ","1",4.5,3.13,0.16,767
"194761","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΟΗ512","31/07/2021","31/10/2021","15236","ΠΕΝΤΕΛΗ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","1",1.25,0.91,0.2,853
"32808263","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΟΗ512","31/07/2021","31/10/2021","15236","ΠΕΝΤΕΛΗ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","1",48.38,33.05,3.31,853
"464626","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΟΗ512","31/10/2021","31/01/2022","15236","ΠΕΝΤΕΛΗ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","1",5,3.48,0.16,853
"32808263","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΟΗ512","31/10/2021","31/01/2022","15236","ΠΕΝΤΕΛΗ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","1",48.38,33.05,3.31,853
"202619","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΟΗ512","31/10/2021","31/01/2022","15236","ΠΕΝΤΕΛΗ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","1",1.25,0.91,0.2,853
"445908","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΟΗ512","31/07/2021","31/10/2021","15236","ΠΕΝΤΕΛΗ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","1",4.5,3.13,0.16,853
"115968","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΧΕΤ2868","13/10/2021","13/10/2022","15121","ΠΕΥΚΗ","ΑΤΤΙΚΗΣ","SKODA","ΕΙΧ","1",3,2.01,0.44,648
"500417","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΧΕΤ2868","13/10/2021","13/10/2022","15121","ΠΕΥΚΗ","ΑΤΤΙΚΗΣ","SKODA","ΕΙΧ","1",18,12.52,0.63,648
"61318455","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΧΕΤ2868","13/10/2021","13/10/2022","15121","ΠΕΥΚΗ","ΑΤΤΙΚΗΣ","SKODA","ΕΙΧ","1",227.92,162.76,34.79,648
"99023","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΧΕΤ2868","13/10/2021","13/10/2022","15121","ΠΕΥΚΗ","ΑΤΤΙΚΗΣ","SKODA","ΕΙΧ","1",18,12.23,1.59,648
"433085","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΜΕΖ4065","12/07/2021","12/07/2022","11474","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","1",18,12.52,0.63,805
"188645","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΜΕΖ4065","12/07/2021","12/07/2022","11474","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","1",5,3.62,0.8,805
"32784264","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΜΕΖ4065","12/07/2021","12/07/2022","11474","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","1",168.79,115.41,11.54,805
"32114682","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΗΑ7491","31/01/2021","31/01/2022","83300","ΑΓΙΟΣ ΚΗΡΥΚΟΣ","ΣΑΜΟΥ","PEUGEOT","ΕΙΧ","2",102.17,69.81,6.98,469
"164014","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΗΖ3294","08/05/2021","08/05/2022","30009","ΦΥΤΕΙΕΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",5,3.62,0.8,428
"31850870","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΗΖ3294","08/05/2021","08/05/2022","30009","ΦΥΤΕΙΕΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",131.14,89.77,8.98,428
"91681","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΗΖ3294","08/05/2021","08/05/2022","30009","ΦΥΤΕΙΕΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",3,2.01,0.44,428
"375867","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΗΖ3294","08/05/2021","08/05/2022","30009","ΦΥΤΕΙΕΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",22,15.3,0.61,428
"180214","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΟΡ8429","17/06/2021","17/12/2021","12134","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",2.5,1.81,0.4,277
"32743092","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΟΡ8429","17/12/2021","17/06/2022","12134","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",82.54,56.46,5.65,277
"3277989","AXA","ΑΥΤΟΚΙΝΗΤΟ","ΙΟΡ8429","17/06/2021","17/12/2021","12134","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",109.27,74.55,4.47,277
"411587","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΟΡ8429","17/06/2021","17/12/2021","12134","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",9,6.26,0.31,277
"99988","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΙΟΡ8429","17/06/2021","17/12/2021","12134","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",1.5,1,0.22,277
"32743092","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΟΡ8429","17/06/2021","17/12/2021","12134","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",83.4,57.06,5.71,277
"440427","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΑΙΡ2983","24/07/2021","24/07/2022","30001","ΝΕΟΧΩΡΙ ΑΙΤΩΛ.ΝΙΑΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","TOYOTA","ΕΙΧ","2",18,12.52,0.63,24
"133178","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΙΡ2983","24/01/2021","24/07/2021","30001","ΝΕΟΧΩΡΙ ΑΙΤΩΛ.Ν","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","TOYOTA","ΕΙΧ","2",2.5,1.81,0.4,24
"1580549","ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ","ΑΥΤΟΚΙΝΗΤΟ","ΑΙΡ2983","24/01/2021","24/07/2021","30001","ΝΕΟΧΩΡΙ ΑΙΤΩΛ.Ν","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","TOYOTA","ΕΙΧ","2",64.5,41.89,4.61,24
"314981","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΑΙΡ2983","24/01/2021","24/07/2021","30001","ΝΕΟΧΩΡΙ ΑΙΤΩΛ.Ν","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","TOYOTA","ΕΙΧ","2",10,6.96,0.31,24
"206481","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΥΡ5202","12/09/2021","12/03/2022","30001","ΝΕΟΧΩΡΙ ΑΙΤΩΛ.ΝΙΑΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","ALFA ROMEO","ΕΙΧ","2",2,1.45,0,24
"1580549","ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ","ΑΥΤΟΚΙΝΗΤΟ","ΑΙΡ2983","24/07/2021","24/01/2022","30001","ΝΕΟΧΩΡΙ ΑΙΤΩΛ.ΝΙΑΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","TOYOTA","ΕΙΧ","2",64.5,41.89,4.61,24
"32799961","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΑΙΡ2983","24/07/2021","24/07/2022","30001","ΝΕΟΧΩΡΙ ΑΙΤΩΛ.ΝΙΑΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","TOYOTA","ΕΙΧ","2",117.07,80.14,8.01,24
"143559","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΥΡ5202","12/03/2021","12/09/2021","30001","ΝΕΟΧΩΡΙ ΑΙΤΩΛ.Ν","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","ALFA ROMEO","ΕΙΧ","2",2.5,1.81,0.4,24
"32165550","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΥΡ5202","12/03/2021","12/09/2021","30001","ΝΕΟΧΩΡΙ ΑΙΤΩΛ.Ν","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","ALFA ROMEO","ΕΙΧ","2",104.33,71.63,7.16,24
"76792","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΑΙΡ2983","24/01/2021","24/07/2021","30001","ΝΕΟΧΩΡΙ ΑΙΤΩΛ.Ν","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","TOYOTA","ΕΙΧ","2",1.5,1,0.22,24
"191368","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΙΡ2983","24/07/2021","24/07/2022","30001","ΝΕΟΧΩΡΙ ΑΙΤΩΛ.ΝΙΑΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","TOYOTA","ΕΙΧ","2",5,3.62,0.8,24
"31403","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΑΙΡ2983","24/01/2021","24/07/2021","30001","ΝΕΟΧΩΡΙ ΑΙΤΩΛ.Ν","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","TOYOTA","ΕΙΧ","2",9,6.12,0.8,24
"32841746","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΥΡ5202","12/09/2021","12/03/2022","30001","ΝΕΟΧΩΡΙ ΑΙΤΩΛ.ΝΙΑΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","ALFA ROMEO","ΕΙΧ","2",95.48,65.58,6.56,24
"M20210522442-1","Hellas Direct","ΑΥΤΟΚΙΝΗΤΟ","ΙΜΚ4829","08/05/2021","07/11/2021","10443","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","MITSUBISHI","ΕΙΧ","2",69.88,60.13,6.92,618
"388482","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΜΚ4829","08/05/2021","08/11/2021","10443","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","MITSUBISHI","ΕΙΧ","2",9,6.26,0.31,618
"32645376","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΧΟ7886","10/09/2021","10/03/2022","15127","ΜΕΛΙΣΣΙΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",148.69,102.16,10.22,851
"193258","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΧΟ7886","10/09/2021","10/03/2022","15127","ΜΕΛΙΣΣΙΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",2.5,1.81,0.4,851
"32645376","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΧΟ7886","10/03/2021","10/09/2021","15127","ΜΕΛΙΣΣΙΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",149.78,102.86,10.29,851
"361169","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΟΤΑ472","30/04/2021","30/10/2021","17342","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","2",10,6.96,0.31,359
"473644","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΟΤΑ472","30/10/2021","30/04/2022","17342","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","2",10,6.96,0.31,359
"419146374","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΟΤΑ472","30/10/2021","30/04/2022","17342","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","2",49.78,36.45,7.65,359
"419146374","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΟΤΑ472","30/04/2021","30/10/2021","17342","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","2",42.33,31.03,6.52,359
"91605","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΖΗ9713","06/05/2021","06/05/2022","19002","ΠΑΙΑΝΙΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","5",3,2.01,0.44,516
"32238017","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΖΗ9713","06/05/2021","06/05/2022","19002","ΠΑΙΑΝΙΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","5",163.76,111.94,11.19,516
"375568","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΖΗ9713","06/05/2021","06/05/2022","19002","ΠΑΙΑΝΙΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","5",22,15.3,0.61,516
"163822","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΖΗ9713","06/05/2021","06/05/2022","19002","ΠΑΙΑΝΙΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","5",5,3.62,0.8,516
"11923780","GENERALI","ΑΥΤΟΚΙΝΗΤΟ","ΖΚΥ1438","17/04/2021","17/07/2021","19018","ΜΑΓΟΥΛΑ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","5",79.28,54.25,12.48,179
"11923780","GENERALI","ΑΥΤΟΚΙΝΗΤΟ","ΖΚΥ1438","17/01/2021","17/04/2021","19018","ΜΑΓΟΥΛΑ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","5",79.28,54.25,12.48,179
"401898","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΚΥ1438","17/07/2021","17/10/2021","19018","ΜΑΓΟΥΛΑ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","5",5,3.48,0.16,179
"11923780","GENERALI","ΑΥΤΟΚΙΝΗΤΟ","ΖΚΥ1438","17/10/2021","17/01/2022","19018","ΜΑΓΟΥΛΑ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","5",161.3,55.19,12.69,179
"355510","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΚΥ1438","17/04/2021","17/07/2021","19018","ΜΑΓΟΥΛΑ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","5",5,3.48,0.16,179
"11923780","GENERALI","ΑΥΤΟΚΙΝΗΤΟ","ΖΚΥ1438","17/07/2021","17/10/2021","19018","ΜΑΓΟΥΛΑ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","5",80.65,55.19,12.69,179
"462322","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΚΥ1438","17/10/2021","17/01/2022","19018","ΜΑΓΟΥΛΑ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","5",5,3.48,0.16,179
"31816562","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΤΝ3992","02/04/2021","02/04/2022","18648","ΔΡΑΠΕΤΣΩΝΑ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","5",329.96,226.44,22.64,417
"151878","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΤΝ3992","02/04/2021","02/04/2022","18648","ΔΡΑΠΕΤΣΩΝΑ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","5",5,3.62,0.8,417
"172674","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΤΤ9918","17/05/2021","17/05/2022","19300","ΑΣΠΡΟΠΥΡΓΟΣ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","5",5,3.62,0.8,759
"32698688","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΝΙΑ8465","05/05/2021","05/11/2021","19300","ΑΣΠΡΟΠΥΡΓΟΣ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","5",149.27,102.47,10.25,759
"169057","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΝΙΑ8465","05/05/2021","05/11/2021","19300","ΑΣΠΡΟΠΥΡΓΟΣ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","5",2.5,1.81,0.4,759
"32715619","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΤΤ9918","17/05/2021","17/05/2022","19300","ΑΣΠΡΟΠΥΡΓΟΣ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","5",298,204.77,20.48,759
"429567","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΝΝΚ436","07/07/2021","07/10/2021","15235","ΒΡΙΛΗΣΙΑ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","5",4.5,3.13,0.16,822
"19.221496299999998","INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ","ΑΥΤΟΚΙΝΗΤΟ","ΝΝΚ436","07/07/2021","07/10/2021","15235","ΒΡΙΛΗΣΙΑ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","5",35.93,24.72,5.44,822
"19.221496299999998","INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ","ΑΥΤΟΚΙΝΗΤΟ","ΝΝΚ436","07/10/2021","07/01/2022","15235","ΒΡΙΛΗΣΙΑ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","5",35.93,24.72,5.44,822
"470622","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΝΝΚ436","07/10/2021","07/01/2022","15235","ΒΡΙΛΗΣΙΑ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","5",5,3.48,0.16,822
"505700","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΒΝΖ917","25/10/2021","25/10/2022","11741","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",18,12.52,0.63,829
"19.22227827","INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ","ΑΥΤΟΚΙΝΗΤΟ","ΒΝΖ917","25/10/2021","25/10/2022","11741","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",95.12,65.42,14.39,829
"19.22139842","INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ","ΑΥΤΟΚΙΝΗΤΟ","ΑΙΑ4676","25/06/2021","25/06/2022","17671","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","LAND ROVER","ΦΙΧ","5",403.2,277.24,60.99,821
"197242","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΚΑ7290","05/08/2021","05/08/2022",NA,NA,NA,NA,NA,NA,5,3.62,0.8,NA
"533874","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΗΚ2554","30/11/2021","30/11/2022",NA,NA,NA,NA,NA,NA,18,12.52,0.63,NA
"8150004360","ΕΥΡΩΠΗ ΑΕΓΑ","ΣΚΑΦΗ","ΜΑΡΙΑ ΜΠΟΥΜΠΟΥ ΣΧ 2265","20/08/2021","20/08/2022",NA,NA,NA,NA,NA,NA,22.01,15.95,2.55,NA
"32734988","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΧΕΜ1500","03/09/2021","01/12/2021",NA,NA,NA,NA,NA,NA,45.03,30.79,3.08,NA
